"","stateroute","scale","subrouteID","AOU","occupancy"
"63021","64038",5,"Stop41","7050",0.0666666666666667
"63031","64039",5,"Stop41","7050",0.266666666666667
"63043","68113",5,"Stop41","7050",0.2
"63052","68119",5,"Stop41","7050",0.2
"63073","72029",5,"Stop41","7050",0.133333333333333
"63093","72035",5,"Stop41","7050",0.2
"63103","72036",5,"Stop41","7050",0.2
"63112","72132",5,"Stop41","7050",0.133333333333333
"63122","76306",5,"Stop41","7050",0.133333333333333
"63133","88924",5,"Stop41","7050",0.266666666666667
"63212","39028",5,"Stop41","7180",0.666666666666667
"63232","46121",5,"Stop41","7180",0.733333333333333
"6328","59020",5,"Stop41","7180",0.733333333333333
"63362","72035",5,"Stop41","7180",0.266666666666667
"63372","72036",5,"Stop41","7180",0.533333333333333
"63381","72132",5,"Stop41","7180",0.0666666666666667
"63401","88924",5,"Stop41","7180",0.666666666666667
"63461","14098",5,"Stop41","7190",0.866666666666667
"63683","89001",5,"Stop41","7190",0.133333333333333
"63723","89078",5,"Stop41","7190",0.133333333333333
"63732","14098",5,"Stop41","7210",0.733333333333333
"63743","34034",5,"Stop41","7210",0.666666666666667
"63754","39028",5,"Stop41","7210",0.133333333333333
"63773","46121",5,"Stop41","7210",0.2
"63812","58116",5,"Stop41","7210",0.0666666666666667
"63823","59020",5,"Stop41","7210",0.866666666666667
"63833","64038",5,"Stop41","7210",0.0666666666666667
"63843","64039",5,"Stop41","7210",0.6
"63854","68113",5,"Stop41","7210",0.133333333333333
"63863","68119",5,"Stop41","7210",0.4
"63873","68317",5,"Stop41","7210",0.133333333333333
"63883","72029",5,"Stop41","7210",0.466666666666667
"63905","72035",5,"Stop41","7210",0.866666666666667
"63915","72036",5,"Stop41","7210",0.8
"63923","72132",5,"Stop41","7210",0.466666666666667
"63945","88924",5,"Stop41","7210",0.133333333333333
"6396","89019",5,"Stop41","7210",0.266666666666667
"6397","89029",5,"Stop41","7210",0.133333333333333
"6398","89043",5,"Stop41","7210",0.0666666666666667
"63992","89078",5,"Stop41","7210",0.0666666666666667
"64051","53025",5,"Stop41","7221",0.466666666666667
"64061","53026",5,"Stop41","7221",0.0666666666666667
"6422","89001",5,"Stop41","7221",1
"6425","89043",5,"Stop41","7221",0.4
"64351","58116",5,"Stop41","7222",0.666666666666667
"64423","72029",5,"Stop41","7222",0.0666666666666667
"64432","72034",5,"Stop41","7222",0.333333333333333
"64463","72132",5,"Stop41","7222",0.0666666666666667
"6457","45101",5,"Stop41","7240",0.133333333333333
"64651","64039",5,"Stop41","7240",0.0666666666666667
"64863","53025",5,"Stop41","7260",0.0666666666666667
"64964","72029",5,"Stop41","7260",0.133333333333333
"64973","72034",5,"Stop41","7260",0.133333333333333
"6503","89001",5,"Stop41","7260",0.133333333333333
"65042","89019",5,"Stop41","7260",0.0666666666666667
"65083","14098",5,"Stop41","7270",0.933333333333333
"65173","59020",5,"Stop41","7270",0.4
"65214","68119",5,"Stop41","7270",0.133333333333333
"65224","68317",5,"Stop41","7270",0.0666666666666667
"65234","72029",5,"Stop41","7270",0.133333333333333
"65244","72034",5,"Stop41","7270",0.2
"65254","72035",5,"Stop41","7270",0.266666666666667
"65264","72036",5,"Stop41","7270",0.0666666666666667
"65273","72132",5,"Stop41","7270",0.333333333333333
"65294","88924",5,"Stop41","7270",0.133333333333333
"6538","45101",5,"Stop41","7280",0.333333333333333
"6540","53025",5,"Stop41","7280",0.4
"65431","58116",5,"Stop41","7280",0.133333333333333
"65482","68119",5,"Stop41","7280",0.0666666666666667
"65493","68317",5,"Stop41","7280",0.0666666666666667
"65553","76306",5,"Stop41","7280",0.2
"65581","89019",5,"Stop41","7280",0.733333333333333
"65591","89029",5,"Stop41","7280",0.733333333333333
"6560","89043",5,"Stop41","7280",0.666666666666667
"6561","89078",5,"Stop41","7280",0.0666666666666667
"65641","39028",5,"Stop41","7310",0.266666666666667
"65661","46121",5,"Stop41","7310",0.733333333333333
"6570","58116",5,"Stop41","7310",0.0666666666666667
"65711","59020",5,"Stop41","7310",0.6
"65771","72029",5,"Stop41","7310",0.2
"65781","72034",5,"Stop41","7310",0.0666666666666667
"65791","72035",5,"Stop41","7310",0.866666666666667
"65801","72036",5,"Stop41","7310",0.866666666666667
"65811","72132",5,"Stop41","7310",0.0666666666666667
"65831","88924",5,"Stop41","7310",0.8
"65891","14098",5,"Stop41","7330",0.933333333333333
"66192","45101",5,"Stop41","7350",0.0666666666666667
"66213","53025",5,"Stop41","7350",0.133333333333333
"66222","53026",5,"Stop41","7350",0.2
"66242","58116",5,"Stop41","7350",0.733333333333333
"66253","59020",5,"Stop41","7350",0.133333333333333
"66282","68113",5,"Stop41","7350",0.266666666666667
"66292","68119",5,"Stop41","7350",0.466666666666667
"66301","68317",5,"Stop41","7350",0.666666666666667
"66312","72029",5,"Stop41","7350",0.8
"66324","72034",5,"Stop41","7350",0.866666666666667
"66332","72035",5,"Stop41","7350",0.466666666666667
"66353","72132",5,"Stop41","7350",0.6
"66362","76306",5,"Stop41","7350",0.533333333333333
"66381","89001",5,"Stop41","7350",0.0666666666666667
"6640","89029",5,"Stop41","7350",0.266666666666667
"66421","89078",5,"Stop41","7350",0.4
"66453","39028",5,"Stop41","7360",0.2
"66475","46121",5,"Stop41","7360",0.733333333333333
"66642","88924",5,"Stop41","7360",0.4
"66752","53025",5,"Stop41","7380",0.0666666666666667
"66934","89019",5,"Stop41","7380",0.666666666666667
"66943","89029",5,"Stop41","7380",0.133333333333333
"67191","89001",5,"Stop41","7410",0.533333333333333
"67221","89043",5,"Stop41","7410",0.533333333333333
"67243","14098",5,"Stop41","7420",0.933333333333333
"6751","14098",5,"Stop41","7430",0.733333333333333
"6783","53025",5,"Stop41","7480",0.4
"6784","53026",5,"Stop41","7480",0.0666666666666667
"67863","58116",5,"Stop41","7480",0.133333333333333
"68001","89001",5,"Stop41","7480",1
"6801","89019",5,"Stop41","7480",0.2
"6802","89029",5,"Stop41","7480",0.266666666666667
"68031","89043",5,"Stop41","7480",0.2
"68101","53025",5,"Stop41","7490",0.266666666666667
"68111","53026",5,"Stop41","7490",0.333333333333333
"68293","89029",5,"Stop41","7490",0.0666666666666667
"68322","14098",5,"Stop41","7510",0.466666666666667
"68341","39028",5,"Stop41","7510",0.0666666666666667
"68361","46121",5,"Stop41","7510",0.0666666666666667
"68411","59020",5,"Stop41","7510",0.133333333333333
"68493","72035",5,"Stop41","7510",0.266666666666667
"68502","72036",5,"Stop41","7510",0.0666666666666667
"68531","88924",5,"Stop41","7510",0.0666666666666667
"68641","53025",5,"Stop41","7540",0.133333333333333
"68652","53026",5,"Stop41","7540",0.0666666666666667
"68821","89019",5,"Stop41","7540",0.133333333333333
"68833","89029",5,"Stop41","7540",0.0666666666666667
"68882","39028",5,"Stop41","7550",0.2
"68902","46121",5,"Stop41","7550",0.933333333333333
"68941","58116",5,"Stop41","7550",0.0666666666666667
"68952","59020",5,"Stop41","7550",0.666666666666667
"6899","68119",5,"Stop41","7550",0.0666666666666667
"6900","68317",5,"Stop41","7550",0.0666666666666667
"69011","72029",5,"Stop41","7550",0.266666666666667
"69023","72034",5,"Stop41","7550",0.0666666666666667
"69032","72035",5,"Stop41","7550",0.733333333333333
"69042","72036",5,"Stop41","7550",0.8
"6905","72132",5,"Stop41","7550",0.0666666666666667
"69072","88924",5,"Stop41","7550",0.8
"69211","58116",5,"Stop41","7560",0.533333333333333
"6925","68113",5,"Stop41","7560",0.2
"6927","68317",5,"Stop41","7560",0.0666666666666667
"69282","72029",5,"Stop41","7560",0.666666666666667
"69292","72034",5,"Stop41","7560",0.0666666666666667
"69302","72035",5,"Stop41","7560",0.466666666666667
"69321","72132",5,"Stop41","7560",0.2
"69331","76306",5,"Stop41","7560",0.666666666666667
"69371","89029",5,"Stop41","7560",0.0666666666666667
"69454","53025",5,"Stop41","7580",0.733333333333333
"69463","53026",5,"Stop41","7580",0.666666666666667
"69484","58116",5,"Stop41","7580",0.0666666666666667
"69622","89001",5,"Stop41","7580",1
"69632","89019",5,"Stop41","7580",0.333333333333333
"69642","89029",5,"Stop41","7580",0.933333333333333
"69652","89043",5,"Stop41","7580",0.8
"69663","89078",5,"Stop41","7580",0.533333333333333
"69701","45101",5,"Stop41","7590",0.666666666666667
"69722","53025",5,"Stop41","7590",0.266666666666667
"69752","58116",5,"Stop41","7590",0.533333333333333
"69823","72029",5,"Stop41","7590",0.8
"69831","72034",5,"Stop41","7590",0.866666666666667
"69861","72132",5,"Stop41","7590",0.8
"69872","76306",5,"Stop41","7590",0.666666666666667
"69941","14098",5,"Stop41","7610",0.333333333333333
"69951","34034",5,"Stop41","7610",1
"69961","39028",5,"Stop41","7610",1
"69973","45101",5,"Stop41","7610",0.333333333333333
"69981","46121",5,"Stop41","7610",0.933333333333333
"69995","53025",5,"Stop41","7610",0.6
"70006","53026",5,"Stop41","7610",1
"70023","58116",5,"Stop41","7610",0.866666666666667
"70031","59020",5,"Stop41","7610",1
"7004","64038",5,"Stop41","7610",0.133333333333333
"7005","64039",5,"Stop41","7610",0.0666666666666667
"70062","68113",5,"Stop41","7610",1
"70071","68119",5,"Stop41","7610",1
"70082","68317",5,"Stop41","7610",1
"70093","72029",5,"Stop41","7610",1
"70101","72034",5,"Stop41","7610",0.8
"70111","72035",5,"Stop41","7610",1
"70121","72036",5,"Stop41","7610",1
"70132","72132",5,"Stop41","7610",1
"70144","76306",5,"Stop41","7610",1
"70151","88924",5,"Stop41","7610",0.933333333333333
"70162","89001",5,"Stop41","7610",1
"70174","89019",5,"Stop41","7610",0.933333333333333
"70184","89029",5,"Stop41","7610",0.533333333333333
"70192","89043",5,"Stop41","7610",0.933333333333333
"70203","89078",5,"Stop41","7610",0.933333333333333
"70262","53025",5,"Stop41","7630",0.0666666666666667
"70432","89001",5,"Stop41","7630",0.533333333333333
"70501","39028",5,"Stop41","7660",0.733333333333333
"70512","45101",5,"Stop41","7660",0.133333333333333
"70521","46121",5,"Stop41","7660",0.2
"70571","59020",5,"Stop41","7660",0.0666666666666667
"70601","68113",5,"Stop41","7660",0.133333333333333
"7061","68119",5,"Stop41","7660",0.133333333333333
"70631","72029",5,"Stop41","7660",0.266666666666667
"70642","72034",5,"Stop41","7660",0.0666666666666667
"70652","72035",5,"Stop41","7660",0.466666666666667
"7066","72036",5,"Stop41","7660",0.133333333333333
"70672","72132",5,"Stop41","7660",0.333333333333333
"70681","76306",5,"Stop41","7660",0.133333333333333
"70691","88924",5,"Stop41","7660",0.333333333333333
"70752","14098",5,"Stop41","7670",0.333333333333333
"7109","55011",5,"Stop41","7680",0.133333333333333
"71313","39028",5,"Stop41","22860",0.266666666666667
"1112","64038",5,"Stop46","10",0.2
"3833","64038",5,"Stop46","30",0.133333333333333
"3914","64039",5,"Stop46","30",0.0666666666666667
"6531","64038",5,"Stop46","40",0.6
"928","64038",5,"Stop46","60",0.2
"937","64039",5,"Stop46","60",0.0666666666666667
"12310","68317",5,"Stop46","70",0.0666666666666667
"13113","89001",5,"Stop46","70",0.0666666666666667
"150","68317",5,"Stop46","510",0.0666666666666667
"17316","64038",5,"Stop46","530",0.133333333333333
"20015","64038",5,"Stop46","540",1
"20112","64039",5,"Stop46","540",0.333333333333333
"2033","68119",5,"Stop46","540",0.466666666666667
"20410","68317",5,"Stop46","540",0.133333333333333
"22714","64038",5,"Stop46","590",0.133333333333333
"25415","64038",5,"Stop46","700",0.333333333333333
"28113","64038",5,"Stop46","770",0.733333333333333
"28216","64039",5,"Stop46","770",0.266666666666667
"30813","64038",5,"Stop46","1200",0.6
"33515","64038",5,"Stop46","1250",0.133333333333333
"358","53026",5,"Stop46","1290",0.0666666666666667
"36110","59020",5,"Stop46","1290",0.0666666666666667
"374","89001",5,"Stop46","1290",0.2
"37810","89078",5,"Stop46","1290",0.0666666666666667
"38210","45101",5,"Stop46","1310",0.0666666666666667
"407","34034",5,"Stop46","1320",0.0666666666666667
"408","39028",5,"Stop46","1320",0.133333333333333
"40910","45101",5,"Stop46","1320",0.133333333333333
"4154","59020",5,"Stop46","1320",0.133333333333333
"41611","64038",5,"Stop46","1320",0.8
"41710","64039",5,"Stop46","1320",0.6
"4188","68113",5,"Stop46","1320",0.133333333333333
"419","68119",5,"Stop46","1320",0.0666666666666667
"420","68317",5,"Stop46","1320",0.0666666666666667
"425","72132",5,"Stop46","1320",0.0666666666666667
"430","89029",5,"Stop46","1320",0.0666666666666667
"44310","64038",5,"Stop46","1350",1
"44414","64039",5,"Stop46","1350",0.4
"47015","64038",5,"Stop46","1370",0.666666666666667
"47118","64039",5,"Stop46","1370",0.266666666666667
"49010","45101",5,"Stop46","1390",0.133333333333333
"49715","64038",5,"Stop46","1390",0.0666666666666667
"49910","68113",5,"Stop46","1390",0.0666666666666667
"52415","64038",5,"Stop46","1400",0.6
"52516","64039",5,"Stop46","1400",0.533333333333333
"538","89029",5,"Stop46","1400",0.0666666666666667
"55112","64038",5,"Stop46","1420",0.466666666666667
"55215","64039",5,"Stop46","1420",0.4
"57810","64038",5,"Stop46","1430",0.466666666666667
"57910","64039",5,"Stop46","1430",0.266666666666667
"60513","64038",5,"Stop46","1440",0.0666666666666667
"614","72132",5,"Stop46","1440",0.0666666666666667
"63210","64038",5,"Stop46","1460",0.2
"63313","64039",5,"Stop46","1460",0.133333333333333
"65913","64038",5,"Stop46","1470",0.133333333333333
"68610","64038",5,"Stop46","1490",0.266666666666667
"71314","64038",5,"Stop46","1500",0.0666666666666667
"71414","64039",5,"Stop46","1500",0.0666666666666667
"74014","64038",5,"Stop46","1530",0.0666666666666667
"781","89029",5,"Stop46","1550",0.0666666666666667
"7947","64038",5,"Stop46","1670",0.4
"8121","34034",5,"Stop46","1720",0.0666666666666667
"8152","46121",5,"Stop46","1720",0.133333333333333
"820","59020",5,"Stop46","1720",0.266666666666667
"8215","64038",5,"Stop46","1720",0.2
"8225","64039",5,"Stop46","1720",0.133333333333333
"8235","68113",5,"Stop46","1720",0.0666666666666667
"8244","68119",5,"Stop46","1720",0.2
"829","72036",5,"Stop46","1720",0.0666666666666667
"830","72132",5,"Stop46","1720",0.0666666666666667
"8314","76306",5,"Stop46","1720",0.0666666666666667
"8501","68113",5,"Stop46","1900",0.133333333333333
"858","76306",5,"Stop46","1900",0.0666666666666667
"8662","34034",5,"Stop46","1940",0.133333333333333
"8671","39028",5,"Stop46","1940",0.0666666666666667
"8692","46121",5,"Stop46","1940",0.266666666666667
"8772","68113",5,"Stop46","1940",0.0666666666666667
"8842","72132",5,"Stop46","1940",0.266666666666667
"8851","76306",5,"Stop46","1940",0.0666666666666667
"8921","14098",5,"Stop46","1960",0.0666666666666667
"9212","39028",5,"Stop46","2010",0.2
"9231","46121",5,"Stop46","2010",0.0666666666666667
"9361","72035",5,"Stop46","2010",0.0666666666666667
"938","72132",5,"Stop46","2010",0.0666666666666667
"9491","45101",5,"Stop46","2060",0.0666666666666667
"9835","64038",5,"Stop46","2140",0.333333333333333
"9843","64039",5,"Stop46","2140",0.266666666666667
"10104","64038",5,"Stop46","2210",0.533333333333333
"10112","64039",5,"Stop46","2210",0.133333333333333
"10375","64038",5,"Stop46","2240",0.0666666666666667
"10647","64038",5,"Stop46","2250",0.2
"10656","64039",5,"Stop46","2250",0.0666666666666667
"10841","45101",5,"Stop46","2300",0.333333333333333
"10916","64038",5,"Stop46","2300",0.2
"10926","64039",5,"Stop46","2300",0.4
"10931","68113",5,"Stop46","2300",0.4
"11011","76306",5,"Stop46","2300",0.733333333333333
"11185","64038",5,"Stop46","2490",0.533333333333333
"11196","64039",5,"Stop46","2490",0.4
"1142","55011",5,"Stop46","2580",0.133333333333333
"11454","64038",5,"Stop46","2580",0.6
"11463","64039",5,"Stop46","2580",0.733333333333333
"11724","64038",5,"Stop46","2610",0.0666666666666667
"11734","64039",5,"Stop46","2610",1
"11951","53026",5,"Stop46","2630",0.4
"11997","64038",5,"Stop46","2630",0.2
"12025","68119",5,"Stop46","2630",0.133333333333333
"12036","68317",5,"Stop46","2630",0.0666666666666667
"12111","89001",5,"Stop46","2630",0.0666666666666667
"12131","89029",5,"Stop46","2630",0.266666666666667
"12156","89078",5,"Stop46","2630",0.0666666666666667
"12172","34034",5,"Stop46","2730",1
"12185","39028",5,"Stop46","2730",0.266666666666667
"12241","58116",5,"Stop46","2730",0.0666666666666667
"12254","59020",5,"Stop46","2730",0.0666666666666667
"12262","64038",5,"Stop46","2730",0.666666666666667
"12272","64039",5,"Stop46","2730",0.266666666666667
"12281","68113",5,"Stop46","2730",0.866666666666667
"12293","68119",5,"Stop46","2730",0.333333333333333
"12302","68317",5,"Stop46","2730",0.4
"12333","72035",5,"Stop46","2730",0.2
"12344","72036",5,"Stop46","2730",0.6
"12364","76306",5,"Stop46","2730",0.333333333333333
"12422","89078",5,"Stop46","2730",0.2
"12531","64038",5,"Stop46","2881",0.133333333333333
"1277","55011",5,"Stop46","2882",0.0666666666666667
"12992","39028",5,"Stop46","2890",0.4
"13142","72035",5,"Stop46","2890",0.0666666666666667
"13181","88924",5,"Stop46","2890",0.0666666666666667
"13242","14098",5,"Stop46","2920",0.266666666666667
"13512","14098",5,"Stop46","2940",0.6
"13772","89078",5,"Stop46","2940",0.0666666666666667
"1400","89001",5,"Stop46","2971",0.2
"14082","45101",5,"Stop46","2980",0.0666666666666667
"14351","45101",5,"Stop46","3000",0.0666666666666667
"14381","53026",5,"Stop46","3000",0.0666666666666667
"1447","72029",5,"Stop46","3000",0.0666666666666667
"14483","72034",5,"Stop46","3000",0.0666666666666667
"14512","72132",5,"Stop46","3000",0.133333333333333
"1456","89029",5,"Stop46","3000",0.0666666666666667
"14603","34034",5,"Stop46","3091",0.133333333333333
"14693","64038",5,"Stop46","3091",0.533333333333333
"14706","64039",5,"Stop46","3091",0.133333333333333
"14773","72036",5,"Stop46","3091",0.4
"14851","89078",5,"Stop46","3091",0.4
"15011","72029",5,"Stop46","3100",0.0666666666666667
"15031","72035",5,"Stop46","3100",0.133333333333333
"15053","72132",5,"Stop46","3100",0.0666666666666667
"1535","89001",5,"Stop46","3120",0.666666666666667
"1538","89043",5,"Stop46","3120",0.0666666666666667
"1539","89078",5,"Stop46","3120",0.533333333333333
"15405","14098",5,"Stop46","3131",0.0666666666666667
"15415","34034",5,"Stop46","3131",0.2
"15423","39028",5,"Stop46","3131",0.4
"15514","64039",5,"Stop46","3131",0.0666666666666667
"15523","68113",5,"Stop46","3131",0.4
"15544","68317",5,"Stop46","3131",0.2
"15584","72036",5,"Stop46","3131",0.333333333333333
"15603","76306",5,"Stop46","3131",0.666666666666667
"15663","89078",5,"Stop46","3131",0.0666666666666667
"15673","14098",5,"Stop46","3160",0.733333333333333
"15682","34034",5,"Stop46","3160",0.733333333333333
