"datasetID","site","nt"
117,"d117_Pacific_-258_-44.61_167.85",1
117,"d117_Pacific_270_-48_180",1
117,"d117_Pacific_362_-49.69_178.58",1
117,"d117_Pacific_504_-43.95_179.68",1
117,"d117_Pacific_507_-48.25_-179.76",1
117,"d117_Pacific_514_-44.03_174.77",1
117,"d117_Pacific_-6_-49.66_178.81",1
117,"d117_Pacific_-6_-49.67_178.82",1
117,"d117_Pacific_631_-49.82_170.23",1
117,"d117_Pacific_644_-48.82_168.65",1
117,"d117_Pacific_74_-46.09_170.64",1
117,"d117_Pacific_77_-46.88_168.74",1
117,"d117_Pacific_844_-47.99_-179.14",1
117,"d117_Pacific_-876_-44.64_167.91",1
117,"d117_Pacific_-97_-44.61_167.87",1
117,"d117_Pacific_1235_-34.16_163.61",1
117,"d117_Pacific_1460_-30.08_-178.17",1
117,"d117_Pacific_1712_-34.98_162.18",1
117,"d117_Pacific_1842_-37.96_165.58",1
117,"d117_Pacific_2478_-38.62_165.6",1
117,"d117_Pacific_2966_-34.52_166.35",1
117,"d117_Pacific_3205_-33.04_165.37",1
117,"d117_Pacific_580_-30.68_-178.43",1
117,"d117_Pacific_-6_-46.03_166.77",1
117,"d117_Pacific_629_-39.56_169.24",1
117,"d117_Pacific_68_-29.24_-177.88",1
117,"d117_Pacific_956_-30.5_-178.67",1
117,"d117_Pacific_1_-41.06_173.67",1
117,"d117_Pacific_-10_-41.05_173.71",1
117,"d117_Pacific_-152_-41.22_173.99",1
117,"d117_Pacific_18_-40.85_173.95",1
117,"d117_Pacific_2_-41.08_174.02",1
117,"d117_Pacific_2_-41.13_174.29",1
117,"d117_Pacific_21_-40.81_173.97",1
117,"d117_Pacific_26_-40.98_174.14",1
117,"d117_Pacific_29_-41.05_174.35",1
117,"d117_Pacific_3_-40.74_173.97",1
117,"d117_Pacific_3_-41.05_173.95",1
117,"d117_Pacific_-3_-41.08_173.8",1
117,"d117_Pacific_3_-41.14_174.27",1
117,"d117_Pacific_-3_-41.3_174.13",1
117,"d117_Pacific_-37_-40.97_174.09",1
117,"d117_Pacific_-42_-41.26_174.04",1
117,"d117_Pacific_49_-40.91_174.13",1
117,"d117_Pacific_-5_-41.06_173.64",1
117,"d117_Pacific_54_-40.91_174.09",1
117,"d117_Pacific_57_-40.91_173.88",1
117,"d117_Pacific_-68_-41.15_173.82",1
117,"d117_Pacific_-68_-41.75_174.25",1
117,"d117_Pacific_-7_-40.79_173.97",1
117,"d117_Pacific_-95_-41.27_173.99",1
117,"d117_Pacific_1086_-34.73_169.41",1
117,"d117_Pacific_1123_-35_169.16",1
117,"d117_Pacific_1130_-31.43_172.59",1
117,"d117_Pacific_1153_-30.84_172.8",1
117,"d117_Pacific_1319_-34.92_169.37",1
117,"d117_Pacific_1383_-30.35_173.14",1
117,"d117_Pacific_1769_-33.11_173.3",1
117,"d117_Pacific_1826_-33.08_173.35",1
117,"d117_Pacific_1837_-33.61_170.03",1
117,"d117_Pacific_2037_-35.29_168.97",1
117,"d117_Pacific_27_-41.01_174.23",1
117,"d117_Pacific_400_-43.74_175.13",1
117,"d117_Pacific_472_-30.33_172.99",1
117,"d117_Pacific_847_-30.71_173.28",1
117,"d117_Pacific_957_-31.86_172.43",1
117,"d117_Pacific_1247_-44.33_179",1
117,"d117_Pacific_281_-43.49_-179",1
117,"d117_Pacific_329_-43.5_178.64",1
117,"d117_Pacific_419_-43.64_179",1
117,"d117_Pacific_424_-43_-179.01",1
117,"d117_Pacific_488_-43.86_178.98",1
117,"d117_Pacific_531_-42.91_176.2",1
117,"d117_Pacific_577_-43.33_178.98",1
117,"d117_Pacific_946_-42.71_-179",1
117,"d117_Pacific_963_-42.83_178.99",1
117,"d117_Pacific_1042_-39.43_178.42",1
117,"d117_Pacific_902_-39.44_178.33",1
117,"d117_Pacific_331_-41.43_170.78",1
117,"d117_Pacific_357_-42.55_170.42",1
117,"d117_Pacific_380_-41.59_170.68",1
117,"d117_Pacific_475_-41.58_170.57",1
117,"d117_Pacific_1176_-44.31_179",1
117,"d117_Pacific_1656_-44.6_178.96",1
117,"d117_Pacific_1879_-44.68_179.02",1
117,"d117_Pacific_379_-43.62_178.99",1
117,"d117_Pacific_415_-43.83_178.99",1
117,"d117_Pacific_547_-43.37_179",1
117,"d117_Pacific_690_-42.98_178.99",1
117,"d117_Pacific_827_-42.9_179",1
117,"d117_Pacific_1050_-43.14_-174.05",1
117,"d117_Pacific_1077_-42.89_-174.59",1
117,"d117_Pacific_1104_-42.94_-175.78",1
117,"d117_Pacific_1181_-43.76_-174.2",1
117,"d117_Pacific_1296_-42.86_-174.94",1
117,"d117_Pacific_1300_-42.91_-175.23",1
117,"d117_Pacific_1352_-42.86_-175.22",1
117,"d117_Pacific_1352_-43.26_-174.08",1
117,"d117_Pacific_1381_-42.85_-175.42",1
117,"d117_Pacific_1403_-42.81_-175.56",1
117,"d117_Pacific_1418_-42.94_-175.31",1
117,"d117_Pacific_1448_-43.97_-174.35",1
117,"d117_Pacific_1533_-42.85_-175.3",1
117,"d117_Pacific_1795_-42.77_-175.23",1
117,"d117_Pacific_1798_-42.69_-175.54",1
117,"d117_Pacific_282_-36.41_176.09",1
117,"d117_Pacific_3187_-38.98_179.39",1
117,"d117_Pacific_845_-42.76_-179.98",1
117,"d117_Pacific_883_-41.29_176.55",1
117,"d117_Pacific_884_-42.76_-179.91",2
117,"d117_Pacific_884_-42.77_-179.92",1
117,"d117_Pacific_906_-43.15_-174.57",1
117,"d117_Pacific_911_-42.72_-179.96",1
117,"d117_Pacific_1290_-44.76_-176.64",1
117,"d117_Pacific_1340_-45.96_171.76",1
117,"d117_Pacific_187_-43.07_175.27",1
117,"d117_Pacific_248_-43.51_175.62",1
117,"d117_Pacific_355_-43.04_175",1
117,"d117_Pacific_628_-44.54_-175.77",1
117,"d117_Pacific_845_-39.83_177.65",1
117,"d117_Pacific_96_-43.17_175.34",1
117,"d117_Pacific_960_-44.14_178.78",1
117,"d117_Pacific_15_-37.88_174.74",1
117,"d117_Pacific_2181_-35.84_177.9",1
117,"d117_Pacific_25_-38.7_174.5",1
117,"d117_Pacific_2583_-35.44_178.67",1
117,"d117_Pacific_27_-38.71_174.49",1
117,"d117_Pacific_30_-37.94_174.72",1
117,"d117_Pacific_33_-36.98_174.39",1
117,"d117_Pacific_367_-36.92_176.28",1
117,"d117_Pacific_399_-43.06_175.65",1
117,"d117_Pacific_414_-36.99_176.26",2
117,"d117_Pacific_44_-37.6_174.65",1
117,"d117_Pacific_5_-38.03_174.76",1
117,"d117_Pacific_621_-37.02_176.32",1
117,"d117_Pacific_8_-38.84_174.48",1
117,"d117_Pacific_885_-42.8_179.86",1
117,"d117_Pacific_1023_-44.8_173.43",1
117,"d117_Pacific_1029_-44.96_174.94",1
117,"d117_Pacific_107_-43.66_173.61",1
117,"d117_Pacific_1374_-37.02_177.33",1
117,"d117_Pacific_140_-43.5_173.92",1
117,"d117_Pacific_18_-36.01_174.6",1
117,"d117_Pacific_1828_-46.17_165.8",1
117,"d117_Pacific_2_-35.91_174.48",1
117,"d117_Pacific_2_-36_174.52",1
117,"d117_Pacific_2_-40.76_172.97",1
117,"d117_Pacific_268_-43.28_173.8",1
117,"d117_Pacific_290_-44.06_173.75",1
117,"d117_Pacific_332_-46.13_166.35",1
117,"d117_Pacific_364_-43.24_178.41",1
117,"d117_Pacific_4_-43.45_172.88",1
117,"d117_Pacific_408_-43.99_173.88",1
117,"d117_Pacific_5_-35.97_174.51",1
117,"d117_Pacific_-53_-43.8_-176.71",1
117,"d117_Pacific_61_-46.14_166.21",1
117,"d117_Pacific_636_-47.61_169.45",1
117,"d117_Pacific_78_-43.78_173.29",1
117,"d117_Pacific_8_-35.93_174.54",1
117,"d117_Pacific_88_-43.51_173.6",1
117,"d117_Pacific_1025_-44.2_179.05",1
117,"d117_Pacific_1040_-44.7_-176.24",1
117,"d117_Pacific_1044_-44.21_179.05",1
117,"d117_Pacific_1044_-50.05_175.23",1
117,"d117_Pacific_1067_-47.16_148.7",1
117,"d117_Pacific_1070_-44.7_-177.07",1
117,"d117_Pacific_1073_-42.81_173.85",1
117,"d117_Pacific_1088_-44.68_-176.98",1
117,"d117_Pacific_1102_-47.21_148.75",1
117,"d117_Pacific_1106_-40.01_178.11",1
117,"d117_Pacific_1135_-42.9_173.85",1
117,"d117_Pacific_1145_-37.02_176.71",1
117,"d117_Pacific_1215_-47.45_148.86",1
117,"d117_Pacific_1284_-44.69_-178.51",1
117,"d117_Pacific_1285_-48.55_164.95",1
117,"d117_Pacific_1302_-44.4_-179.41",1
117,"d117_Pacific_1365_-50.25_163.53",1
117,"d117_Pacific_1538_-48.03_166.1",1
117,"d117_Pacific_1600_-36.16_176.77",1
117,"d117_Pacific_168_-37.22_176.32",2
117,"d117_Pacific_1767_-48.03_166.06",1
117,"d117_Pacific_195_-37.54_177.08",1
117,"d117_Pacific_198_-37.48_176.53",1
117,"d117_Pacific_201_-36.87_176.23",1
117,"d117_Pacific_207_-37.12_176.15",1
117,"d117_Pacific_211_-37.56_176.65",1
117,"d117_Pacific_215_-37.53_176.6",1
117,"d117_Pacific_23_-44.09_172.01",1
117,"d117_Pacific_231_-37.38_176.54",1
117,"d117_Pacific_265_-37.58_176.72",1
117,"d117_Pacific_272_-37.01_176.21",1
117,"d117_Pacific_276_-37.47_176.56",1
117,"d117_Pacific_277_-36.64_176.18",1
117,"d117_Pacific_320_-37.63_177.15",1
117,"d117_Pacific_339_-37.42_176.6",1
117,"d117_Pacific_397_-37.61_177.23",1
117,"d117_Pacific_398_-37.49_176.67",1
117,"d117_Pacific_401_-36.77_176.27",1
117,"d117_Pacific_409_-36.8_176.3",1
117,"d117_Pacific_414_-37.46_176.66",1
117,"d117_Pacific_432_-43.7_-178.73",1
117,"d117_Pacific_452_-37.54_176.81",1
117,"d117_Pacific_454_-43.8_176.89",1
117,"d117_Pacific_485_-37.16_176.36",1
117,"d117_Pacific_49_-43.06_173.2",1
117,"d117_Pacific_498_-47.33_169.48",1
117,"d117_Pacific_498_-47.46_169.5",1
117,"d117_Pacific_504_-36.7_176.26",1
117,"d117_Pacific_505_-43.86_178.85",1
117,"d117_Pacific_508_-37.09_176.25",1
117,"d117_Pacific_539_-44.48_-178.52",1
117,"d117_Pacific_55_-43.02_173.31",1
117,"d117_Pacific_570_-43.93_178.98",1
117,"d117_Pacific_576_-49.95_168.11",1
117,"d117_Pacific_598_-49.23_168.25",1
117,"d117_Pacific_626_-46.48_166.42",1
117,"d117_Pacific_650_-47.9_169.31",1
117,"d117_Pacific_66_-44.38_171.95",1
117,"d117_Pacific_662_-37.3_167.36",1
117,"d117_Pacific_746_-44.26_179.89",1
117,"d117_Pacific_759_-44.54_-178.52",1
117,"d117_Pacific_797_-44.05_179.34",1
117,"d117_Pacific_816_-44.05_179.36",1
117,"d117_Pacific_817_-37.1_176.56",1
117,"d117_Pacific_825_-49.16_168.6",1
117,"d117_Pacific_847_-44.59_-177.36",1
117,"d117_Pacific_862_-37.3_167.25",1
117,"d117_Pacific_864_-44.58_-177.29",1
117,"d117_Pacific_872_-44.63_-176.98",1
117,"d117_Pacific_872_-44.63_-176.99",1
117,"d117_Pacific_890_-42.75_179.98",1
117,"d117_Pacific_922_-40.81_168.7",1
117,"d117_Pacific_925_-44.58_-177.46",1
117,"d117_Pacific_936_-42.71_177.56",1
117,"d117_Pacific_936_-44.09_178.53",1
117,"d117_Pacific_938_-44.69_-176.79",1
117,"d117_Pacific_948_-37.05_176.5",2
117,"d117_Pacific_968_-44.15_178.78",1
117,"d117_Pacific_983_-44.16_178.84",1
117,"d117_Pacific_985_-44.07_178.25",1
117,"d117_Pacific_989_-44.14_179.09",1
117,"d117_Pacific_990_-44.62_-177.32",1
117,"d117_Pacific_998_-44.17_178.96",1
117,"d117_Pacific_1054_-35.99_166.01",1
117,"d117_Pacific_1071_-36.5_176.51",1
117,"d117_Pacific_1077_-39.47_178.41",1
117,"d117_Pacific_1090_-36.5_176.5",1
117,"d117_Pacific_11_-36.33_173.98",1
117,"d117_Pacific_1161_-36.51_176.49",1
117,"d117_Pacific_127_-37.46_177.11",1
117,"d117_Pacific_156_-35.47_173.07",1
117,"d117_Pacific_1693_-34.1_174.9",1
117,"d117_Pacific_2003_-50.19_165.82",1
117,"d117_Pacific_297_-28.14_175.44",1
117,"d117_Pacific_362_-52.14_171.48",1
117,"d117_Pacific_4_-37.97_174.76",1
117,"d117_Pacific_44_-43.2_173.16",1
117,"d117_Pacific_443_-41.05_176.4",1
117,"d117_Pacific_443_-42.65_170.01",1
117,"d117_Pacific_49_-43.19_173.28",1
117,"d117_Pacific_519_-43.19_-179.8",1
117,"d117_Pacific_521_-41.06_176.36",1
117,"d117_Pacific_521_-41.06_176.37",1
117,"d117_Pacific_521_-41.07_176.36",1
117,"d117_Pacific_521_-41.07_176.37",2
117,"d117_Pacific_540_-41.07_176.38",1
117,"d117_Pacific_542_-42.44_170.35",1
117,"d117_Pacific_553_-42.44_170.33",1
117,"d117_Pacific_555_-43.36_178.91",1
117,"d117_Pacific_560_-43.11_-179.62",1
117,"d117_Pacific_590_-42.94_-179.22",1
117,"d117_Pacific_608_-43.27_-179.4",1
117,"d117_Pacific_670_-44.3_174.36",1
117,"d117_Pacific_686_-44.05_179.5",1
117,"d117_Pacific_708_-42.84_-179.27",1
117,"d117_Pacific_734_-42.71_-179.88",1
117,"d117_Pacific_756_-42.83_-178.35",1
117,"d117_Pacific_758_-42.6_-179.93",1
117,"d117_Pacific_789_-42.79_179.98",1
117,"d117_Pacific_794_-49.2_167.62",1
117,"d117_Pacific_809_-42.79_179.95",1
117,"d117_Pacific_812_-42.72_-179.93",1
117,"d117_Pacific_816_-42.3_170.14",1
117,"d117_Pacific_833_-35.61_165.08",1
117,"d117_Pacific_834_-42.76_180",1
117,"d117_Pacific_836_-42.77_179.93",1
117,"d117_Pacific_853_-42.81_-179.88",1
117,"d117_Pacific_867_-42.75_-179.95",1
117,"d117_Pacific_909_-42.75_-179.8",1
117,"d117_Pacific_967_-42.74_179.95",1
117,"d117_Pacific_982_-39.45_178.42",1
117,"d117_Pacific_1029_-53.52_167.26",1
117,"d117_Pacific_1053_-46.65_166.32",1
117,"d117_Pacific_1088_-37.5_172.22",1
117,"d117_Pacific_126_-40.66_171.98",1
117,"d117_Pacific_19_-45.52_171.14",1
117,"d117_Pacific_218_-43.33_169.51",1
117,"d117_Pacific_232_-42.91_170",1
117,"d117_Pacific_302_-42.14_170.58",1
117,"d117_Pacific_307_-41.98_170.56",1
117,"d117_Pacific_32_-41.12_172.06",1
117,"d117_Pacific_336_-43.05_178.29",1
117,"d117_Pacific_345_-49.47_167.39",1
117,"d117_Pacific_349_-43.31_177.49",1
117,"d117_Pacific_378_-41.43_170.74",1
117,"d117_Pacific_385_-43.26_178.42",1
117,"d117_Pacific_40_-45.4_171.02",1
117,"d117_Pacific_414_-43.64_-179.77",1
117,"d117_Pacific_433_-40.89_170.98",1
117,"d117_Pacific_446_-41.89_170.6",1
117,"d117_Pacific_465_-40.98_170.97",1
117,"d117_Pacific_48_-40.7_173.33",1
117,"d117_Pacific_488_-43.69_176.95",1
117,"d117_Pacific_502_-43.52_-176.05",1
117,"d117_Pacific_509_-40.72_171.03",1
117,"d117_Pacific_524_-41.25_170.65",1
117,"d117_Pacific_540_-41.07_176.39",2
117,"d117_Pacific_550_-41.22_170.65",1
117,"d117_Pacific_551_-41.24_170.63",1
117,"d117_Pacific_560_-50.78_170.73",1
117,"d117_Pacific_561_-43.15_179.55",1
117,"d117_Pacific_571_-41.24_170.56",1
117,"d117_Pacific_573_-41.16_170.58",1
117,"d117_Pacific_591_-49.55_168.01",1
117,"d117_Pacific_594_-50.57_169.18",1
117,"d117_Pacific_615_-41.3_170.46",1
117,"d117_Pacific_623_-41.27_170.46",1
117,"d117_Pacific_626_-41.22_170.5",1
117,"d117_Pacific_63_-43.25_173.3",1
117,"d117_Pacific_720_-52.01_167.92",1
117,"d117_Pacific_723_-46.59_166.56",1
117,"d117_Pacific_870_-46.88_167.07",1
117,"d117_Pacific_903_-46.71_170.44",1
117,"d117_Pacific_903_-47.95_169.93",1
117,"d117_Pacific_912_-48.48_172.5",1
117,"d117_Pacific_1017_-42.85_-177.4",1
117,"d117_Pacific_109_-44.27_172.99",1
117,"d117_Pacific_1090_-44.73_-176.82",1
117,"d117_Pacific_1243_-44.46_-179.51",1
117,"d117_Pacific_1332_-36.13_178.19",1
117,"d117_Pacific_1332_-36.14_178.19",1
117,"d117_Pacific_1380_-36.13_178.21",1
117,"d117_Pacific_143_-43.08_175.09",1
117,"d117_Pacific_175_-43.98_-179.22",1
117,"d117_Pacific_196_-37.6_176.7",1
117,"d117_Pacific_237_-43.07_175.59",1
117,"d117_Pacific_296_-36.76_176.23",1
117,"d117_Pacific_319_-44.03_-179.07",1
117,"d117_Pacific_320_-43.52_-175.92",1
117,"d117_Pacific_339_-44.35_176.1",1
117,"d117_Pacific_351_-43.2_-176.82",1
117,"d117_Pacific_371_-37.03_176.23",2
117,"d117_Pacific_405_-43.84_175.59",1
117,"d117_Pacific_406_-43.63_177.8",1
117,"d117_Pacific_410_-43.19_178.88",1
117,"d117_Pacific_426_-43.51_-179.73",1
117,"d117_Pacific_427_-43.19_175.71",1
117,"d117_Pacific_435_-43.79_174.25",1
117,"d117_Pacific_436_-43.06_175.86",1
117,"d117_Pacific_437_-43.71_176.39",1
117,"d117_Pacific_450_-43.13_175.83",1
117,"d117_Pacific_455_-43.72_176.57",1
117,"d117_Pacific_456_-35.74_178.5",1
117,"d117_Pacific_456_-44.18_-178.41",1
117,"d117_Pacific_483_-49.27_175.15",1
117,"d117_Pacific_499_-43.01_175.87",1
117,"d117_Pacific_499_-43.02_175.86",1
117,"d117_Pacific_506_-44.5_-176.67",1
117,"d117_Pacific_541_-44.03_175.41",1
117,"d117_Pacific_586_-42.89_175.89",1
117,"d117_Pacific_669_-48.75_172.48",1
117,"d117_Pacific_699_-44.01_178.64",1
117,"d117_Pacific_748_-42.72_-179.9",1
117,"d117_Pacific_772_-42.71_-179.91",1
117,"d117_Pacific_772_-42.71_-179.92",1
117,"d117_Pacific_786_-42.73_-179.9",2
117,"d117_Pacific_806_-42.73_-179.91",1
117,"d117_Pacific_806_-44.57_-177.24",1
117,"d117_Pacific_811_-42.8_179.98",1
117,"d117_Pacific_814_-39.72_178.22",1
117,"d117_Pacific_819_-42.78_-179.99",1
117,"d117_Pacific_819_-42.79_-179.99",1
117,"d117_Pacific_845_-42.76_-179.99",1
117,"d117_Pacific_881_-42.76_-179.93",1
117,"d117_Pacific_886_-42.75_180",1
117,"d117_Pacific_911_-42.71_-179.96",1
117,"d117_Pacific_911_-42.71_-179.97",1
117,"d117_Pacific_911_-42.72_-179.97",1
117,"d117_Pacific_932_-39.56_178.23",1
117,"d117_Pacific_1011_-37.43_168.33",1
117,"d117_Pacific_1027_-37.45_168.74",1
117,"d117_Pacific_1033_-37.4_168.3",1
117,"d117_Pacific_1054_-42.67_-178.72",1
117,"d117_Pacific_1072_-37.29_168.21",1
117,"d117_Pacific_1083_-42.92_-176.78",1
117,"d117_Pacific_1398_-34.16_173.96",1
117,"d117_Pacific_170_-52.62_173.16",1
117,"d117_Pacific_196_-37.41_176.52",1
117,"d117_Pacific_238_-46.4_166.11",1
117,"d117_Pacific_253_-37.51_176.6",1
117,"d117_Pacific_300_-34.09_174.11",1
117,"d117_Pacific_411_-34.07_174.06",1
117,"d117_Pacific_411_-34.07_174.07",1
117,"d117_Pacific_432_-36.11_176.24",1
117,"d117_Pacific_432_-43.28_-176.36",1
117,"d117_Pacific_439_-43.28_178.27",1
117,"d117_Pacific_459_-43.89_-178.56",1
117,"d117_Pacific_485_-34.96_175.17",1
117,"d117_Pacific_499_-43.18_-176.07",1
117,"d117_Pacific_499_-44.06_174.81",1
117,"d117_Pacific_506_-44.06_174.8",1
117,"d117_Pacific_507_-51.44_167.73",1
117,"d117_Pacific_573_-46.69_166.22",1
117,"d117_Pacific_578_-47.81_168.89",1
117,"d117_Pacific_602_-50.87_169.34",1
117,"d117_Pacific_613_-42.98_179.71",1
117,"d117_Pacific_622_-49.01_168.43",1
117,"d117_Pacific_631_-50.12_169.86",1
117,"d117_Pacific_646_-51.07_169.33",1
117,"d117_Pacific_656_-49.74_169.4",1
117,"d117_Pacific_663_-49.8_169.66",1
117,"d117_Pacific_668_-53.24_168.86",1
117,"d117_Pacific_687_-34.11_174.14",1
117,"d117_Pacific_704_-53.69_171.09",1
117,"d117_Pacific_722_-44.42_175.43",1
117,"d117_Pacific_747_-42.84_-179.9",1
117,"d117_Pacific_812_-42.71_-179.93",1
117,"d117_Pacific_852_-46.84_166.91",1
117,"d117_Pacific_853_-42.82_-179.89",1
117,"d117_Pacific_860_-42.77_-179.96",1
117,"d117_Pacific_946_-37.45_168.23",1
117,"d117_Pacific_954_-34.04_174.81",1
117,"d117_Pacific_960_-42.77_179.55",1
117,"d117_Pacific_977_-42.71_-179.27",1
117,"d117_Pacific_1764_-49.32_176.6",1
117,"d117_Pacific_179_-51.05_164.6",1
117,"d117_Pacific_2001_-44.98_177.42",1
117,"d117_Pacific_210_-51.07_164.6",1
117,"d117_Pacific_214_-50.93_164.55",1
117,"d117_Pacific_228_-49.36_171.53",1
117,"d117_Pacific_23_-49.63_178.8",1
117,"d117_Pacific_269_-48.24_179.48",1
117,"d117_Pacific_317_-49.59_178.84",1
117,"d117_Pacific_362_-49.66_178.9",1
117,"d117_Pacific_420_-50.94_164.6",1
117,"d117_Pacific_50_-40.66_173.47",1
117,"d117_Pacific_5094_-49.81_-175.33",1
117,"d117_Pacific_5210_-49.81_-175.26",1
117,"d117_Pacific_5282_-49.76_-175.25",1
117,"d117_Pacific_76_-49.66_178.87",1
117,"d117_Pacific_3_-46.66_168.04",1
117,"d117_Pacific_231_-42.7_173.63",1
117,"d117_Pacific_536_-43.31_179",1
117,"d117_Pacific_538_-42.46_173.67",1
117,"d117_Pacific_132_-47.74_179.12",1
117,"d117_Pacific_238_-48.76_167.31",1
117,"d117_Pacific_357_-43.23_176.14",1
117,"d117_Pacific_44_-47.68_179.05",1
117,"d117_Pacific_675_-40_171.25",1
117,"d117_Pacific_116_-50.52_165.98",1
117,"d117_Pacific_130_-43.15_175.25",1
117,"d117_Pacific_-23_-50.54_166.21",2
117,"d117_Pacific_-3_-50.77_166.05",1
117,"d117_Pacific_3967_-54.79_159.01",1
117,"d117_Pacific_-47_-50.73_166.16",1
117,"d117_Pacific_769_-49.66_164.03",1
117,"d117_Pacific_-1_-41.29_174.8",1
117,"d117_Pacific_106_-50.73_166.35",1
117,"d117_Pacific_159_-48.51_167.28",1
117,"d117_Pacific_185_-44_-176.99",1
117,"d117_Pacific_2_-48.01_166.57",1
117,"d117_Pacific_-5_-50.76_166.03",1
117,"d117_Pacific_544_-39.11_168.53",1
117,"d117_Pacific_569_-50.97_170.26",1
117,"d117_Pacific_593_-50.95_165.78",1
117,"d117_Pacific_-6_-50.51_166.25",1
117,"d117_Pacific_613_-48.26_168.72",1
117,"d117_Pacific_727_-44.5_-177",1
117,"d117_Pacific_238_-48.53_167.14",1
117,"d117_Pacific_283_-47.98_167.98",1
117,"d117_Pacific_309_-49.5_172",1
117,"d117_Pacific_-52_-41.54_175.21",1
117,"d117_Pacific_660_-48.01_168.91",1
117,"d117_Pacific_678_-48.88_168.64",1
117,"d117_Pacific_850_-49_167.5",1
117,"d117_Pacific_1269_-42.79_174.53",1
117,"d117_Pacific_857_-42.75_175.5",1
117,"d117_Pacific_1020_-42.05_174.45",1
117,"d117_Pacific_1327_-42.71_168.69",1
117,"d117_Pacific_414_-43.15_173.63",1
117,"d117_Pacific_513_-44_168.25",1
117,"d117_Pacific_-8_-46.66_169.1",1
117,"d117_Pacific_1050_-37.4_179.25",1
117,"d117_Pacific_174_-43.56_-179.34",1
117,"d117_Pacific_206_-34.97_174.3",1
117,"d117_Pacific_291_-37.98_173.96",1
117,"d117_Pacific_-4_-34.42_172.92",1
117,"d117_Pacific_414_-43.65_179.11",1
117,"d117_Pacific_47_-36.15_174.75",1
117,"d117_Pacific_509_-43.63_-178.54",1
117,"d117_Pacific_656_-43.65_-178.94",1
117,"d117_Pacific_785_-35.31_172.41",1
117,"d117_Pacific_8_-36.96_176.1",1
117,"d117_Pacific_405_-43.33_-178.67",1
117,"d117_Pacific_448_-43.91_-177.5",1
117,"d117_Pacific_95_-43.9_-179.24",1
117,"d117_Pacific_1055_-48.18_175.42",1
117,"d117_Pacific_16_-45.16_171.06",1
117,"d117_Pacific_1972_-37_170.64",1
117,"d117_Pacific_2115_-36.5_170.43",1
117,"d117_Pacific_221_-47.9_179.88",1
117,"d117_Pacific_478_-49.78_172.61",1
117,"d117_Pacific_505_-38.66_169.43",1
117,"d117_Pacific_533_-38.5_169.43",1
117,"d117_Pacific_590_-49.8_173.73",1
117,"d117_Pacific_664_-50.4_173.73",1
117,"d117_Pacific_368_-48.91_166.91",1
117,"d117_Pacific_530_-51.03_167.27",1
117,"d117_Pacific_833_-33.34_162.82",1
117,"d117_Pacific_191_-30.52_-178.57",1
117,"d117_Pacific_1_-36.99_174.73",1
117,"d117_Pacific_1_-37_174.7",1
117,"d117_Pacific_0_-29.06_167.96",1
117,"d117_Pacific_1_-36.99_174.67",1
117,"d117_Pacific_1_-37.07_174.7",1
117,"d117_Pacific_1_-46.94_168.1",1
117,"d117_Pacific_208_-35.23_172.7",1
117,"d117_Pacific_4_-29.17_167.83",1
117,"d117_Pacific_54_-40.54_173.11",1
117,"d117_Pacific_11_-47.75_179.02",1
117,"d117_Pacific_2_-34.95_173.43",1
117,"d117_Pacific_-23_-31.51_159.07",2
117,"d117_Pacific_273_-41.22_174.47",1
117,"d117_Pacific_319_-43.85_-179.86",1
117,"d117_Pacific_352_-50.65_167.66",1
117,"d117_Pacific_385_-50.69_167.67",1
117,"d117_Pacific_425_-43.45_-179.79",1
117,"d117_Pacific_-6_-49.67_178.81",1
117,"d117_Pacific_627_-49.83_170.23",1
117,"d117_Pacific_110_-44_173.64",1
117,"d117_Pacific_112_-43.37_173.36",1
117,"d117_Pacific_1415_-45.35_173.59",1
117,"d117_Pacific_-23_-46.93_168.14",1
117,"d117_Pacific_231_-47.81_178.76",1
117,"d117_Pacific_2578_-42.24_175.14",1
117,"d117_Pacific_396_-44.16_175.82",1
117,"d117_Pacific_406_-43.25_173.82",1
117,"d117_Pacific_441_-48_179.5",1
117,"d117_Pacific_485_-43.51_-179.16",1
117,"d117_Pacific_767_-48.32_-179.5",1
117,"d117_Pacific_798_-47.66_-179.47",1
117,"d117_Pacific_850_-42.66_173.74",1
117,"d117_Pacific_87_-44.08_173.19",1
117,"d117_Pacific_94_-43.5_173.58",1
117,"d117_Pacific_1498_-41.25_167.11",1
117,"d117_Pacific_-20_-46.02_166.77",1
117,"d117_Pacific_-237_-45.99_166.77",1
117,"d117_Pacific_577_-40.55_170.95",1
117,"d117_Pacific_-736_-45.45_167.16",1
117,"d117_Pacific_1643_-46.52_173.78",1
117,"d117_Pacific_1190_-30.16_171.33",1
117,"d117_Pacific_49_-41.09_174.36",1
117,"d117_Pacific_1304_-37.93_166.92",1
117,"d117_Pacific_366_-43.34_177",1
117,"d117_Pacific_103_-37.41_174.26",1
117,"d117_Pacific_42_-37.36_174.55",1
117,"d117_Pacific_67_-37.81_174.56",1
117,"d117_Pacific_351_-43.06_176.91",1
117,"d117_Pacific_526_-44.14_-178.64",1
117,"d117_Pacific_8_-35.89_174.56",1
117,"d117_Pacific_815_-43.08_169.42",1
117,"d117_Pacific_1121_-44.57_-177.84",1
117,"d117_Pacific_263_-37.61_176.8",1
117,"d117_Pacific_365_-43.24_-177.05",1
