"stateroute","mat.mean","mdr.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twarmq.mean","tcoldq.mean","ap.mean","pmax.mean","pmin.mean","pseas.mean","pwetq.mean","pdryq.mean","sum.NDVI.mean","elev.mean","Longi","Lati","sum.NDVI.var","sum.EVI.var","mat.var","mdr.var","tseas.var","tmax.var","tmin.var","tar.var","twarmq.var","tcoldq.var","ap.var","pmax.var","pmin.var","pseas.var","pwetq.var","pdryq.var","elev.var","regR"
61048,8.150943432,10.86415093,912.4056592,27.03962276,-9.505660363,36.54528305,19.59245307,-3.849056604,840.2830189,90.13207547,45.0754717,20.22641509,249.8490566,146.1886792,0.677164756,283.2075472,-77.25,42.77,0.005019397,0.007634009,0.464774483271178,0.214205798858657,76.4144023526079,0.427927228818542,0.615752259872612,0.0663188476553999,0.647618184831033,0.405517964129154,526.919140967076,27.5155207213915,3.66585767227998,2.35020073182983,92.1783160265636,21.43200260942,17587.931802164,105
61049,7.523636358,11.77272724,898.84909,26.68909101,-10.36181816,37.05090866,18.74363639,-4.374545474,841.1818182,94.52727273,44.87272727,21.21818182,256.7636364,145.5272727,0.792602763,401.5454545,-77.22,42.66,0.005407094,0.008584379,0.4985143880741,0.257533052597743,80.4258573629715,0.462479315285398,0.64048990386137,0.0818017934549731,0.680197892855694,0.443585370225483,590.051297798541,28.095888917565,3.25626937362848,1.3015471441628,94.489364345732,18.1589882526913,17602.678690396,106
61056,6.626229529,11.6344262,892.7836074,25.5245901,-11.34918039,36.87377048,17.66393452,-5.329508219,1147,116.4098361,66.31147541,15.67213115,324.4098361,218.7213115,0.828382389,547.7868852,-78.89,42.27,0.002159126,0.002526744,0.494645677671434,0.425734914616417,46.0635405671662,0.354498568028345,0.949857229725393,0.323676098288803,0.649778016768486,0.528166521095365,2180.93711888535,27.4499728440763,13.3959543545332,1.59940584140338,167.303083253483,123.273811988512,12187.9731271159,101
61057,7.006779655,11.2305084,903.3542408,25.75084744,-10.85762713,36.60847473,18.18644065,-5.054237261,1083.508475,108.220339,63.47457627,14.76271186,301.1355932,211.6271186,0.812218232,455.1355932,-78.36,42.59,0.001708943,0.001293559,0.343196597926212,0.290738977760838,56.419054129317,0.320052015922088,0.694694884843779,0.315612940365139,0.460576447674106,0.387001064113209,5810.02748524548,43.8438995911725,46.5396956222475,10.8758156093217,274.481382427232,566.868241151929,11375.4815489911,103
61059,7.173684187,11.40526321,894.5999981,26.03684215,-10.5385965,36.57543865,18.28245601,-4.735087729,1157.157895,115.4035088,66.73684211,15.22807018,326.754386,222.7017544,0.822695068,492.6491228,-78.94,42.05,0.002771739,0.003429702,0.342620060052901,0.273485127191736,44.2751778865243,0.38021398031915,0.596434442839496,0.150830116671951,0.461095917567058,0.355040039711153,1007.27038685966,21.508038364763,8.11883749396367,1.30896091461173,73.6302493461879,82.3963706348691,6746.63872578439,101
61064,8.605263024,9.736842089,930.0912261,27.45789518,-8.498245507,35.95614015,20.44035088,-3.498245653,861.9649123,91.64912281,53.31578947,13.54385965,241.4210526,177.7017544,0.718632697,138.7894737,-78.85,43.06,0.00888375,0.008953963,0.0546007065633723,0.190366465127692,76.7314787378315,0.205070820110659,0.130250536811633,0.248790926519242,0.1345037847926,0.0476124002156906,4465.4494623057,15.1367370848138,29.8079834688809,1.22642668657449,262.029258527275,303.084743637183,3288.651824495,99
61065,8.726865783,9.685074578,931.2134308,27.57313461,-8.431343249,36.0044776,20.55522409,-3.413432822,824.1492537,88.17910448,49.26865672,14.58208955,233.1044776,165.1343284,0.737831266,95.43283582,-79,43.25,0.007415031,0.007867578,0.0236334507566438,0.109825660704596,35.274612675981,0.13572673904581,0.0433337541361197,0.181393373449536,0.0502641046039767,0.0205729973391939,2997.6425540491,19.3386887692498,27.4550767176495,1.40856905296524,152.663386502534,268.126404156915,2364.81733974829,98
61089,7.716666732,12.75000013,969.1513875,28.1986111,-12.82916666,41.02777804,19.75138884,-5.390277783,992.4861111,106.1805556,57.06944444,15.83333333,286.1111111,195.9027778,0.796467819,156.375,-73.3,43.21,0.001879123,0.002751454,1.24971343294727,0.297155055225119,242.373196907914,2.74233751114069,0.55597918185572,1.2021781430487,1.60535183868141,0.851045489830157,17102.7135979498,88.4612786265083,143.672190821964,5.35376179255205,868.718193052693,1178.72933028491,49527.9965840619,105
61100,4.533898297,11.67457632,991.5135612,24.46101687,-15.81694913,40.27796626,16.77627127,-8.799999997,1005.864407,115.2881356,58.47457627,18.93220339,311.5084746,187.2711864,0.821641919,512.3559322,-74.18,44.43,0.000905912,0.005551559,0.500188520031392,0.147509837019661,216.762711644975,1.01807918239065,0.262129211565427,0.288486599068043,0.710259062916174,0.346260445566872,6081.21973072513,36.3741963990394,30.0925998282931,2.00205468169585,355.878069618028,381.313148839331,21656.4659447707,103
61111,6.951562434,12.4875001,883.7921896,26.05156302,-11.35781248,37.40937555,17.84531242,-4.964062616,1015.34375,120.359375,54.78125,20.984375,312.359375,182.34375,0.775934348,467.90625,-78.59,42.08,0.001271016,0.001933033,0.16903196819048,0.119327861094826,29.4277615256425,0.230803565173163,0.266086514352547,0.0871456848247424,0.18387325840987,0.199520692677693,3850.21218581562,22.6584246262371,28.7674505595522,5.47318543445974,135.633331784064,325.341746637459,5386.93690088799,102
61121,6.714516163,11.87419361,907.977417,25.73387106,-12.11935491,37.85322583,17.9806453,-5.488709688,1100.854839,111.0322581,65.22580645,14.75806452,321.5645161,217.6774194,0.83584628,487.4516129,-74.98,42.07,0.000609686,0.001634416,0.509719101587454,0.166700873788653,16.5458913965717,1.11025207582734,0.328039906556977,0.283932113022329,0.611190917197205,0.44805407677408,4688.91512923156,50.8032213636357,48.1126819897953,2.1421335473852,265.97928118346,382.105680211314,14840.0217205113,107
61199,4.753030278,11.49090896,1007.227273,24.73181829,-15.79696963,40.52878784,17.16818203,-8.831818176,1016.727273,114.3484848,60.39393939,18,313.0757576,191.6666667,0.825893393,444.2878788,-74.49,44.52,0.000910996,0.005006334,0.363093492451206,0.126359259172705,307.63628788563,0.517090221812043,0.200409557052457,0.0863469117766567,0.621010453025449,0.151261229931314,1919.9437873294,22.3377720398104,8.53175734606326,0.775046618043167,139.872532014218,116.588888351162,17674.7409953095,105
63002,16.96909079,10.36363633,693.334547,30.90181791,1.529090914,29.37272724,25.58545487,7.832727285,1402.854545,170.9454545,77.65454545,23.90909091,482.6181818,279.3272727,0.708513496,3.745454545,-76.67,34.95,0.062800209,0.034420884,0.0298587894828837,0.259629525408648,64.2441941733661,0.0680989888290669,0.157491813605685,0.385777780343697,0.0113623161500384,0.0876272141810171,668.601087275732,15.5048814730744,5.11602232215105,2.30015449733489,151.30575822293,93.4840783234322,22.4242500886077,74
63003,17.29999924,11.95555539,678.968887,31.62222269,1.295555531,30.32666626,25.79555495,8.364444288,1398.755556,184.8666667,73.33333333,31.06666667,520.8444444,258.0444444,0.61547419,4.244444444,-77.87,34.13,0.042736124,0.023353126,0.0177706200764237,0.0419570411689496,26.958863771323,0.0136774362902797,0.0804258176062982,0.0768827812806941,0.0169062529872646,0.0394851563445462,376.003892542979,39.542092824913,1.63361691281077,0.863821476423132,155.746104712713,57.0269871121263,40.1260033042215,74
63004,16.70833352,12.7966667,694.9183329,31.66833378,0.108333336,31.56000023,25.31666632,7.425000032,1306.233333,180.7166667,70.83333333,29.61666667,465.5833333,230.8166667,0.753647674,13.23333333,-78.07,34.53,0.003784891,0.0026225,0.0771244122274492,0.111360700775535,32.2615187816672,0.0148069437012402,0.237002539588675,0.173010748801204,0.0575549203944433,0.153135297742132,1366.47743459908,54.9862341821117,3.74188596867365,1.96365328202251,448.896824765799,46.1668788364076,78.6173383498969,72
63010,15.29218742,12.96718755,743.1609354,31.5890626,-1.646875001,33.2359376,24.63437548,5.423437573,1200.46875,132.515625,72,18.46875,375.484375,233.75,0.716137591,25.1875,-77.44,35.96,0.00421795,0.001713141,0.0546965723464511,0.0211649516405395,92.0379175400495,0.0383462308024132,0.129836682590665,0.160210678291951,0.0228117827476344,0.113919609011485,902.977791367034,52.5365993565496,1.12128346014123,3.55456585694083,320.759989137419,6.33370149840205,88.0446917589422,73
63011,16.11538506,12.76923073,713.3865392,31.66346191,-0.213461544,31.87692275,25.0250001,6.632692209,1293.211538,167.3846154,74.53846154,25.90384615,445,235.5192308,0.696315878,28.67307692,-77.71,35.28,0.002999624,0.001109793,0.0436653090352729,0.0563154443093843,121.753287119382,0.0117656630842888,0.092921979433822,0.142578446955359,0.0204199579089469,0.100464187338292,1337.52578391937,117.658194398206,0.831932020469024,4.05913767899079,468.854649796472,10.4850505518511,128.478208843221,74
63024,14.50333339,13.22666658,770.0949982,31.53833348,-2.764999994,34.30333341,24.22833325,4.293333316,1127.466667,116.6333333,79.5,12.5,329.15,246.3833333,0.785683264,87.81666667,-77.97,36.25,0.004474887,0.003404496,0.105381430398712,0.0403618644828698,73.0002429163991,0.0285897712030947,0.221470084398846,0.139892302922598,0.0536928420749375,0.181890134256434,161.611798447561,12.376511470165,4.83015028882918,2.55560422280075,100.808848887976,38.168815282114,899.115361156836,76
63030,11.27755099,13.17959176,691.3632651,26.89591859,-5.038775551,31.9346939,19.91224495,2.069387767,1780.918367,181.7959184,125.7346939,8.87755102,483.0204082,405.2040816,0.839421929,982.4285714,-83.21,35.31,0.00116364,0.002286545,1.61886090209517,0.888960623286763,67.1445054518377,2.96187360755924,0.798521967341852,1.04075814633024,1.75314189447401,1.52051846472108,38451.2478669974,303.611425464018,392.555989791089,2.94638491881093,2264.00427581506,3072.37556320851,72125.8682871949,100
63119,14.03103455,13.45862076,755.231037,31.062069,-3.020689656,34.08275861,23.61034512,4.08965512,1255.689655,121.3448276,88.67241379,9.224137931,341.137931,276.9655172,0.776403875,371.0344828,-81.64,35.82,0.003902675,0.003975433,1.99122299147012,0.261551407566341,277.261808581816,3.5472233985423,1.38882167201499,0.644726403075724,2.68630547607259,1.56329027344732,5245.35198910984,43.5865530407636,29.2438029502901,0.252699132094483,397.201670149072,222.180763865092,58921.610192364,88
64005,4.965517192,13.37068949,1201.637923,28.82413788,-19.25172414,48.0758617,19.74310322,-11.33793111,437.6034483,85.0862069,10,64.44827586,210.1551724,31.34482759,0.607071279,576.2413793,-99.46,46.8,0.004215982,0.003046058,0.0216523769942822,0.0276126399660468,71.6810628087978,0.0367898289318405,0.0423442642089674,0.0523755971110615,0.0327153844961237,0.0465536911581418,99.6519600912529,2.35761553969308,0.837746898139038,3.77972091511442,15.1133739850429,4.82326302278244,819.780105668828,71
64009,4.380000114,13.01166671,1247.81167,28.41166639,-20.50666669,48.91833375,19.53333346,-12.70000003,493.8833333,85.78333333,10,60.3,225.2166667,38.3,0.653959699,423.5666667,-98.24,47.48,0.00078621,0.001161246,0.0487370171549207,0.0606341120175104,110.030999000252,0.0797967297181854,0.0962351855564378,0.069833964573336,0.0304044765458949,0.129981093526905,205.592790150026,0.829279961040862,0.244208579050242,1.80753948891371,12.4266575049632,1.86471399313215,322.196756855408,81
64012,4.579999924,13.21600016,1209.190002,28.36399979,-19.61800045,47.98200005,19.41999973,-11.85799986,445,88.06,9.4,65.86,212.24,31.88,0.611771818,511.32,-99.05,47.08,0.001150611,0.001625394,0.0555199895564852,0.031680755830172,16.9864985896348,0.0755498006975778,0.0902093148055812,0.0495545618899053,0.0602584767780392,0.0871931152954977,163.173063548079,0.442367324487487,1.32445269261751,4.42502709763473,10.8526813852539,14.7229215504888,2404.92550967931,78
64038,3.799999964,13.2933332,1189.935002,27.6299998,-20.20333322,47.83333365,18.46833299,-12.33499996,375.0666667,65.65,10,63,178.4666667,33.83333333,0.49829093,691.35,-103.05,48.58,0.001437284,0.000895478,0.18828058159616,0.0143548947085639,136.755981983075,0.166954340824504,0.302574562301228,0.0954835723713142,0.14826661381789,0.36285923653313,179.425849247511,8.81872574514589,0.3634606738807,1.88153156860406,33.9995563730514,3.2019102148876,1623.26345383332,77.7761394694927
64039,3.327659566,13.45957435,1198.940424,27.29148909,-20.92765979,48.21914949,18.06808537,-12.99999998,403.9148936,73.53191489,9.340425532,64.80851064,192.9148936,31.17021277,0.5593675,703.5319149,-102.69,48.66,0.001179526,0.000891151,0.0498466972864105,0.0116430753156617,153.279306253412,0.0820423295286827,0.0922136842928324,0.130641482675458,0.0559321062512918,0.100531579775802,254.061589315497,16.3322600639547,0.629535214861216,1.70301698794237,54.5323056567403,4.33344932785803,2905.1150568871,77.7761394694927
64042,4.817543942,13.42982439,1223.64736,29.15614071,-19.40350904,48.55964955,19.88771887,-11.78070172,422.6140351,80.63157895,10,62.14035088,197.5964912,34.8245614,0.587336154,499.2982456,-100.05,47.64,0.000829316,0.001240654,0.0650198366854466,0.0180324388849837,46.746122101058,0.119332284677965,0.140385770228753,0.0892592731584685,0.083290216486984,0.0956676714035602,29.1459884867279,4.78475530959048,0.345635760604145,0.968147312904706,9.37084833404053,1.73759653321714,2403.68839705908,79
64044,2.082142817,12.57678594,1238.682146,25.49285715,-22.63928591,48.1321422,17.1839289,-14.79285714,449.9821429,78.58928571,12.23214286,64.19642857,219.1785714,39.19642857,0.712359794,664.2678571,-100.24,48.84,0.005682102,0.002195016,0.308898452319162,0.202293276464051,39.0974433226876,0.733044058674267,0.118166806377267,0.344193059864956,0.360591811783474,0.258376171812755,198.035473554088,2.04869370383702,1.07501656065193,1.74844300156986,53.1544666557288,8.01506919760884,7713.50455379226,88
66002,9.577777969,11.45111092,958.7466675,29.03555569,-9.324444262,38.36000036,21.41555523,-3.360000038,877.1111111,94.31111111,45.91111111,20.64444444,274.6666667,163.4888889,0.606725938,216.0222222,-84.12,41.38,0.001753199,0.001139832,0.0362950728188914,0.0619188449061369,14.3134894309064,0.025694724975622,0.0851090002494634,0.121813086856329,0.0415699886583357,0.0339251449559373,86.3515616761446,2.23679499746094,0.815413114597506,0.733492406312766,26.93458062313,7.2617086698374,113.635395186323,85.7267473510014
66021,8.757142845,10.5857142,903.9959194,27.04489813,-9.106122367,36.15102098,19.95510199,-3.338775528,1028.265306,102.7346939,54.28571429,18.10204082,298.9795918,184.877551,0.806058781,260.2040816,-80.74,41.68,0.005078974,0.005679008,0.0876031560234104,0.31527870612652,17.3783388807116,0.11287920805536,0.169635677894397,0.206451563675389,0.104516897509324,0.0899591348334557,1093.38211149231,12.2557766435468,9.50648538581696,0.836019937499224,95.9748853805937,85.1042258040039,4084.33711860581,95
66042,9.61818187,11.82909074,918.7563687,28.57454598,-8.992727089,37.56727212,20.97090926,-2.818181814,965.2,106.6,50.81818182,22,310.0909091,179.3454545,0.661851486,312.3818182,-82.76,40.46,0.003457691,0.0024871,0.155461154781625,0.0668352387457797,29.8084171479201,0.217216882680635,0.153817249207718,0.0522828865235285,0.176283995977748,0.151049939604611,686.23007504712,7.72363760420799,8.20716625286899,0.512569185056794,48.7158355225637,31.8598464997247,1770.06057750447,89
66073,11.31666662,13.16166676,860.1633291,29.62166675,-7.379999995,37.00166651,21.95166655,-0.323333338,1029.183333,113.65,64.38333333,17.3,308.6166667,209.6,0.825867256,226.8666667,-82.16,39.31,0.001505282,0.001246773,0.130027297043829,0.0485993011598514,52.8338339080235,0.0950820540047081,0.210231563944299,0.102609398939528,0.0916311970887291,0.218908750118573,122.693216228415,3.00535844858923,7.03565054909607,1.80487736940403,16.1948825712437,41.6830121651777,864.878224702903,91
66075,10.21403508,12.32982458,897.3210524,28.96842127,-8.417543896,37.38596498,21.32105265,-1.949122776,1022.964912,112.7017544,59.15789474,20.14035088,322.4561404,196.3508772,0.760637625,294.5087719,-82.53,39.96,0.006259001,0.004720362,0.125104979866262,0.100539253908896,86.0972370308668,0.0964991143989062,0.228025467668311,0.0641884656776548,0.128421460875982,0.186193074047493,477.986649009115,9.33893618643928,4.0827173023374,0.173209385879992,51.4003368872813,21.253089897283,1260.77483858893,89
66076,10.83928573,12.97321423,868.310718,29.20892852,-7.903571504,37.11249971,21.55714277,-0.937500005,1019.232143,110.875,61.96428571,18.5,311.3571429,202.75,0.86094925,260.0535714,-82.28,39.23,0.001925619,0.001553045,0.131259766299098,0.0423639546414772,54.0762035116745,0.107228421126398,0.171950266347484,0.0414990556402521,0.0892042184311036,0.220526264843274,145.539210253575,4.02984568913282,6.31707440876048,1.50926844947617,11.6524912483829,45.9822141989713,933.902643569622,92
66082,11.08867921,12.66981136,860.222639,29.23207549,-7.164150994,36.39622649,21.74716982,-0.513207551,1026.075472,112.9433962,66.39622642,16.77358491,309.8490566,210.4716981,0.859894286,253.245283,-81.88,39.27,0.002657001,0.002500281,0.112660791965646,0.110462478968622,29.0244646046187,0.0944704553199314,0.221007078685949,0.160379102767292,0.0961512056914337,0.174360050226021,428.636885195226,8.27240142991531,12.4305178849422,1.97319272880385,18.9858008564646,83.0326534876932,824.706317275942,90
66107,9.899999619,10.41724141,961.6086194,28.95689658,-8.472413935,37.42931044,21.85689627,-2.955172457,849.9137931,93,42.9137931,21.68965517,265.3965517,153.5517241,0.603692674,179.1551724,-83.45,41.54,0.009861957,0.005986084,0.0202927095937434,0.185706076618097,50.4289002412387,0.0928461106404135,0.0584133258110138,0.204166323940432,0.0413422296784124,0.0267624357784751,145.204777051796,3.21923755758908,1.00966545687212,0.938440965368351,56.4806162340454,6.12223427777627,221.582551450745,85
