year,location,season,night,web,trap,recap,species,sex,age,reprod,mass
2007,5plarrea,3,2,5,111,y,pgfv,f,a,na,na
2007,5plarrea,3,2,5,113,y,dime,f,a,na,na
2007,5plarrea,3,2,5,114,n,disp,m,a,na,120
2007,5plarrea,3,2,5,115,y,dior,f,a,na,na
2007,5plarrea,3,2,5,116,n,dior,m,a,na,39
2007,5plarrea,3,2,5,118,n,dime,f,a,na,40
2007,5plarrea,3,2,5,120,y,dior,m,a,na,na
2007,5plarrea,3,2,5,123,y,dime,m,a,na,na
2007,5plarrea,3,2,5,127,y,disp,m,a,na,na
2007,5plarrea,3,2,5,129,y,dior,f,a,na,na
2007,5plarrea,3,2,5,130,y,disp,f,a,na,na
2007,5plarrea,3,2,5,136,y,dime,m,a,na,na
2007,5plarrea,3,2,5,136,n,dime,m,a,st,45
2007,5plarrea,3,2,5,137,y,dior,f,a,na,na
2007,5plarrea,3,2,5,138,n,disp,f,a,na,130
2007,5plarrea,3,2,5,143,y,dior,f,a,na,na
2007,5plarrea,3,2,5,144,y,dior,m,a,na,na
2007,5plarrea,3,3,1,5,y,dime,f,a,na,na
2007,5plarrea,3,3,1,6,n,pgfv,m,a,na,7.5
2007,5plarrea,3,3,1,8,y,disp,f,a,na,na
2007,5plarrea,3,3,1,9,y,dime,f,a,na,na
2007,5plarrea,3,3,1,10,n,dime,m,a,na,44
2007,5plarrea,3,3,1,11,y,dime,m,a,na,na
2007,5plarrea,3,3,1,20,y,dime,f,a,na,na
2007,5plarrea,3,3,1,21,y,pmer,m,a,na,na
2007,5plarrea,3,3,1,22,n,dime,f,a,na,36
2007,5plarrea,3,3,1,23,y,dime,f,a,na,na
2007,5plarrea,3,3,1,24,n,dime,m,a,na,38
2007,5plarrea,3,3,1,32,y,dime,m,a,na,na
2007,5plarrea,3,3,1,34,y,dime,f,a,na,na
2007,5plarrea,3,3,1,35,y,dime,m,a,na,na
2007,5plarrea,3,3,1,36,y,dime,m,a,na,na
2007,5plarrea,3,3,1,37,y,disp,f,a,na,na
2007,5plarrea,3,3,1,40,y,disp,f,a,na,na
2007,5plarrea,3,3,1,45,y,dime,f,a,na,na
2007,5plarrea,3,3,1,47,y,disp,f,a,na,na
2007,5plarrea,3,3,1,48,y,pmer,f,a,na,na
2007,5plarrea,3,3,1,55,y,pmer,m,a,na,na
2007,5plarrea,3,3,1,56,y,dime,f,a,na,na
2007,5plarrea,3,3,1,58,y,dime,f,a,na,na
2007,5plarrea,3,3,1,59,y,disp,m,a,na,na
2007,5plarrea,3,3,1,64,y,dime,f,a,na,na
2007,5plarrea,3,3,1,66,y,onar,f,a,na,na
2007,5plarrea,3,3,1,69,y,disp,m,a,na,na
2007,5plarrea,3,3,1,70,n,onar,f,j,na,13
2007,5plarrea,3,3,1,71,y,dime,m,a,na,na
2007,5plarrea,3,3,1,72,y,disp,f,a,na,na
2007,5plarrea,3,3,1,78,n,pmer,f,a,na,17
2007,5plarrea,3,3,1,79,y,dime,m,a,na,na
2007,5plarrea,3,3,1,80,y,dime,f,a,na,na
2007,5plarrea,3,3,1,81,y,dime,m,a,na,na
2007,5plarrea,3,3,1,82,y,dime,m,a,na,na
2007,5plarrea,3,3,1,83,y,dime,f,a,na,na
2007,5plarrea,3,3,1,89,y,pmer,f,na,na,na
2007,5plarrea,3,3,1,90,y,dime,m,a,na,na
2007,5plarrea,3,3,1,91,n,dior,m,a,na,59
2007,5plarrea,3,3,1,94,y,dime,m,a,na,na
2007,5plarrea,3,3,1,96,y,disp,f,a,na,na
2007,5plarrea,3,3,1,100,y,pgfv,m,a,na,7
2007,5plarrea,3,3,1,101,y,dime,m,a,na,na
2007,5plarrea,3,3,1,103,y,dime,m,a,na,na
2007,5plarrea,3,3,1,105,y,dime,f,a,na,na
2007,5plarrea,3,3,1,106,y,dime,f,a,na,na
2007,5plarrea,3,3,1,106,n,dime,m,a,na,44
2007,5plarrea,3,3,1,107,n,pmer,f,a,na,18
2007,5plarrea,3,3,1,113,y,disp,f,a,na,na
2007,5plarrea,3,3,1,114,n,pgfv,m,a,na,7
2007,5plarrea,3,3,1,115,y,dime,m,a,na,na
2007,5plarrea,3,3,1,116,y,dime,f,a,na,na
2007,5plarrea,3,3,1,119,y,dime,f,a,na,na
2007,5plarrea,3,3,1,127,n,dime,f,a,na,37
2007,5plarrea,3,3,1,130,y,dime,m,a,na,na
2007,5plarrea,3,3,1,132,n,dime,m,a,na,32
2007,5plarrea,3,3,1,133,n,dior,m,a,na,53
2007,5plarrea,3,3,1,139,y,dior,f,a,na,na
2007,5plarrea,3,3,1,140,n,dime,f,j,na,37
2007,5plarrea,3,3,3,8,y,dior,m,a,na,na
2007,5plarrea,3,3,3,9,y,dior,m,a,na,na
2007,5plarrea,3,3,3,11,y,dime,f,a,na,na
2007,5plarrea,3,3,3,12,n,pgfv,f,a,na,7
2007,5plarrea,3,3,3,17,y,disp,m,a,na,na
2007,5plarrea,3,3,3,18,y,dime,m,a,na,na
2007,5plarrea,3,3,3,19,y,onar,m,a,na,na
2007,5plarrea,3,3,3,20,y,dior,f,a,na,na
2007,5plarrea,3,3,3,31,n,dime,m,a,na,38
2007,5plarrea,3,3,3,33,y,dior,f,a,na,na
2007,5plarrea,3,3,3,35,y,dime,m,a,na,na
2007,5plarrea,3,3,3,36,y,dime,f,a,na,na
2007,5plarrea,3,3,3,39,y,dime,f,a,na,na
2007,5plarrea,3,3,3,40,y,pgfv,f,a,na,na
2007,5plarrea,3,3,3,44,y,dior,f,a,na,na
2007,5plarrea,3,3,3,47,y,disp,f,a,na,na
2007,5plarrea,3,3,3,48,y,dior,f,a,na,na
2007,5plarrea,3,3,3,49,n,sihi,m,a,st,140
2007,5plarrea,3,3,3,54,y,dime,m,a,na,na
2007,5plarrea,3,3,3,55,n,pgfv,f,a,na,6
2007,5plarrea,3,3,3,56,n,dime,m,a,na,40
2007,5plarrea,3,3,3,57,y,disp,f,a,na,na
2007,5plarrea,3,3,3,58,n,neal,m,a,na,160
2007,5plarrea,3,3,3,59,y,dime,f,a,na,na
2007,5plarrea,3,3,3,60,y,dime,m,a,na,na
2007,5plarrea,3,3,3,62,y,neal,f,a,na,na
2007,5plarrea,3,3,3,66,y,dior,f,a,na,na
2007,5plarrea,3,3,3,67,y,dime,m,a,na,na
2007,5plarrea,3,3,3,68,y,dior,m,a,na,na
2007,5plarrea,3,3,3,69,n,pgfv,m,a,na,7
2007,5plarrea,3,3,3,70,y,dime,f,a,na,na
2007,5plarrea,3,3,3,72,y,dime,m,a,na,na
2007,5plarrea,3,3,3,73,n,pgfv,m,a,na,7
2007,5plarrea,3,3,3,79,n,pgfv,f,a,na,6
2007,5plarrea,3,3,3,81,n,neal,f,a,na,90
2007,5plarrea,3,3,3,83,n,pmer,m,a,na,28
2007,5plarrea,3,3,3,84,y,disp,f,a,na,na
2007,5plarrea,3,3,3,91,y,disp,m,a,na,na
2007,5plarrea,3,3,3,93,n,pgfv,f,a,na,7
2007,5plarrea,3,3,3,95,y,dime,f,a,na,na
2007,5plarrea,3,3,3,98,n,onar,m,j,na,12
2007,5plarrea,3,3,3,99,y,dime,m,a,na,na
2007,5plarrea,3,3,3,103,y,dime,m,a,na,na
2007,5plarrea,3,3,3,104,y,disp,m,a,na,na
2007,5plarrea,3,3,3,106,n,dior,f,a,na,36
2007,5plarrea,3,3,3,113,y,dior,m,a,na,na
2007,5plarrea,3,3,3,114,y,dior,m,a,na,na
2007,5plarrea,3,3,3,115,n,pmle,f,a,na,24
2007,5plarrea,3,3,3,117,n,onar,f,a,na,18
2007,5plarrea,3,3,3,118,y,dime,f,a,na,na
2007,5plarrea,3,3,3,119,y,dime,m,a,na,na
2007,5plarrea,3,3,3,120,n,dior,f,a,na,55
2007,5plarrea,3,3,3,122,y,dior,m,a,na,na
2007,5plarrea,3,3,3,123,n,remg,m,a,st,10
2007,5plarrea,3,3,3,125,y,dime,f,a,na,na
2007,5plarrea,3,3,3,126,n,dime,m,a,na,44
2007,5plarrea,3,3,3,127,y,disp,m,a,na,na
2007,5plarrea,3,3,3,128,y,dior,m,a,na,na
2007,5plarrea,3,3,3,129,y,disp,f,a,na,na
2007,5plarrea,3,3,3,130,y,dime,m,a,na,na
2007,5plarrea,3,3,3,132,n,dior,f,a,na,41
2007,5plarrea,3,3,3,134,y,dime,m,a,na,na
2007,5plarrea,3,3,3,138,n,onar,f,a,na,19
2007,5plarrea,3,3,3,140,y,dime,f,a,na,na
2007,5plarrea,3,3,3,141,n,disp,m,a,na,110
2007,5plarrea,3,3,3,142,y,dime,m,a,na,na
2007,5plarrea,3,3,3,143,n,dime,f,j,na,33
2007,5plarrea,3,3,3,144,y,neal,f,a,na,na
2007,5plarrea,3,3,5,1,y,dime,m,a,na,na
2007,5plarrea,3,3,5,3,y,dior,f,a,na,na
2007,5plarrea,3,3,5,5,y,dior,f,a,na,na
2007,5plarrea,3,3,5,8,y,dior,m,a,na,na
2007,5plarrea,3,3,5,9,y,dior,m,a,na,na
2007,5plarrea,3,3,5,10,n,disp,m,a,na,114
2007,5plarrea,3,3,5,11,y,disp,f,a,na,na
2007,5plarrea,3,3,5,12,n,dior,m,a,na,45
2007,5plarrea,3,3,5,19,y,dime,m,a,na,na
2007,5plarrea,3,3,5,20,n,disp,f,a,na,na
2007,5plarrea,3,3,5,21,y,disp,f,a,na,na
2007,5plarrea,3,3,5,22,y,dime,f,a,na,na
2007,5plarrea,3,3,5,24,y,dior,m,a,na,na
2007,5plarrea,3,3,5,24,y,dior,m,a,na,na
2007,5plarrea,3,3,5,27,y,dime,m,a,na,na
2007,5plarrea,3,3,5,29,y,dior,f,a,na,na
2007,5plarrea,3,3,5,31,y,dime,m,a,na,na
2007,5plarrea,3,3,5,32,y,dime,m,a,na,na
2007,5plarrea,3,3,5,33,y,dime,f,a,na,na
2007,5plarrea,3,3,5,35,y,disp,m,a,na,na
2007,5plarrea,3,3,5,36,y,dime,f,a,na,na
2007,5plarrea,3,3,5,40,y,dime,m,a,na,na
2007,5plarrea,3,3,5,41,n,pgfv,m,a,na,9
2007,5plarrea,3,3,5,43,y,dior,f,a,na,na
2007,5plarrea,3,3,5,45,y,dime,m,a,na,na
2007,5plarrea,3,3,5,46,n,pgfv,m,a,na,7
2007,5plarrea,3,3,5,47,y,dior,m,a,na,na
2007,5plarrea,3,3,5,55,n,neal,f,j,na,89
2007,5plarrea,3,3,5,56,n,neal,f,a,na,na
2007,5plarrea,3,3,5,57,y,disp,m,a,na,na
2007,5plarrea,3,3,5,58,y,dime,f,a,na,na
2007,5plarrea,3,3,5,59,y,dior,f,a,na,na
2007,5plarrea,3,3,5,60,n,pmle,m,a,na,21.5
2007,5plarrea,3,3,5,65,y,dior,m,a,na,na
2007,5plarrea,3,3,5,67,y,neal,m,a,na,na
2007,5plarrea,3,3,5,68,y,dime,f,a,na,na
2007,5plarrea,3,3,5,69,y,pgfv,f,a,na,na
2007,5plarrea,3,3,5,70,n,dior,m,a,na,48
2007,5plarrea,3,3,5,71,y,dime,m,a,na,na
2007,5plarrea,3,3,5,77,y,disp,m,a,na,na
2007,5plarrea,3,3,5,78,y,dime,f,a,na,na
2007,5plarrea,3,3,5,80,y,dime,f,a,na,na
2007,5plarrea,3,3,5,81,y,dime,f,a,na,na
2007,5plarrea,3,3,5,84,y,dime,f,a,na,na
2007,5plarrea,3,3,5,93,y,disp,m,a,na,na
2007,5plarrea,3,3,5,94,y,disp,m,a,na,na
2007,5plarrea,3,3,5,95,y,dime,f,a,na,na
2007,5plarrea,3,3,5,96,y,dime,m,a,na,na
2007,5plarrea,3,3,5,102,n,dior,m,j,na,30
2007,5plarrea,3,3,5,105,n,pgfv,f,a,na,6
2007,5plarrea,3,3,5,106,y,dime,m,a,na,na
2007,5plarrea,3,3,5,107,y,dime,f,a,na,na
2007,5plarrea,3,3,5,108,n,disp,f,a,na,123
2007,5plarrea,3,3,5,111,y,pgfv,f,a,na,na
2007,5plarrea,3,3,5,113,y,dime,f,a,na,na
2007,5plarrea,3,3,5,115,y,dior,m,a,na,na
2007,5plarrea,3,3,5,116,y,dior,m,a,na,na
2007,5plarrea,3,3,5,117,y,dime,f,a,na,na
2007,5plarrea,3,3,5,119,y,dime,m,a,na,na
2007,5plarrea,3,3,5,125,y,disp,m,a,na,na
2007,5plarrea,3,3,5,126,y,neal,m,a,na,242
2007,5plarrea,3,3,5,128,n,onar,m,a,na,17
2007,5plarrea,3,3,5,129,y,disp,f,a,na,na
2007,5plarrea,3,3,5,131,n,dime,m,a,na,39
2007,5plarrea,3,3,5,135,y,onar,m,a,na,na
2007,5plarrea,3,3,5,137,n,pgfv,m,a,na,7
2007,5plarrea,3,3,5,139,y,dior,m,a,na,na
2007,5plarrea,3,3,5,143,y,neal,f,a,na,na
2007,5plarrea,3,3,5,144,y,dior,f,a,na,na
2007,rslarrea,1,1,2,7,n,dime,f,a,na,44
2007,rslarrea,1,1,2,8,n,dime,m,a,st,47
2007,rslarrea,1,1,2,9,n,dime,m,a,st,51
2007,rslarrea,1,1,2,15,n,dime,m,a,st,46
2007,rslarrea,1,1,2,17,n,dime,m,a,st,45
2007,rslarrea,1,1,2,22,n,pgfv,m,a,st,8
2007,rslarrea,1,1,2,25,n,dime,f,a,p,46
2007,rslarrea,1,1,2,29,n,dime,f,a,na,42
2007,rslarrea,1,1,2,31,n,pmtr,f,a,p,25
2007,rslarrea,1,1,2,33,n,dime,m,a,st,46
2007,rslarrea,1,1,2,35,n,dime,m,a,st,43
2007,rslarrea,1,1,2,40,n,dime,f,j,na,37
2007,rslarrea,1,1,2,42,n,dime,f,j,na,35
2007,rslarrea,1,1,2,43,n,dime,m,a,st,47
2007,rslarrea,1,1,2,46,n,dime,m,a,na,44
2007,rslarrea,1,1,2,47,n,dime,m,a,st,48
2007,rslarrea,1,1,2,54,n,dime,m,a,st,47
2007,rslarrea,1,1,2,57,n,dime,f,a,p,48
2007,rslarrea,1,1,2,59,n,dime,m,a,st,49
2007,rslarrea,1,1,2,70,n,dime,f,a,p,47
2007,rslarrea,1,1,2,71,n,dime,m,a,st,46
2007,rslarrea,1,1,2,74,n,dime,f,a,p,50
2007,rslarrea,1,1,2,76,n,dime,m,a,st,51
2007,rslarrea,1,1,2,78,n,dior,m,j,na,40
2007,rslarrea,1,1,2,79,n,dime,f,a,p,38
2007,rslarrea,1,1,2,81,n,dime,m,a,st,41
2007,rslarrea,1,1,2,82,n,dime,f,a,p,40
2007,rslarrea,1,1,2,86,n,onle,m,a,st,28
2007,rslarrea,1,1,2,93,n,dime,m,a,st,51
2007,rslarrea,1,1,2,94,n,dime,m,a,st,49
2007,rslarrea,1,1,2,113,n,pmtr,f,a,p,26
2007,rslarrea,1,1,2,117,n,dime,m,a,st,48
2007,rslarrea,1,1,2,126,n,pmtr,f,a,p,27
2007,rslarrea,1,1,2,127,n,dime,m,a,st,50
2007,rslarrea,1,1,2,132,n,dime,m,a,st,49
2007,rslarrea,1,1,2,134,n,remg,m,j,na,9
2007,rslarrea,1,1,2,139,n,pmtr,m,a,st,26
2007,rslarrea,1,1,2,141,n,dime,f,a,p,47
2007,rslarrea,1,1,2,142,n,dime,f,a,p,56
2007,rslarrea,1,1,2,143,n,dime,m,a,na,46
2007,rslarrea,1,1,2,145,n,onle,f,a,p,39
2007,rslarrea,1,1,4,5,n,dime,m,a,st,42
2007,rslarrea,1,1,4,10,n,dime,m,a,st,48
2007,rslarrea,1,1,4,14,n,remg,m,a,st,12
2007,rslarrea,1,1,4,26,n,remg,f,a,na,9
2007,rslarrea,1,1,4,40,n,dime,f,a,l,56
2007,rslarrea,1,1,4,54,n,dime,m,a,st,48
2007,rslarrea,1,1,4,58,n,onar,f,a,p,25
2007,rslarrea,1,1,4,59,n,dime,f,a,l,49
2007,rslarrea,1,1,4,72,n,dime,m,a,st,49
2007,rslarrea,1,1,4,76,n,dime,f,a,l,46
2007,rslarrea,1,1,4,79,n,dime,f,a,p,44
2007,rslarrea,1,1,4,81,n,dime,m,a,st,51
2007,rslarrea,1,1,4,85,n,remg,f,a,p,12
2007,rslarrea,1,1,4,89,n,dime,m,a,st,54
2007,rslarrea,1,1,4,93,n,remg,m,a,st,12
2007,rslarrea,1,1,4,95,n,dime,f,a,na,50
2007,rslarrea,1,1,4,96,n,dime,f,a,na,46
2007,rslarrea,1,1,4,103,n,dime,m,a,st,46
2007,rslarrea,1,1,4,104,n,dime,f,a,p,51
2007,rslarrea,1,1,4,105,n,dime,f,a,p,47
2007,rslarrea,1,1,4,107,n,pmbo,m,a,st,21
2007,rslarrea,1,1,4,111,n,dime,f,a,p,48
2007,rslarrea,1,1,4,120,n,dime,m,a,st,50
2007,rslarrea,1,1,4,124,n,dime,m,a,st,48
2007,rslarrea,1,1,4,134,n,dime,f,a,p,49
2007,rslarrea,1,1,4,139,n,dime,m,a,st,45
2007,rslarrea,1,1,4,140,n,dime,m,a,st,50
2007,rslarrea,1,1,5,12,n,dime,f,a,na,47
2007,rslarrea,1,1,5,28,n,dime,f,a,p,54
2007,rslarrea,1,1,5,29,n,dime,m,a,st,56
2007,rslarrea,1,1,5,42,n,dime,m,a,st,52
2007,rslarrea,1,1,5,46,n,dime,m,a,st,50
2007,rslarrea,1,1,5,60,n,dime,f,a,p,42
2007,rslarrea,1,1,5,63,n,onle,f,a,p,45
2007,rslarrea,1,1,5,67,n,dime,m,a,st,47
2007,rslarrea,1,1,5,78,n,dime,f,a,p,48
2007,rslarrea,1,1,5,80,n,dime,f,a,na,45
2007,rslarrea,1,1,5,84,n,dime,m,a,st,52
2007,rslarrea,1,1,5,88,n,dime,m,a,na,47
2007,rslarrea,1,1,5,90,n,pgfv,f,a,p,9
2007,rslarrea,1,1,5,91,n,dime,f,a,na,48
2007,rslarrea,1,1,5,96,n,dime,m,a,st,49
2007,rslarrea,1,1,5,102,n,dime,m,a,st,45
2007,rslarrea,1,1,5,103,n,dime,m,a,st,45
2007,rslarrea,1,1,5,111,n,dime,f,a,p,49
2007,rslarrea,1,1,5,114,n,remg,f,a,p,14
2007,rslarrea,1,1,5,120,n,dime,f,a,na,44
2007,rslarrea,1,1,5,128,n,dime,m,a,st,48
2007,rslarrea,1,1,5,136,n,dime,f,a,p,37
2007,rslarrea,1,1,5,137,n,dime,m,a,st,51
2007,rslarrea,1,1,5,139,n,remg,m,a,st,12
2007,rslarrea,1,2,2,6,y,onle,f,a,na,na
2007,rslarrea,1,2,2,7,n,dime,f,a,p,51
2007,rslarrea,1,2,2,8,n,onle,m,a,na,22
2007,rslarrea,1,2,2,9,y,dime,m,a,na,na
2007,rslarrea,1,2,2,11,y,dime,f,a,na,na
2007,rslarrea,1,2,2,12,n,dime,f,a,l,41
2007,rslarrea,1,2,2,17,n,dime,f,a,na,30
2007,rslarrea,1,2,2,19,n,pmtr,f,a,p,32
2007,rslarrea,1,2,2,20,y,dime,m,a,na,na
2007,rslarrea,1,2,2,21,n,onle,m,a,na,28
2007,rslarrea,1,2,2,22,y,dime,f,a,na,na
2007,rslarrea,1,2,2,23,y,dime,m,a,na,na
2007,rslarrea,1,2,2,28,n,dime,f,a,na,42
2007,rslarrea,1,2,2,32,n,onle,m,a,st,22
2007,rslarrea,1,2,2,33,n,dime,f,a,na,44
2007,rslarrea,1,2,2,35,n,dime,f,a,p,47
2007,rslarrea,1,2,2,36,y,dime,m,a,na,na
2007,rslarrea,1,2,2,43,n,dime,m,a,na,44
2007,rslarrea,1,2,2,44,y,dime,m,a,na,na
2007,rslarrea,1,2,2,46,n,dime,m,a,na,43
2007,rslarrea,1,2,2,48,n,dime,f,a,p,47
2007,rslarrea,1,2,2,50,y,dime,m,a,na,na
2007,rslarrea,1,2,2,55,y,dime,m,a,na,na
2007,rslarrea,1,2,2,56,y,dime,f,a,na,na
2007,rslarrea,1,2,2,57,n,dime,m,a,st,46
2007,rslarrea,1,2,2,58,n,dime,m,a,st,44
2007,rslarrea,1,2,2,62,n,pmtr,f,a,p,28
2007,rslarrea,1,2,2,65,n,dime,f,a,p,46
2007,rslarrea,1,2,2,66,n,dime,m,j,na,34
2007,rslarrea,1,2,2,70,y,dime,f,a,na,na
2007,rslarrea,1,2,2,71,n,dime,f,j,na,32
2007,rslarrea,1,2,2,72,y,dime,m,a,na,na
2007,rslarrea,1,2,2,79,y,dior,m,a,na,na
2007,rslarrea,1,2,2,80,n,pgfv,m,a,st,7
2007,rslarrea,1,2,2,81,y,dime,m,a,na,na
2007,rslarrea,1,2,2,83,y,dime,f,a,na,na
2007,rslarrea,1,2,2,84,n,dime,m,a,st,49
2007,rslarrea,1,2,2,87,y,dime,f,a,na,na
2007,rslarrea,1,2,2,88,n,dior,m,j,na,39
2007,rslarrea,1,2,2,90,y,pmtr,f,a,na,na
2007,rslarrea,1,2,2,91,n,dime,m,a,na,37
2007,rslarrea,1,2,2,92,n,onle,f,a,p,29
2007,rslarrea,1,2,2,95,n,dime,m,a,st,50
2007,rslarrea,1,2,2,96,n,pmtr,m,a,st,33
2007,rslarrea,1,2,2,99,n,dior,f,a,p,61
2007,rslarrea,1,2,2,105,y,dime,m,a,na,na
2007,rslarrea,1,2,2,106,n,dime,m,a,st,48
2007,rslarrea,1,2,2,107,n,dior,f,a,v,55
2007,rslarrea,1,2,2,108,n,dime,f,a,p,44
2007,rslarrea,1,2,2,110,y,dime,m,a,na,na
2007,rslarrea,1,2,2,111,n,pmtr,f,a,na,23
2007,rslarrea,1,2,2,112,n,dime,f,a,na,34
2007,rslarrea,1,2,2,115,n,neal,f,a,p,172
2007,rslarrea,1,2,2,116,n,dime,m,a,st,41
2007,rslarrea,1,2,2,117,n,dime,m,a,st,50
2007,rslarrea,1,2,2,118,y,dime,m,a,na,na
2007,rslarrea,1,2,2,119,n,dime,m,a,na,46
2007,rslarrea,1,2,2,120,n,dime,f,a,p,140
2007,rslarrea,1,2,2,123,n,dime,f,a,p,45
2007,rslarrea,1,2,2,124,n,pmbo,m,a,st,24
2007,rslarrea,1,2,2,126,y,pmtr,m,a,na,na
2007,rslarrea,1,2,2,130,y,dime,m,a,na,na
2007,rslarrea,1,2,2,132,y,dime,m,a,na,na
2007,rslarrea,1,2,2,139,y,dime,f,a,na,na
2007,rslarrea,1,2,2,141,y,dime,m,a,na,na
2007,rslarrea,1,2,2,142,y,dime,f,a,na,na
2007,rslarrea,1,2,2,143,y,dime,m,a,na,na
2007,rslarrea,1,2,2,144,n,dime,f,j,na,26
2007,rslarrea,1,2,4,8,y,dime,m,a,na,na
2007,rslarrea,1,2,4,9,n,dime,f,a,p,48
2007,rslarrea,1,2,4,12,n,dime,f,a,na,44
2007,rslarrea,1,2,4,19,n,pgfv,m,a,st,8
2007,rslarrea,1,2,4,33,n,remg,f,a,p,15
2007,rslarrea,1,2,4,35,y,onar,f,a,na,na
2007,rslarrea,1,2,4,36,n,dime,m,a,st,47
2007,rslarrea,1,2,4,43,n,dime,f,a,p,45
2007,rslarrea,1,2,4,44,n,dime,m,a,st,49
2007,rslarrea,1,2,4,46,n,dime,f,a,p,44
2007,rslarrea,1,2,4,48,n,dime,m,a,st,47
2007,rslarrea,1,2,4,49,n,remg,m,a,na,13
2007,rslarrea,1,2,4,50,n,onle,m,a,na,20
2007,rslarrea,1,2,4,54,y,dime,f,a,na,na
2007,rslarrea,1,2,4,55,n,remg,f,a,p,16
2007,rslarrea,1,2,4,57,n,dime,f,a,p,51
2007,rslarrea,1,2,4,58,n,dime,f,a,p,57
2007,rslarrea,1,2,4,59,y,dime,f,a,na,na
2007,rslarrea,1,2,4,60,n,dime,m,a,st,49
2007,rslarrea,1,2,4,65,n,remg,f,a,p,16
2007,rslarrea,1,2,4,72,y,dime,m,a,na,na
2007,rslarrea,1,2,4,81,y,dime,f,a,na,na
2007,rslarrea,1,2,4,83,y,dime,f,a,na,na
2007,rslarrea,1,2,4,84,y,dime,f,a,na,na
2007,rslarrea,1,2,4,85,y,remg,m,a,na,na
2007,rslarrea,1,2,4,92,y,dime,m,a,na,na
2007,rslarrea,1,2,4,94,n,dime,m,a,st,46
2007,rslarrea,1,2,4,95,y,dime,f,a,na,na
2007,rslarrea,1,2,4,103,y,dime,f,a,na,na
2007,rslarrea,1,2,4,105,y,dime,f,a,na,na
2007,rslarrea,1,2,4,107,n,dime,m,a,na,42
2007,rslarrea,1,2,4,107,n,dime,m,a,st,42
2007,rslarrea,1,2,4,110,y,dime,f,a,na,na
2007,rslarrea,1,2,4,117,n,remg,m,a,na,15
2007,rslarrea,1,2,4,118,n,dime,f,a,p,52
2007,rslarrea,1,2,4,125,y,dime,m,a,na,na
2007,rslarrea,1,2,4,126,y,dime,m,a,na,na
2007,rslarrea,1,2,4,128,n,remg,f,a,v,14
2007,rslarrea,1,2,4,132,n,dime,m,a,st,45
2007,rslarrea,1,2,4,136,n,onle,m,j,na,19
2007,rslarrea,1,2,4,137,y,dime,m,a,na,na
2007,rslarrea,1,2,4,138,n,dime,f,a,p,50
2007,rslarrea,1,2,4,140,n,dime,f,a,na,48
2007,rslarrea,1,2,4,143,y,dime,f,a,na,na
2007,rslarrea,1,2,4,144,y,dime,m,a,na,na
2007,rslarrea,1,2,5,6,y,dime,m,a,na,na
2007,rslarrea,1,2,5,8,n,dime,f,a,p,50
2007,rslarrea,1,2,5,41,y,dime,f,a,na,na
2007,rslarrea,1,2,5,42,y,dime,f,a,na,na
2007,rslarrea,1,2,5,43,n,dime,m,a,st,48
2007,rslarrea,1,2,5,44,n,remg,f,a,p,16
2007,rslarrea,1,2,5,46,n,dime,m,a,st,46
2007,rslarrea,1,2,5,56,n,dime,m,a,st,49
2007,rslarrea,1,2,5,57,n,dime,f,a,p,50
2007,rslarrea,1,2,5,59,y,dime,f,a,na,na
2007,rslarrea,1,2,5,60,n,dime,m,j,na,25
2007,rslarrea,1,2,5,63,y,onle,f,a,na,na
2007,rslarrea,1,2,5,67,y,dime,m,a,na,na
2007,rslarrea,1,2,5,69,n,dime,f,a,p,43
2007,rslarrea,1,2,5,78,n,dime,f,a,p,50
2007,rslarrea,1,2,5,79,n,dime,m,a,st,45
2007,rslarrea,1,2,5,80,y,dime,f,a,na,na
2007,rslarrea,1,2,5,81,y,dime,m,a,na,na
2007,rslarrea,1,2,5,82,n,onar,f,a,p,46
2007,rslarrea,1,2,5,83,y,dime,f,a,na,na
2007,rslarrea,1,2,5,84,n,dime,f,a,p,48
2007,rslarrea,1,2,5,90,n,remg,f,a,p,18
2007,rslarrea,1,2,5,91,y,dime,f,a,na,na
2007,rslarrea,1,2,5,94,n,remg,f,a,p,14
2007,rslarrea,1,2,5,96,n,dime,m,a,st,54
2007,rslarrea,1,2,5,102,n,dime,f,a,l,47
2007,rslarrea,1,2,5,103,n,dime,m,a,st,53
2007,rslarrea,1,2,5,104,n,dime,f,a,p,48
2007,rslarrea,1,2,5,107,n,dime,f,a,p,49
2007,rslarrea,1,2,5,109,n,pgfv,m,a,st,6
2007,rslarrea,1,2,5,111,n,dime,f,a,p,46
2007,rslarrea,1,2,5,114,n,onle,m,a,st,21
2007,rslarrea,1,2,5,115,n,dime,m,a,st,46
2007,rslarrea,1,2,5,116,y,dime,m,a,na,na
2007,rslarrea,1,2,5,117,y,dime,m,a,na,na
2007,rslarrea,1,2,5,119,n,dime,f,a,p,48
2007,rslarrea,1,2,5,120,n,dime,f,a,p,53
2007,rslarrea,1,2,5,123,y,dime,f,a,na,na
2007,rslarrea,1,2,5,127,y,remg,m,a,na,na
2007,rslarrea,1,2,5,135,y,dime,f,a,na,na
2007,rslarrea,1,2,5,137,n,pmbo,f,a,l,29
2007,rslarrea,1,2,5,138,n,dime,f,a,v,46
2007,rslarrea,1,2,5,139,n,dime,m,a,st,51
2007,rslarrea,1,2,5,140,y,dime,m,a,na,na
