plot,year,corner,scale,spcode
307,2006,3,1.0,eragspec
307,2006,4,1.0,eragspec
307,2006,1,10.0,erigstri
307,2006,2,1.0,erigstri
307,2006,3,0.1,erigstri
307,2006,4,0.01,erigstri
307,2006,1,1.0,fimbpube
307,2006,2,10.0,fimbpube
307,2006,3,0.1,fimbpube
307,2006,4,10.0,fimbpube
307,2006,1,10.0,gamopurp
307,2006,4,1.0,geracaro
307,2006,2,10.0,hedehisp
307,2006,3,10.0,hedehisp
307,2006,1,1.0,hordpusi
307,2006,2,1.0,hordpusi
307,2006,3,0.01,hordpusi
307,2006,4,0.1,hordpusi
307,2006,1,1.0,juncinte
307,2006,2,10.0,juncinte
307,2006,3,1.0,juncinte
307,2006,4,10.0,juncinte
307,2006,3,10.0,juncmarg
307,2006,1,10.0,kummstip
307,2006,2,10.0,kummstip
307,2006,4,10.0,kummstip
307,2006,1,10.0,kummstri
307,2006,2,10.0,kummstri
307,2006,3,1.0,kummstri
307,2006,4,10.0,kummstri
307,2006,2,10.0,lepivirg
307,2006,4,10.0,lepivirg
307,2006,2,10.0,medilupu
307,2006,3,10.0,melioffi
307,2006,1,10.0,oxaldill
307,2006,2,10.0,oxaldill
307,2006,3,10.0,oxaldill
307,2006,4,0.1,oxaldill
307,2006,1,0.01,paniance
307,2006,2,1.0,paniance
307,2006,3,10.0,paniance
307,2006,4,10.0,paniance
307,2006,1,10.0,panivirg
307,2006,2,0.1,panivirg
307,2006,3,10.0,panivirg
307,2006,4,0.01,panivirg
307,2006,1,1.0,paspseta
307,2006,2,0.01,paspseta
307,2006,3,0.1,paspseta
307,2006,4,0.1,paspseta
307,2006,3,1.0,planaris
307,2006,3,10.0,poaprate
307,2006,1,10.0,polyvert
307,2006,4,10.0,polyvert
307,2006,NA,100.0,psortenu
307,2006,1,10.0,raticolu
307,2006,2,10.0,raticolu
307,2006,3,10.0,raticolu
307,2006,1,1.0,rudbhirt
307,2006,2,0.1,rudbhirt
307,2006,3,0.1,rudbhirt
307,2006,4,0.01,rudbhirt
307,2006,1,0.1,ruelhumi
307,2006,2,0.1,ruelhumi
307,2006,3,1.0,ruelhumi
307,2006,4,1.0,ruelhumi
307,2006,2,10.0,rumecris
307,2006,4,1.0,rumecris
307,2006,1,1.0,schiscop
307,2006,2,10.0,schiscop
307,2006,3,0.1,schiscop
307,2006,4,1.0,schiscop
307,2006,2,10.0,scutparv
307,2006,3,1.0,scutparv
307,2006,4,0.01,scutparv
307,2006,2,10.0,setaparv
307,2006,3,0.1,setaparv
307,2006,2,10.0,solicana
307,2006,1,0.01,sorgnuta
307,2006,2,0.1,sorgnuta
307,2006,3,1.0,sorgnuta
307,2006,4,1.0,sorgnuta
307,2006,2,10.0,spheobtu
307,2006,3,10.0,spheobtu
307,2006,1,0.01,sporcomp
307,2006,2,10.0,sporcomp
307,2006,3,1.0,sporcomp
307,2006,4,10.0,sporcomp
307,2006,NA,100.0,stroleio
307,2006,1,10.0,tridflav
307,2006,2,0.1,tridflav
307,2006,3,1.0,tridflav
307,2006,4,1.0,tridflav
307,2006,1,10.0,unkngaur
307,2006,NA,100.0,vernbald
307,2006,2,10.0,veroarve
307,2006,3,10.0,xantstru
308,2006,2,1.0,acalvirg
308,2006,2,1.0,ambrarte
308,2006,1,10.0,ambrpsil
308,2006,2,0.1,ambrpsil
308,2006,3,1.0,ambrpsil
308,2006,4,0.01,ambrpsil
308,2006,1,0.01,andrgera
308,2006,2,0.01,andrgera
308,2006,3,0.01,andrgera
308,2006,4,0.01,andrgera
308,2006,2,10.0,andrvirg
308,2006,1,0.1,arteludo
308,2006,3,1.0,arteludo
308,2006,4,1.0,arteludo
308,2006,1,10.0,asclviri
308,2006,2,1.0,asclviri
308,2006,4,10.0,asclviri
308,2006,1,1.0,asteeric
308,2006,2,0.1,asteeric
308,2006,3,0.1,asteeric
308,2006,4,0.1,asteeric
308,2006,2,10.0,baptaust
308,2006,NA,100.0,baptbrac
308,2006,1,10.0,briceupa
308,2006,3,10.0,briceupa
308,2006,4,10.0,briceupa
308,2006,1,10.0,carefest
308,2006,2,10.0,carefest
308,2006,1,1.0,caregrav
308,2006,2,1.0,caregrav
308,2006,4,10.0,caregrav
308,2006,3,10.0,caremicr
308,2006,4,10.0,caremicr
308,2006,1,1.0,chamnuta
308,2006,3,10.0,chamnuta
308,2006,4,10.0,chamnuta
308,2006,NA,100.0,cirsalti
308,2006,3,10.0,cuscpent
308,2006,1,10.0,desmills
308,2006,NA,100.0,desmlept
308,2006,1,1.0,dicholig
308,2006,2,1.0,dicholig
308,2006,3,1.0,dicholig
308,2006,4,10.0,dicholig
308,2006,NA,100.0,elymcana
308,2006,2,0.1,elymvirg
308,2006,1,1.0,eupaalti
308,2006,2,10.0,eupaalti
308,2006,4,10.0,eupaalti
308,2006,2,0.1,euphdent
308,2006,1,10.0,helihirs
308,2006,2,0.01,helihirs
308,2006,3,0.1,helihirs
308,2006,2,10.0,kummstip
308,2006,1,10.0,kummstri
308,2006,2,10.0,kummstri
308,2006,3,1.0,kummstri
308,2006,4,10.0,kummstri
308,2006,1,0.1,lespproc
308,2006,2,0.01,lespproc
308,2006,3,0.1,lespproc
308,2006,4,0.01,lespproc
308,2006,1,10.0,medilupu
308,2006,3,1.0,melioffi
308,2006,1,1.0,mimoquad
308,2006,2,10.0,miraalbi
308,2006,1,10.0,monafist
308,2006,2,10.0,monafist
308,2006,4,10.0,monafist
308,2006,1,10.0,oenospec
308,2006,3,0.1,oenospec
308,2006,3,10.0,oxaldill
308,2006,1,0.1,panivirg
308,2006,2,0.1,panivirg
308,2006,3,1.0,panivirg
308,2006,4,1.0,panivirg
308,2006,4,10.0,physpumi
308,2006,1,1.0,physvirg
308,2006,2,1.0,physvirg
308,2006,3,1.0,physvirg
308,2006,4,1.0,physvirg
308,2006,1,0.1,psortenu
308,2006,2,0.1,psortenu
308,2006,3,1.0,psortenu
308,2006,4,0.1,psortenu
308,2006,4,10.0,raticolu
308,2006,1,0.1,ruelhumi
308,2006,2,1.0,ruelhumi
308,2006,3,0.01,ruelhumi
308,2006,4,0.01,ruelhumi
308,2006,1,0.1,salvazur
308,2006,2,10.0,salvazur
308,2006,3,10.0,salvazur
308,2006,4,0.1,salvazur
308,2006,1,1.0,schiscop
308,2006,2,1.0,schiscop
308,2006,3,1.0,schiscop
308,2006,4,10.0,schiscop
308,2006,3,10.0,setaparv
308,2006,4,1.0,setaparv
308,2006,2,10.0,solacaro
308,2006,3,10.0,solacaro
308,2006,4,10.0,solacaro
308,2006,1,0.01,solicana
308,2006,2,10.0,solicana
308,2006,3,0.1,solicana
308,2006,4,0.01,solicana
308,2006,1,1.0,sorgnuta
308,2006,2,0.1,sorgnuta
308,2006,3,0.01,sorgnuta
308,2006,4,0.01,sorgnuta
308,2006,1,0.1,sporcomp
308,2006,2,1.0,sporcomp
308,2006,3,1.0,sporcomp
308,2006,4,1.0,sporcomp
308,2006,1,10.0,stroleio
308,2006,3,10.0,stroleio
308,2006,1,0.1,symporbi
308,2006,2,10.0,symporbi
308,2006,3,10.0,symporbi
308,2006,4,10.0,symporbi
308,2006,NA,100.0,tripdact
308,2006,4,10.0,vernarka
308,2006,1,0.1,vernbald
308,2006,2,0.1,vernbald
308,2006,3,1.0,vernbald
308,2006,4,0.1,vernbald
308,2006,1,1.0,violsoro
308,2006,2,0.1,violsoro
309,2006,3,10.0,acalvirg
309,2006,1,10.0,achimill
309,2006,3,10.0,achimill
309,2006,4,10.0,achimill
309,2006,4,10.0,agrohyem
309,2006,1,1.0,ambrbide
309,2006,3,10.0,ambrbide
309,2006,1,0.01,ambrpsil
309,2006,2,1.0,ambrpsil
309,2006,3,1.0,ambrpsil
309,2006,4,1.0,ambrpsil
309,2006,1,10.0,amorcane
309,2006,2,10.0,amorcane
309,2006,3,10.0,amorcane
309,2006,4,10.0,amorcane
309,2006,1,1.0,amphdrac
309,2006,2,10.0,amphdrac
309,2006,1,10.0,andrgera
309,2006,2,0.1,andrgera
309,2006,3,1.0,andrgera
309,2006,4,0.01,andrgera
309,2006,1,1.0,andrvirg
309,2006,2,0.1,andrvirg
309,2006,3,10.0,andrvirg
309,2006,4,10.0,andrvirg
309,2006,NA,100.0,antenegl
309,2006,1,10.0,asclvert
309,2006,2,10.0,asclvert
309,2006,3,10.0,asclvert
309,2006,1,1.0,asclviri
309,2006,2,10.0,asclviri
309,2006,3,1.0,asclviri
309,2006,4,1.0,asclviri
309,2006,1,1.0,asteeric
309,2006,2,0.1,asteeric
309,2006,3,0.01,asteeric
309,2006,4,10.0,asteeric
309,2006,1,10.0,baptalba
309,2006,2,10.0,baptalba
309,2006,2,1.0,buchdact
309,2006,1,10.0,carefest
309,2006,2,10.0,carefest
309,2006,3,1.0,carefest
309,2006,4,1.0,carefest
309,2006,1,0.01,caregrav
309,2006,2,0.01,caregrav
309,2006,3,0.01,caregrav
309,2006,4,10.0,caregrav
309,2006,2,10.0,chamfasc
309,2006,3,10.0,chamfasc
309,2006,4,10.0,chamfasc
309,2006,1,10.0,coregran
309,2006,3,10.0,coregran
309,2006,4,10.0,coregran
309,2006,1,10.0,crotmona
309,2006,3,1.0,crotmona
309,2006,4,1.0,crotmona
309,2006,1,10.0,cypelupu
309,2006,2,10.0,cypelupu
309,2006,3,10.0,cypelupu
309,2006,4,10.0,cypelupu
309,2006,2,10.0,dalecand
309,2006,3,1.0,desmsess
309,2006,1,1.0,dichacum
309,2006,2,0.1,dichacum
309,2006,3,0.01,dichacum
309,2006,4,0.1,dichacum
309,2006,1,1.0,dicholig
309,2006,2,1.0,dicholig
309,2006,3,0.01,dicholig
309,2006,4,0.01,dicholig
309,2006,1,10.0,dichspha
309,2006,2,0.1,digicogn
309,2006,3,10.0,digicogn
309,2006,1,0.1,diodtere
309,2006,2,10.0,diodtere
309,2006,1,1.0,eleomont
309,2006,1,0.1,eragspec
309,2006,2,0.1,eragspec
309,2006,3,10.0,eragspec
309,2006,4,10.0,eragspec
309,2006,NA,100.0,erigstri
309,2006,1,10.0,euthgymn
309,2006,2,10.0,euthgymn
309,2006,3,0.1,euthgymn
309,2006,4,10.0,euthgymn
309,2006,1,1.0,fimbpube
309,2006,2,1.0,fimbpube
309,2006,3,10.0,fimbpube
309,2006,4,10.0,fimbpube
309,2006,1,10.0,juncinte
309,2006,2,10.0,juncinte
309,2006,4,10.0,juncinte
309,2006,2,10.0,kummstri
309,2006,3,0.1,kummstri
309,2006,4,1.0,kummstri
309,2006,3,10.0,lespproc
309,2006,4,10.0,lespproc
309,2006,1,10.0,lespvirg
309,2006,2,10.0,lespvirg
309,2006,3,0.1,lespvirg
309,2006,4,10.0,lespvirg
309,2006,4,10.0,linusulc
309,2006,1,1.0,mimoquad
309,2006,2,10.0,mimoquad
309,2006,3,1.0,mimoquad
309,2006,4,10.0,mimoquad
309,2006,1,1.0,oxaldill
309,2006,2,10.0,oxaldill
309,2006,3,10.0,oxaldill
309,2006,1,0.1,panivirg
309,2006,2,0.1,panivirg
309,2006,3,0.01,panivirg
309,2006,4,0.01,panivirg
309,2006,NA,100.0,paspseta
309,2006,1,10.0,penstubi
309,2006,2,0.1,penstubi
309,2006,3,1.0,physvirg
309,2006,4,10.0,physvirg
309,2006,3,10.0,polyvert
309,2006,1,10.0,psortenu
309,2006,2,1.0,psortenu
309,2006,3,1.0,psortenu
309,2006,4,10.0,psortenu
309,2006,3,1.0,rubuostr
309,2006,4,10.0,rubuostr
309,2006,1,0.1,ruelhumi
309,2006,2,0.1,ruelhumi
309,2006,3,0.1,ruelhumi
309,2006,4,1.0,ruelhumi
309,2006,1,0.01,schiscop
309,2006,2,1.0,schiscop
309,2006,3,0.01,schiscop
309,2006,4,0.01,schiscop
309,2006,1,10.0,setaparv
309,2006,4,10.0,solacaro
309,2006,3,1.0,solicana
309,2006,4,10.0,solicana
309,2006,1,0.1,solirigi
309,2006,2,1.0,solirigi
309,2006,3,1.0,solirigi
309,2006,4,0.01,solirigi
309,2006,1,0.01,sorgnuta
309,2006,2,0.01,sorgnuta
309,2006,3,0.01,sorgnuta
309,2006,4,0.01,sorgnuta
309,2006,1,1.0,sporcomp
309,2006,2,1.0,sporcomp
309,2006,3,10.0,sporcomp
309,2006,4,1.0,sporcomp
309,2006,1,1.0,stroleio
309,2006,2,1.0,stroleio
309,2006,3,10.0,stroleio
309,2006,4,10.0,stroleio
309,2006,1,10.0,stylbifl
309,2006,2,0.1,stylbifl
309,2006,3,10.0,unast309
309,2006,1,10.0,unsol309
309,2006,3,10.0,unsol309
309,2006,4,10.0,unsol309
309,2006,3,10.0,vernbald
309,2006,NA,100.0,fragvirg
309,2006,1,10.0,kummstip
309,2006,1,10.0,malvhisp
309,2006,4,10.0,salvazur
309,2006,1,10.0,ulmurubr
317,2006,2,0.1,acalvirg
317,2006,4,10.0,acalvirg
317,2006,NA,100.0,agriparv
317,2006,1,10.0,agrohyem
317,2006,2,10.0,agrohyem
317,2006,3,10.0,ambrarte
317,2006,1,1.0,ambrbide
317,2006,2,1.0,ambrbide
317,2006,4,1.0,ambrbide
317,2006,1,1.0,ambrpsil
317,2006,2,1.0,ambrpsil
317,2006,3,0.1,ambrpsil
317,2006,4,0.01,ambrpsil
317,2006,1,10.0,amorcane
317,2006,2,10.0,amorcane
317,2006,3,10.0,amorcane
317,2006,4,10.0,amorcane
317,2006,4,1.0,amphdrac
317,2006,1,0.01,andrgera
317,2006,2,10.0,andrgera
317,2006,3,1.0,andrgera
317,2006,4,0.1,andrgera
317,2006,NA,100.0,arnoplan
317,2006,1,10.0,asclviri
317,2006,2,10.0,asclviri
317,2006,4,10.0,asclviri
317,2006,1,0.1,asteeric
317,2006,2,1.0,asteeric
317,2006,3,0.01,asteeric
317,2006,4,0.1,asteeric
317,2006,1,1.0,bromjapo
317,2006,2,1.0,bromjapo
317,2006,3,1.0,bromjapo
317,2006,4,1.0,bromjapo
317,2006,1,10.0,callalca
317,2006,4,1.0,callalca
317,2006,1,10.0,carebush
317,2006,2,10.0,carebush
317,2006,3,10.0,carebush
317,2006,4,0.1,carebush
317,2006,3,10.0,careceph
317,2006,1,0.1,carefest
317,2006,2,10.0,carefest
317,2006,3,10.0,carefest
317,2006,4,1.0,carefest
317,2006,1,10.0,caremicr
317,2006,2,0.01,caremicr
317,2006,3,0.01,caremicr
317,2006,4,0.1,caremicr
317,2006,4,10.0,chamfasc
317,2006,2,10.0,cirsalti
317,2006,3,10.0,coregran
317,2006,4,10.0,coregran
317,2006,1,10.0,cypeseti
317,2006,3,0.1,cypeseti
317,2006,4,1.0,cypeseti
317,2006,4,10.0,desmsess
317,2006,2,10.0,dichacum
317,2006,4,1.0,dichacum
317,2006,2,0.01,dicholig
317,2006,3,10.0,dicholig
317,2006,4,0.1,dicholig
317,2006,2,1.0,digicogn
317,2006,1,0.01,eleomont
317,2006,2,10.0,eleomont
317,2006,3,1.0,eleomont
317,2006,4,1.0,eleomont
317,2006,2,10.0,elymcana
317,2006,1,0.1,elymvirg
317,2006,2,1.0,elymvirg
317,2006,3,0.01,elymvirg
317,2006,4,10.0,elymvirg
317,2006,4,1.0,eragspec
317,2006,1,0.1,erigphil
317,2006,2,0.1,erigphil
317,2006,3,1.0,erigphil
317,2006,4,1.0,erigphil
317,2006,NA,100.0,festprat
317,2006,2,10.0,fimbpube
317,2006,4,10.0,fimbpube
317,2006,1,10.0,hordpusi
317,2006,2,0.1,hordpusi
317,2006,1,10.0,juncinte
317,2006,2,1.0,juncinte
317,2006,3,10.0,juncinte
317,2006,2,1.0,kummstip
317,2006,4,0.1,kummstip
317,2006,2,1.0,kummstri
317,2006,2,1.0,lespcune
317,2006,4,0.01,lespcune
317,2006,1,10.0,melioffi
317,2006,1,10.0,nemagemi
317,2006,2,10.0,nemagemi
317,2006,3,10.0,nemagemi
317,2006,4,10.0,nemagemi
317,2006,3,10.0,oenospec
317,2006,1,0.01,oxaldill
317,2006,2,10.0,oxaldill
317,2006,4,1.0,oxaldill
317,2006,1,0.1,paniance
317,2006,2,10.0,paniance
317,2006,3,1.0,paniance
317,2006,4,10.0,paniance
317,2006,2,10.0,panivirg
317,2006,3,10.0,panivirg
317,2006,4,10.0,panivirg
317,2006,2,0.1,paspseta
317,2006,3,10.0,phalcaro
317,2006,3,1.0,poaprate
317,2006,4,10.0,poaprate
317,2006,4,1.0,raticolu
317,2006,1,10.0,ruelhumi
317,2006,2,0.1,ruelhumi
317,2006,3,1.0,ruelhumi
317,2006,4,1.0,ruelhumi
317,2006,1,1.0,rumecris
317,2006,2,10.0,rumecris
317,2006,3,10.0,rumecris
317,2006,1,10.0,schiscop
317,2006,2,0.01,schiscop
317,2006,3,0.1,schiscop
317,2006,4,0.01,schiscop
317,2006,2,10.0,scirpend
317,2006,1,10.0,sisycamp
317,2006,4,1.0,sisycamp
317,2006,1,1.0,solacaro
317,2006,2,10.0,solacaro
317,2006,3,10.0,solacaro
317,2006,4,1.0,solacaro
317,2006,1,0.01,solicana
317,2006,2,1.0,solicana
317,2006,3,1.0,solicana
317,2006,4,10.0,solicana
317,2006,1,0.01,sorgnuta
317,2006,2,0.1,sorgnuta
317,2006,3,1.0,sorgnuta
317,2006,4,10.0,sorgnuta
317,2006,1,1.0,sporcomp
317,2006,2,0.1,sporcomp
317,2006,3,10.0,sporcomp
317,2006,4,0.1,sporcomp
317,2006,2,0.01,stroleio
317,2006,4,1.0,stroleio
317,2006,3,10.0,symporbi
317,2006,4,10.0,symporbi
317,2006,2,10.0,tridflav
317,2006,1,1.0,unkngaur
317,2006,4,10.0,verbsimp
317,2006,1,1.0,vernarka
317,2006,2,0.1,vernarka
317,2006,3,0.01,vernarka
317,2006,4,10.0,vernarka
317,2006,1,1.0,vernbald
317,2006,2,10.0,vernbald
317,2006,3,10.0,vernbald
317,2006,4,1.0,vernbald
317,2006,NA,100.0,allicana
317,2006,4,1.0,crotsagi
317,2006,4,10.0,cuscpent
317,2006,1,10.0,geracaro
317,2006,2,0.1,geracaro
317,2006,3,10.0,geracaro
317,2006,1,1.0,hypohirs
317,2006,2,10.0,hypohirs
317,2006,1,10.0,salvazur
317,2006,4,10.0,salvazur
317,2006,1,1.0,spheobtu
317,2006,3,10.0,spheobtu
317,2006,4,1.0,spheobtu
319,2006,1,1.0,achimill
319,2006,2,10.0,achimill
319,2006,3,1.0,achimill
319,2006,4,10.0,achimill
319,2006,NA,100.0,ambrarte
319,2006,1,0.1,ambrpsil
319,2006,2,0.01,ambrpsil
319,2006,3,0.01,ambrpsil
319,2006,4,0.01,ambrpsil
319,2006,1,1.0,amphdrac
319,2006,2,10.0,amphdrac
319,2006,4,1.0,amphdrac
319,2006,1,0.1,andrgera
319,2006,2,0.01,andrgera
319,2006,3,0.01,andrgera
319,2006,4,0.1,andrgera
319,2006,1,1.0,andrvirg
319,2006,2,10.0,andrvirg
319,2006,3,10.0,andrvirg
319,2006,4,0.1,andrvirg
319,2006,1,10.0,arenserp
319,2006,2,0.01,arteludo
319,2006,3,0.1,arteludo
319,2006,1,10.0,asclviri
319,2006,2,10.0,asclviri
319,2006,3,10.0,asclviri
319,2006,4,10.0,asclviri
319,2006,1,10.0,asteeric
319,2006,2,1.0,asteeric
319,2006,3,0.1,asteeric
319,2006,4,0.1,asteeric
319,2006,1,10.0,bothsacc
319,2006,2,10.0,bothsacc
319,2006,3,0.1,bothsacc
319,2006,1,0.01,boutcurt
319,2006,2,1.0,boutcurt
319,2006,3,1.0,boutcurt
319,2006,4,0.01,boutcurt
319,2006,1,1.0,bromjapo
319,2006,2,1.0,bromjapo
319,2006,4,1.0,bromjapo
319,2006,1,0.01,buchdact
319,2006,2,10.0,buchdact
319,2006,4,10.0,buchdact
319,2006,1,10.0,callalca
319,2006,1,10.0,careceph
319,2006,3,10.0,careceph
319,2006,2,1.0,carefest
319,2006,3,0.1,carefest
319,2006,4,0.1,carefest
319,2006,1,10.0,caregrav
319,2006,2,0.01,caregrav
319,2006,4,10.0,caregrav
319,2006,1,10.0,caremicr
319,2006,2,10.0,caremicr
319,2006,3,0.01,caremicr
319,2006,1,10.0,chaetain
319,2006,4,1.0,chaetain
319,2006,2,10.0,chamnuta
319,2006,3,10.0,chamnuta
319,2006,3,1.0,chlovert
319,2006,4,10.0,chlovert
319,2006,4,1.0,cirsundu
319,2006,2,10.0,conycana
319,2006,1,10.0,crotmona
319,2006,4,1.0,crotmona
319,2006,1,10.0,cuscpent
319,2006,3,10.0,cuscpent
319,2006,1,10.0,cypelupu
319,2006,2,10.0,cypelupu
319,2006,4,1.0,cypelupu
319,2006,1,10.0,delpcaro
319,2006,4,10.0,delpcaro
319,2006,1,10.0,desmilli
319,2006,1,1.0,dicholig
319,2006,2,0.01,dicholig
319,2006,3,0.1,dicholig
319,2006,4,10.0,dicholig
319,2006,3,10.0,digicogn
319,2006,4,10.0,digicogn
319,2006,1,1.0,dracampl
319,2006,4,10.0,dracampl
319,2006,1,10.0,elymvirg
319,2006,2,0.01,elymvirg
319,2006,3,1.0,elymvirg
319,2006,4,1.0,elymvirg
319,2006,1,10.0,eragspec
319,2006,2,10.0,eragspec
319,2006,3,10.0,eragspec
319,2006,4,0.01,eragspec
319,2006,NA,100.0,erigstri
319,2006,NA,100.0,galivirg
319,2006,1,1.0,geracaro
319,2006,2,10.0,geracaro
319,2006,3,10.0,geracaro
319,2006,4,1.0,geracaro
319,2006,1,0.01,hordpusi
319,2006,2,10.0,hordpusi
319,2006,3,1.0,hordpusi
319,2006,4,1.0,hordpusi
319,2006,2,0.1,houspusi
319,2006,4,10.0,houspusi
319,2006,1,0.1,kummstip
319,2006,2,1.0,kummstip
319,2006,3,0.1,kummstip
319,2006,4,1.0,kummstip
319,2006,4,10.0,lepivirg
319,2006,2,0.1,lespproc
319,2006,3,1.0,lespproc
319,2006,1,10.0,malvhisp
319,2006,2,10.0,malvhisp
319,2006,3,10.0,malvhisp
319,2006,4,10.0,miraalbi
319,2006,1,1.0,monacitr
319,2006,2,10.0,monacitr
319,2006,4,10.0,monacitr
319,2006,1,1.0,oxaldill
319,2006,2,1.0,oxaldill
319,2006,3,0.1,oxaldill
319,2006,4,1.0,oxaldill
319,2006,3,10.0,oxalviol
319,2006,4,10.0,oxalviol
319,2006,1,10.0,panivirg
319,2006,2,0.1,panivirg
319,2006,1,0.1,paspseta
319,2006,2,1.0,paspseta
319,2006,4,1.0,paspseta
319,2006,4,10.0,phalcaro
319,2006,2,0.01,physpumi
319,2006,3,10.0,physpumi
319,2006,1,10.0,physvirg
319,2006,3,10.0,physvirg
319,2006,4,0.1,physvirg
319,2006,1,10.0,planvirg
319,2006,2,10.0,planvirg
319,2006,3,10.0,planvirg
319,2006,4,0.1,planvirg
319,2006,2,0.01,poaprate
319,2006,3,10.0,poaprate
319,2006,4,10.0,poaprate
319,2006,1,1.0,psortenu
319,2006,3,10.0,psortenu
319,2006,4,1.0,psortenu
319,2006,4,10.0,pyrrcaro
319,2006,1,10.0,raticolu
319,2006,2,1.0,raticolu
319,2006,3,10.0,raticolu
319,2006,4,10.0,raticolu
319,2006,2,1.0,ruelhumi
319,2006,3,10.0,ruelhumi
319,2006,4,10.0,ruelhumi
319,2006,2,1.0,salvazur
319,2006,1,0.01,schiscop
319,2006,2,1.0,schiscop
319,2006,3,1.0,schiscop
319,2006,4,0.1,schiscop
319,2006,2,10.0,setaparv
319,2006,3,10.0,setaparv
319,2006,4,10.0,sileanti
319,2006,1,10.0,solacaro
319,2006,NA,100.0,solicana
319,2006,1,10.0,sorgnuta
319,2006,2,1.0,sorgnuta
319,2006,3,0.01,sorgnuta
319,2006,4,10.0,sorgnuta
319,2006,1,10.0,spheobtu
319,2006,4,10.0,spheobtu
319,2006,1,0.01,sporcomp
319,2006,2,0.1,sporcomp
319,2006,3,10.0,sporcomp
319,2006,4,1.0,sporcomp
319,2006,1,10.0,toriarve
319,2006,1,10.0,tragbeto
319,2006,2,1.0,tridflav
319,2006,3,10.0,tridflav
319,2006,4,10.0,tridflav
319,2006,4,10.0,trioperf
319,2006,2,10.0,tripdact
319,2006,NA,100.0,vernarka
319,2006,1,10.0,vernbald
319,2006,2,0.01,vernbald
319,2006,3,0.1,vernbald
319,2006,4,0.1,vernbald
319,2006,2,10.0,veroarve
319,2006,3,10.0,veroarve
319,2006,2,0.01,violsoro
331,2006,1,0.1,achimill
331,2006,2,10.0,achimill
331,2006,3,1.0,achimill
331,2006,NA,100.0,ambrarte
331,2006,1,10.0,ambrbide
331,2006,4,10.0,ambrbide
331,2006,1,0.1,ambrpsil
331,2006,2,0.01,ambrpsil
331,2006,3,1.0,ambrpsil
331,2006,4,0.1,ambrpsil
331,2006,1,0.1,andrgera
331,2006,2,10.0,andrgera
331,2006,4,10.0,andrgera
331,2006,2,0.1,andrvirg
331,2006,1,10.0,asclviri
331,2006,2,1.0,asclviri
331,2006,3,10.0,asclviri
331,2006,4,10.0,asclviri
331,2006,1,1.0,bromjapo
331,2006,2,1.0,bromjapo
331,2006,3,1.0,bromjapo
331,2006,4,0.1,bromjapo
331,2006,NA,100.0,careceph
331,2006,1,1.0,carefest
331,2006,2,0.1,carefest
331,2006,3,10.0,carefest
331,2006,4,10.0,carefest
331,2006,1,10.0,caregrav
331,2006,2,10.0,caregrav
331,2006,3,10.0,caregrav
331,2006,4,0.1,caregrav
331,2006,1,10.0,chamfasc
331,2006,2,1.0,chamfasc
331,2006,3,10.0,chamfasc
331,2006,4,10.0,chamfasc
331,2006,1,10.0,chrypilo
331,2006,2,10.0,chrypilo
331,2006,3,10.0,chrypilo
331,2006,4,1.0,chrypilo
331,2006,1,10.0,conycana
331,2006,2,10.0,conycana
331,2006,3,10.0,conycana
331,2006,1,1.0,crotglan
331,2006,2,1.0,crotglan
331,2006,3,0.1,crotglan
331,2006,4,1.0,crotglan
331,2006,3,0.01,cynodact
331,2006,4,10.0,cynodact
331,2006,1,10.0,cypeechi
331,2006,2,1.0,cypeechi
331,2006,4,10.0,cypeechi
331,2006,1,10.0,cypelupu
331,2006,2,10.0,cypelupu
331,2006,3,10.0,cypelupu
331,2006,4,0.01,cypelupu
331,2006,1,1.0,daucpusi
331,2006,2,10.0,daucpusi
331,2006,3,10.0,daucpusi
331,2006,4,10.0,daucpusi
331,2006,1,0.01,desmcili
331,2006,2,10.0,desmcili
331,2006,3,10.0,desmcili
331,2006,4,10.0,desmcili
331,2006,2,1.0,desmsess
331,2006,2,10.0,dichacum
331,2006,1,1.0,dicholig
331,2006,2,10.0,dicholig
331,2006,3,0.1,dicholig
331,2006,1,10.0,dichspha
331,2006,2,10.0,dichspha
331,2006,1,0.1,digicogn
331,2006,2,0.1,digicogn
331,2006,3,0.01,digicogn
331,2006,4,0.1,digicogn
331,2006,3,10.0,digisang
331,2006,4,1.0,digisang
331,2006,1,10.0,diodtere
331,2006,2,1.0,diodtere
331,2006,3,0.1,diodtere
331,2006,4,0.1,diodtere
331,2006,1,1.0,eragspec
331,2006,2,10.0,eragspec
331,2006,3,0.1,eragspec
331,2006,4,10.0,eragspec
331,2006,2,10.0,fimbpube
331,2006,4,10.0,fimbpube
331,2006,1,0.1,galaregu
331,2006,2,1.0,galaregu
331,2006,3,10.0,galaregu
331,2006,4,10.0,galaregu
331,2006,1,10.0,gamopurp
331,2006,2,10.0,gamopurp
331,2006,1,10.0,geracaro
331,2006,2,10.0,geracaro
331,2006,3,0.1,geracaro
331,2006,4,10.0,geracaro
331,2006,4,10.0,hedehisp
331,2006,1,1.0,juncinte
331,2006,2,10.0,juncinte
331,2006,1,10.0,juncmarg
331,2006,2,10.0,juncmarg
331,2006,1,0.1,kummstip
331,2006,1,0.1,kummstri
331,2006,3,10.0,kummstri
331,2006,4,1.0,kummstri
331,2006,1,10.0,lepivirg
331,2006,2,1.0,lepivirg
