studyName,EventNumber,DatetimeGMT,CruiseName,CountMinute,Species,Number,Linkages,Behavior,Direction,Notes
LMG00-01,801,1/26/2000 13:28,1,21,SPSK,1,1,1,,
LMG00-01,801,1/26/2000 13:28,1,23,GIPE,1,0,1,,
LMG00-01,801,1/26/2000 13:28,1,26,SPSK,1,0,1,,
LMG00-01,801,1/26/2000 13:28,1,26,GIPE,1,0,1,,
LMG00-01,801,1/26/2000 13:28,1,26,WISP,1,0,1,,
LMG00-01,801,1/26/2000 13:28,1,29,GIPE,1,0,1,,
LMG00-01,801,1/26/2000 13:28,1,31,SPSK,1,0,1,,
LMG00-01,801,1/26/2000 13:28,1,32,SPSK,1,0,1,,
LMG00-01,801,1/26/2000 13:28,1,34,UNWH,1,0,5,,
LMG00-01,803,1/26/2000 14:03,1,0,,0,0,0,,
LMG00-01,803,1/26/2000 14:03,1,1,KEGU,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,6,SPSK,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,10,SPSK,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,12,SPSK,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,14,KEGU,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,16,SPSK,2,0,1,,
LMG00-01,803,1/26/2000 14:03,1,20,SPSK,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,20,ADPE,3,0,5,360,
LMG00-01,803,1/26/2000 14:03,1,21,KEGU,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,21,WISP,2,0,1,,
LMG00-01,803,1/26/2000 14:03,1,22,SPSK,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,22,ANTE,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,23,ADPE,4,0,5,71,
LMG00-01,803,1/26/2000 14:03,1,35,SPSK,1,0,1,,
LMG00-01,803,1/26/2000 14:03,1,35,SPSK,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,0,,0,0,0,,
LMG00-01,804,1/26/2000 14:39,1,1,SPSK,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,3,SPSK,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,6,WISP,2,0,1,,
LMG00-01,804,1/26/2000 14:39,1,9,GIPE,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,9,SPSK,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,17,ANTE,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,24,SPSK,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,30,SPSK,1,0,1,,
LMG00-01,804,1/26/2000 14:39,1,31,SPSK,1,0,1,,
LMG00-01,720,1/25/2000 14:16,1,19,WISP,1,0,1,,
LMG01-01,103,1/10/2001 14:41,101,0,,0,0,999,,STERN COUNT
LMG01-01,103,1/10/2001 14:41,101,1,SPSK,1,0,1,,
LMG01-01,103,1/10/2001 14:41,101,1,KEGU,1,0,2,,
LMG01-01,103,1/10/2001 14:41,101,1,SPSK,1,0,1,,
LMG01-01,103,1/10/2001 14:41,101,4,SPSK,1,0,1,,
LMG01-01,103,1/10/2001 14:41,101,5,HUWH,1,0,5,210,FLUKE SLAP
LMG01-01,103,1/10/2001 14:41,101,8,SPSK,1,0,1,130,
LMG01-01,103,1/10/2001 14:41,101,14,ADPE,2,0,5,130,
LMG01-01,103,1/10/2001 14:41,101,15,SPSK,1,0,1,,
LMG01-01,103,1/10/2001 14:41,101,23,KEGU,1,0,2,,
LMG01-01,103,1/10/2001 14:41,101,24,WISP,1,0,1,290,
LMG01-01,103,1/10/2001 14:41,101,25,KEGU,2,0,2,290,
LMG01-01,103,1/10/2001 14:41,101,30,ANTE,1,0,0,,STERN COUNT
LMG01-01,103,1/10/2001 14:41,101,30,SPSK,1,0,0,,STERN COUNT
LMG01-01,104,1/10/2001 15:26,101,0,,0,0,0,,STERN COUNT
LMG01-01,104,1/10/2001 15:26,101,1,ADPE,3,0,5,290,
LMG01-01,104,1/10/2001 15:26,101,15,SPSK,1,0,1,,
LMG01-01,104,1/10/2001 15:26,101,16,WISP,2,0,6,,
LMG01-01,104,1/10/2001 15:26,101,20,SPSK,1,0,1,140,
LMG01-01,104,1/10/2001 15:26,101,28,SPSK,1,0,1,190,
LMG01-01,104,1/10/2001 15:26,101,30,,0,0,0,0,STERN COUNT
LMG01-01,113,1/10/2001 22:52,101,0,,0,0,0,0,STERN COUNT
LMG01-01,113,1/10/2001 22:52,101,1,WISP,1,0,1,50,HUWH TRA OUTSIDE TRANSECT
LMG01-01,113,1/10/2001 22:52,101,5,WISP,2,0,1,330,
LMG01-01,113,1/10/2001 22:52,101,8,WISP,1,0,2,,
LMG01-01,113,1/10/2001 22:52,101,9,SPSK,1,0,2,,
LMG01-01,113,1/10/2001 22:52,101,12,GIPE,1,0,1,360,
LMG01-01,113,1/10/2001 22:52,101,15,KEGU,1,0,0,,
LMG01-01,113,1/10/2001 22:52,101,18,WISP,1,0,2,,
LMG01-01,113,1/10/2001 22:52,101,21,SPSK,1,0,1,10,
LMG01-01,113,1/10/2001 22:52,101,24,WISP,2,0,1,360,
LMG01-01,113,1/10/2001 22:52,101,28,WISP,1,0,1,360,
LMG01-01,113,1/10/2001 22:52,101,30,,0,0,999,,
LMG01-01,115,1/10/2001 23:33,101,30,,0,0,999,,STERN COUNT
LMG01-01,115,1/10/2001 23:33,101,0,,0,0,999,,STERN COUNT
LMG01-01,115,1/10/2001 23:33,101,9,UNSP,1,0,1,220,
LMG01-01,115,1/10/2001 23:33,101,11,SPSK,1,0,1,360,
LMG01-01,115,1/10/2001 23:33,101,17,WISP,1,0,1,50,
LMG01-01,115,1/10/2001 23:33,101,27,WISP,1,0,1,160,
LMG01-01,115,1/10/2001 23:33,101,30,,0,0,999,,SLOW TO 5.0 LAST 5 MIN/STERN
LMG01-01,136,1/11/2001 10:52,101,0,,0,0,999,,stern count
LMG01-01,136,1/11/2001 10:52,101,5,GIPE,1,0,1,270,"UNWH,900M OFF PORT, 320DEG"
LMG01-01,136,1/11/2001 10:52,101,15,KEGU,2,0,0,,
LMG01-01,136,1/11/2001 10:52,101,30,,0,0,999,,END STERN COUNT
LMG01-01,139,1/11/2001 11:25,101,0,,0,0,999,,BEGIN STERN COUNT
LMG01-01,139,1/11/2001 11:25,101,2,SOFU,1,0,1,320,
LMG01-01,139,1/11/2001 11:25,101,3,WISP,1,0,1,310,
LMG01-01,139,1/11/2001 11:25,101,10,KEGU,1,0,3,,
LMG01-01,139,1/11/2001 11:25,101,13,KEGU,1,0,1,,"1 HUWH STAR 1KM, 2 HUMW PORT1KM"
LMG01-01,139,1/11/2001 11:25,101,29,WISP,1,0,1,170,
LMG01-01,139,1/11/2001 11:25,101,30,,0,0,999,,END STERN COUNT
LMG01-01,150,1/11/2001 16:00,101,0,SOFU,2,0,0,,BEGIN STERN COUNT
LMG01-01,150,1/11/2001 16:00,101,1,CHPE,3,0,5,290,
LMG01-01,150,1/11/2001 16:00,101,5,SOFU,1,0,2,,
LMG01-01,150,1/11/2001 16:00,101,11,HUWH,1,0,5,290,
LMG01-01,150,1/11/2001 16:00,101,21,WISP,2,0,0,,
LMG01-01,150,1/11/2001 16:00,101,30,WISP,1,0,0,,END STERN COUNT
LMG01-01,153,1/11/2001 16:41,101,0,,0,0,0,,BEGIN STERN COUNT
LMG01-01,153,1/11/2001 16:41,101,5,WISP,3,0,2,,
LMG01-01,153,1/11/2001 16:41,101,8,WISP,1,0,6,,
LMG01-01,153,1/11/2001 16:41,101,20,CAPE,1,0,0,,
LMG01-01,153,1/11/2001 16:41,101,30,,0,0,0,,END STERN COUNT
LMG01-01,164,1/11/2001 21:32,101,0,,0,0,0,,BEGIN STERN COUNT
LMG01-01,164,1/11/2001 21:32,101,0,BBSP,1,0,1,,
LMG01-01,164,1/11/2001 21:32,101,8,CHPE,4,0,6,160,
LMG01-01,164,1/11/2001 21:32,101,17,WISP,1,0,2,,
LMG01-01,164,1/11/2001 21:32,101,18,WISP,1,0,2,,
LMG01-01,164,1/11/2001 21:32,101,28,WISP,1,0,1,190,
LMG01-01,164,1/11/2001 21:32,101,30,,0,0,0,,END STERN COUNT
LMG01-01,165,1/11/2001 21:45,101,0,,0,0,0,,BEGIN STERN COUNT
LMG01-01,165,1/11/2001 21:45,101,2,WISP,1,0,1,90,
LMG01-01,165,1/11/2001 21:45,101,3,CAPE,1,0,0,,
LMG01-01,165,1/11/2001 21:45,101,4,CHPE,1,0,5,,
LMG01-01,165,1/11/2001 21:45,101,16,SOFU,1,0,0,,
LMG01-01,165,1/11/2001 21:45,101,19,BBSP,1,0,2,,
LMG01-01,165,1/11/2001 21:45,101,30,,0,0,999,,END STERN COUNT
LMG01-01,167,1/11/2001 23:31,101,0,,0,0,999,,BEGIN STERN COUNT
LMG01-01,167,1/11/2001 23:31,101,1,BBSP,1,0,1,280,
LMG01-01,167,1/11/2001 23:31,101,4,WISP,1,0,1,50,
LMG01-01,167,1/11/2001 23:31,101,5,WISP,2,0,1,90,
LMG01-01,167,1/11/2001 23:31,101,16,BBSP,1,0,1,300,
LMG01-01,167,1/11/2001 23:31,101,19,WISP,1,0,1,90,
LMG01-01,167,1/11/2001 23:31,101,21,GIPE,1,0,1,30,
LMG01-01,167,1/11/2001 23:31,101,26,CAPE,2,0,1,10,
LMG01-01,167,1/11/2001 23:31,101,28,WISP,1,0,1,90,
LMG01-01,167,1/11/2001 23:31,101,30,CHPE,1,0,1,270,
LMG01-01,167,1/11/2001 23:31,101,30,,0,0,999,,END STERN COUNT
LMG01-01,168,1/12/2001 0:12,101,0,CAPE,1,0,0,,BEGIN STERN COUNT
LMG01-01,168,1/12/2001 0:12,101,1,WISP,1,0,1,80,
LMG01-01,168,1/12/2001 0:12,101,4,CHPE,6,0,1,270,
LMG01-01,168,1/12/2001 0:12,101,6,WISP,1,0,1,30,
LMG01-01,168,1/12/2001 0:12,101,7,CAPE,5,0,2,,
LMG01-01,168,1/12/2001 0:12,101,12,WISP,1,0,1,40,
LMG01-01,168,1/12/2001 0:12,101,12,CAPE,1,0,2,,
LMG01-01,168,1/12/2001 0:12,101,17,SOFU,1,0,0,,
LMG01-01,168,1/12/2001 0:12,101,25,,0,0,0,,END-STERN COUNT-REACHED ST @25
LMG01-01,178,1/12/2001 10:22,101,0,,0,0,0,,BEGIN STERN COUNT
LMG01-01,178,1/12/2001 10:22,101,1,GIPE,1,0,1,90,
LMG01-01,178,1/12/2001 10:22,101,2,WISP,1,0,1,40,
LMG01-01,178,1/12/2001 10:22,101,3,CAPE,1,0,0,,
LMG01-01,178,1/12/2001 10:22,101,4,WISP,1,0,1,240,
LMG01-01,178,1/12/2001 10:22,101,6,WISP,1,0,1,240,
LMG01-01,178,1/12/2001 10:22,101,8,WISP,1,0,1,260,
LMG01-01,178,1/12/2001 10:22,101,8,WISP,1,0,1,290,
LMG01-01,178,1/12/2001 10:22,101,10,WISP,1,0,1,255,
LMG01-01,178,1/12/2001 10:22,101,14,WISP,1,0,1,260,
LMG01-01,178,1/12/2001 10:22,101,18,CAPE,2,0,1,230,
LMG01-01,178,1/12/2001 10:22,101,21,WISP,2,0,1,20,
LMG01-01,178,1/12/2001 10:22,101,22,CHPE,1,0,3,,
LMG01-01,178,1/12/2001 10:22,101,23,WISP,1,0,1,270,
LMG01-01,178,1/12/2001 10:22,101,24,WISP,2,0,1,260,
LMG01-01,178,1/12/2001 10:22,101,26,CAPE,1,0,1,200,
LMG01-01,178,1/12/2001 10:22,101,27,WISP,1,0,1,200,
LMG01-01,178,1/12/2001 10:22,101,28,WISP,1,0,1,210,
LMG01-01,178,1/12/2001 10:22,101,30,,0,0,999,,END STERN COUNT
LMG01-01,179,1/12/2001 10:56,101,0,,0,0,999,,BEGIN STERN COUNT
LMG01-01,179,1/12/2001 10:56,101,1,WISP,1,0,1,280,
LMG01-01,179,1/12/2001 10:56,101,5,WISP,1,0,1,260,
LMG01-01,179,1/12/2001 10:56,101,6,WISP,1,0,1,210,
LMG01-01,179,1/12/2001 10:56,101,14,CAPE,1,0,1,200,
LMG01-01,179,1/12/2001 10:56,101,16,SPSK,1,0,0,,
LMG01-01,179,1/12/2001 10:56,101,18,WISP,1,0,1,260,
LMG01-01,179,1/12/2001 10:56,101,19,WISP,1,0,1,260,
LMG01-01,179,1/12/2001 10:56,101,21,,0,0,999,,END STERN COUNT (SHIP SLOWED)
LMG01-01,182,1/12/2001 13:05,101,0,,0,0,999,,BEGIN STERN COUNT
LMG01-01,182,1/12/2001 13:05,101,2,CHPE,3,0,3,,
LMG01-01,182,1/12/2001 13:05,101,2,CHPE,3,0,1,260,
LMG01-01,182,1/12/2001 13:05,101,9,CHPE,3,0,3,,
LMG01-01,182,1/12/2001 13:05,101,9,WISP,1,0,3,,
LMG01-01,182,1/12/2001 13:05,101,14,WISP,1,0,1,280,
LMG01-01,182,1/12/2001 13:05,101,15,CHPE,1,0,3,,
LMG01-01,182,1/12/2001 13:05,101,16,WISP,1,0,6,,
LMG01-01,182,1/12/2001 13:05,101,20,WISP,1,0,6,,
LMG01-01,182,1/12/2001 13:05,101,21,WISP,2,0,1,290,
LMG01-01,182,1/12/2001 13:05,101,24,CAPE,1,0,1,170,
LMG01-01,182,1/12/2001 13:05,101,30,,0,0,999,,END STERN COUNT
LMG01-01,183,1/12/2001 13:41,101,0,,0,0,999,,BEGIN STERN COUNT
LMG01-01,183,1/12/2001 13:41,101,4,CAPE,1,0,0,,
LMG01-01,183,1/12/2001 13:41,101,5,CAPE,4,0,0,,
LMG01-01,183,1/12/2001 13:41,101,5,WISP,1,0,1,10,
LMG01-01,183,1/12/2001 13:41,101,7,GIPE,1,0,1,130,
LMG01-01,183,1/12/2001 13:41,101,8,SOFU,1,0,1,10,
LMG01-01,183,1/12/2001 13:41,101,9,WISP,1,0,1,280,
LMG01-01,183,1/12/2001 13:41,101,11,BBSP,1,0,1,270,
LMG01-01,183,1/12/2001 13:41,101,15,UNSP,1,0,1,0,
LMG01-01,183,1/12/2001 13:41,101,17,BBSP,1,0,1,270,
LMG01-01,183,1/12/2001 13:41,101,24,GIPE,1,0,1,190,
LMG01-01,183,1/12/2001 13:41,101,29,GIPE,1,0,3,,
LMG01-01,183,1/12/2001 13:41,101,30,,0,0,999,,END STERN COUNT
LMG01-01,186,1/12/2001 14:29,101,0,CAPE,2,0,0,,BEGIN STERN COUNT
LMG01-01,186,1/12/2001 14:29,101,2,UNWH,2,0,5,320,
LMG01-01,186,1/12/2001 14:29,101,9,BBAL,1,0,2,,
LMG01-01,186,1/12/2001 14:29,101,30,,0,0,999,,END STERN COUNT
LMG01-01,197,1/12/2001 19:43,101,0,,0,0,999,,BEGIN STERN COUNT
LMG01-01,197,1/12/2001 19:43,101,6,BBSP,1,0,1,,
LMG01-01,197,1/12/2001 19:43,101,9,CHPE,4,0,5,40,
LMG01-01,197,1/12/2001 19:43,101,11,BBSP,1,0,1,,
LMG01-01,197,1/12/2001 19:43,101,11,GIPE,1,0,1,170,
LMG01-01,197,1/12/2001 19:43,101,13,CAPE,1,0,0,,
LMG01-01,197,1/12/2001 19:43,101,16,CAPE,4,0,0,,
LMG01-01,197,1/12/2001 19:43,101,17,SOFU,1,0,0,,
LMG01-01,197,1/12/2001 19:43,101,21,CHPE,2,0,5,300,DIVERTED BY SHIP COURSE
LMG01-01,197,1/12/2001 19:43,101,23,WISP,2,0,1,140,
LMG01-01,197,1/12/2001 19:43,101,26,WISP,1,0,0,,
LMG01-01,197,1/12/2001 19:43,101,30,CAPE,4,0,0,,STERN
LMG01-01,197,1/12/2001 19:43,101,30,WISP,1,0,0,,END STERN COUNT
LMG01-01,201,1/12/2001 20:18,101,0,CAPE,1,0,0,,BEGIN STERN COUNT
LMG01-01,201,1/12/2001 20:18,101,4,CAPE,1,0,0,,
LMG01-01,201,1/12/2001 20:18,101,5,BBSP,1,0,1,340,
LMG01-01,201,1/12/2001 20:18,101,8,WISP,1,0,0,,
LMG01-01,201,1/12/2001 20:18,101,10,SOFU,1,0,2,,
LMG01-01,201,1/12/2001 20:18,101,13,BBSP,1,0,1,70,
LMG01-01,201,1/12/2001 20:18,101,16,WISP,1,0,1,180,
LMG01-01,201,1/12/2001 20:18,101,19,CAPE,1,0,0,,
LMG01-01,201,1/12/2001 20:18,101,20,CAPE,6,0,0,,END STERN-SLOWED SHIP FOR STA
LMG01-01,226,1/13/2001 14:58,101,0,CAPE,10,0,0,,BEGIN STERN COUNT
LMG01-01,226,1/13/2001 14:58,101,0,WISP,1,0,0,,
LMG01-01,226,1/13/2001 14:58,101,0,GIPE,1,0,0,,
LMG01-01,226,1/13/2001 14:58,101,0,ANPR,1,0,0,,
LMG01-01,226,1/13/2001 14:58,101,2,SOFU,1,0,0,,
LMG01-01,226,1/13/2001 14:58,101,4,SOFU,2,0,0,,
LMG01-01,226,1/13/2001 14:58,101,5,BBAL,3,0,2,,
LMG01-01,226,1/13/2001 14:58,101,13,GHAL,1,0,0,,
LMG01-01,226,1/13/2001 14:58,101,13,UNPR,2,0,1,,
LMG01-01,226,1/13/2001 14:58,101,17,SOFU,2,0,1,350,
LMG01-01,226,1/13/2001 14:58,101,18,ANPR,1,0,0,,
LMG01-01,226,1/13/2001 14:58,101,20,WISP,1,0,1,90,
LMG01-01,226,1/13/2001 14:58,101,20,UNSP,1,0,1,90,
LMG01-01,226,1/13/2001 14:58,101,23,SOFU,1,0,1,240,
LMG01-01,226,1/13/2001 14:58,101,25,BLPE,1,0,1,90,
LMG01-01,226,1/13/2001 14:58,101,0,CAPE,6,0,0,,END STERN COUNT
LMG01-01,227,1/13/2001 15:37,101,0,CAPE,5,0,0,,BEGIN STERN COUNT
LMG01-01,227,1/13/2001 15:37,101,1,ANPR,1,0,0,,
LMG01-01,227,1/13/2001 15:37,101,3,GHAL,1,0,0,,
LMG01-01,227,1/13/2001 15:37,101,4,BBSP,1,0,1,110,
LMG01-01,227,1/13/2001 15:37,101,5,BBAL,1,0,2,,
LMG01-01,227,1/13/2001 15:37,101,6,SOFU,1,0,0,,
LMG01-01,227,1/13/2001 15:37,101,12,WISP,1,0,1,110,
LMG01-01,227,1/13/2001 15:37,101,19,BBSP,1,0,1,250,
LMG01-01,227,1/13/2001 15:37,101,20,BBSP,2,0,1,90,END
LMG01-01,228,1/13/2001 16:29,101,0,CAPE,19,0,0,,STERN
LMG01-01,228,1/13/2001 16:29,101,0,GIPE,2,0,0,,STERN
LMG01-01,228,1/13/2001 16:29,101,0,BBAL,1,0,0,,STERN
LMG01-01,228,1/13/2001 16:29,101,4,SOFU,1,0,0,,
LMG01-01,228,1/13/2001 16:29,101,11,WCPE,1,0,0,,
LMG01-01,228,1/13/2001 16:29,101,15,GIPE,1,0,0,,
LMG01-01,228,1/13/2001 16:29,101,16,ANPR,1,0,0,,
LMG01-01,228,1/13/2001 16:29,101,23,BBAL,1,0,0,,
LMG01-01,228,1/13/2001 16:29,101,28,SOFU,2,0,0,,
LMG01-01,228,1/13/2001 16:29,101,30,CAPE,10,0,0,,END STERN
LMG01-01,228,1/13/2001 16:29,101,30,WCPE,1,0,0,,END STERN
LMG01-01,232,1/13/2001 17:25,101,0,CAPE,7,0,0,,BEGIN STERN
LMG01-01,232,1/13/2001 17:25,101,1,GIPE,1,0,0,,
LMG01-01,232,1/13/2001 17:25,101,2,ANPR,1,0,0,,
LMG01-01,232,1/13/2001 17:25,101,3,WISP,1,0,2,,
LMG01-01,232,1/13/2001 17:25,101,8,SOFU,1,0,0,,
LMG01-01,232,1/13/2001 17:25,101,10,WISP,1,0,2,,
LMG01-01,232,1/13/2001 17:25,101,12,GIPE,1,0,0,,
LMG01-01,232,1/13/2001 17:25,101,15,SOFU,2,0,2,,
LMG01-01,232,1/13/2001 17:25,101,15,BBAL,1,0,0,,
LMG01-01,232,1/13/2001 17:25,101,23,GHAL,1,0,1,,
LMG01-01,232,1/13/2001 17:25,101,30,BBAL,1,0,0,,END STERN
LMG01-01,232,1/13/2001 17:25,101,30,CAPE,10,0,0,,END STERN
LMG01-01,239,1/13/2001 18:51,101,0,CAPE,25,0,0,,BEGIN STERN
LMG01-01,239,1/13/2001 18:51,101,0,GIPE,1,0,0,,
LMG01-01,239,1/13/2001 18:51,101,1,BBAL,1,0,2,,
LMG01-01,239,1/13/2001 18:51,101,3,SOFU,1,0,0,,
LMG01-01,239,1/13/2001 18:51,101,6,WISP,1,0,1,260,
LMG01-01,239,1/13/2001 18:51,101,8,GHAL,1,0,0,,
LMG01-01,239,1/13/2001 18:51,101,8,UNPR,1,0,0,,
LMG01-01,239,1/13/2001 18:51,101,10,WISP,1,0,2,,
LMG01-01,239,1/13/2001 18:51,101,12,BLPE,2,0,0,,
LMG01-01,239,1/13/2001 18:51,101,20,SOFU,1,0,0,,
LMG01-01,239,1/13/2001 18:51,101,20,BBSP,1,0,1,260,
LMG01-01,239,1/13/2001 18:51,101,22,BBSP,1,0,1,20,
LMG01-01,239,1/13/2001 18:51,101,23,WISP,2,0,0,,
LMG01-01,239,1/13/2001 18:51,101,27,GIPE,1,0,0,,
LMG01-01,239,1/13/2001 18:51,101,28,BLPE,2,0,2,,
LMG01-01,239,1/13/2001 18:51,101,29,SOFU,3,0,0,,
LMG01-01,239,1/13/2001 18:51,101,29,BBSP,1,0,6,,
LMG01-01,239,1/13/2001 18:51,101,29,UNSP,1,0,2,,
LMG01-01,239,1/13/2001 18:51,101,30,CAPE,6,0,0,,END STERN
LMG01-01,239,1/13/2001 18:51,101,30,SOFU,2,0,0,,END STERN
LMG01-01,240,1/13/2001 19:26,101,0,CAPE,11,0,0,,BEGIN STERN
LMG01-01,240,1/13/2001 19:26,101,2,BBAL,1,0,0,,
LMG01-01,240,1/13/2001 19:26,101,2,SOFU,1,0,0,,
LMG01-01,240,1/13/2001 19:26,101,3,GIPE,1,0,0,,
LMG01-01,240,1/13/2001 19:26,101,4,ANPR,1,0,0,,
LMG01-01,240,1/13/2001 19:26,101,10,BBAL,1,0,1,160,
LMG01-01,240,1/13/2001 19:26,101,12,GIPE,1,0,1,200,
LMG01-01,240,1/13/2001 19:26,101,12,WISP,1,0,1,,
LMG01-01,240,1/13/2001 19:26,101,16,CAPE,3,0,0,,
LMG01-01,240,1/13/2001 19:26,101,23,ANPR,1,0,1,,
LMG01-01,240,1/13/2001 19:26,101,23,WISP,1,0,0,,
LMG01-01,240,1/13/2001 19:26,101,27,WCPE,2,0,1,,
LMG01-01,240,1/13/2001 19:26,101,30,GHAL,1,0,0,,END STERN
LMG01-01,240,1/13/2001 19:26,101,30,CAPE,7,0,0,,END STERN
LMG01-01,240,1/13/2001 19:26,101,30,GIPE,1,0,0,,END STERN
LMG01-01,240,1/13/2001 19:26,101,30,SOFU,1,0,0,,END STERN
LMG01-01,244,1/13/2001 20:07,101,0,CAPE,10,0,0,,BEGIN STERN
LMG01-01,244,1/13/2001 20:07,101,0,SOFU,2,0,0,,BEGIN STERN
LMG01-01,244,1/13/2001 20:07,101,0,BBAL,1,0,0,,BEGIN STERN
LMG01-01,244,1/13/2001 20:07,101,4,WISP,1,0,1,210,
LMG01-01,244,1/13/2001 20:07,101,6,GIPE,1,0,1,,
LMG01-01,244,1/13/2001 20:07,101,6,WCPE,1,0,1,,
LMG01-01,244,1/13/2001 20:07,101,12,BBAL,1,0,1,,
LMG01-01,244,1/13/2001 20:07,101,13,WISP,1,0,6,,
LMG01-01,244,1/13/2001 20:07,101,19,WISP,1,0,1,150,
LMG01-01,244,1/13/2001 20:07,101,21,GIPE,1,0,1,40,
LMG01-01,244,1/13/2001 20:07,101,22,ANPR,1,0,0,,
LMG01-01,244,1/13/2001 20:07,101,28,SOAL,1,0,1,290,
LMG01-01,244,1/13/2001 20:07,101,30,CAPE,7,0,0,,END STERN
LMG01-01,244,1/13/2001 20:07,101,30,BBAL,3,0,0,,END STERN
LMG01-01,244,1/13/2001 20:07,101,30,WISP,2,0,0,,END STERN COUNT
LMG01-01,245,1/13/2001 20:45,101,0,CAPE,7,0,0,,BEGIN STERN COUNT
LMG01-01,245,1/13/2001 20:45,101,0,BBAL,1,0,0,,
LMG01-01,245,1/13/2001 20:45,101,5,WISP,1,0,1,,
LMG01-01,245,1/13/2001 20:45,101,6,ANPR,1,0,1,,
LMG01-01,245,1/13/2001 20:45,101,7,GIPE,1,0,0,,
LMG01-01,245,1/13/2001 20:45,101,13,WISP,1,0,1,130,
LMG01-01,245,1/13/2001 20:45,101,15,WISP,4,0,1,130,
LMG01-01,245,1/13/2001 20:45,101,30,CAPE,5,0,0,,END STERN
LMG01-01,245,1/13/2001 20:45,101,30,BBAL,2,0,0,,END STERN
LMG01-01,269,1/14/2001 10:26,101,0,CAPE,10,0,0,,BEGIN STERN
LMG01-01,269,1/14/2001 10:26,101,0,SOFU,3,0,0,,BEGIN STERN
LMG01-01,269,1/14/2001 10:26,101,5,BLPE,1,0,0,,
LMG01-01,269,1/14/2001 10:26,101,5,UNSP,1,0,1,,
LMG01-01,269,1/14/2001 10:26,101,6,WCPE,1,0,1,,
LMG01-01,269,1/14/2001 10:26,101,9,BLPE,2,0,1,,
LMG01-01,269,1/14/2001 10:26,101,10,BLPE,1,0,0,,
LMG01-01,269,1/14/2001 10:26,101,10,UNSP,1,0,1,,
LMG01-01,269,1/14/2001 10:26,101,10,ANPR,1,0,0,,
LMG01-01,269,1/14/2001 10:26,101,14,WISP,1,0,1,,
LMG01-01,269,1/14/2001 10:26,101,15,BLPE,1,0,1,,
LMG01-01,269,1/14/2001 10:26,101,18,BLPE,2,0,0,,
LMG01-01,269,1/14/2001 10:26,101,19,CAPE,4,0,0,,
LMG01-01,269,1/14/2001 10:26,101,21,BBSP,2,0,1,,
LMG01-01,269,1/14/2001 10:26,101,23,GHAL,1,0,1,,
LMG01-01,269,1/14/2001 10:26,101,26,WISP,2,0,1,,
LMG01-01,269,1/14/2001 10:26,101,30,SOFU,2,0,0,,END STERN COUNT
LMG01-01,269,1/14/2001 10:26,101,30,BLPE,2,0,0,,END STERN COUNT
LMG01-01,269,1/14/2001 10:26,101,30,CAPE,3,0,0,,END STERN COUNT
LMG01-01,269,1/14/2001 10:26,101,30,CAPE,3,0,0,,END STERN COUNT
LMG01-01,272,1/14/2001 11:00,101,0,SOFU,2,0,0,,BEGIN STERN COUNT
LMG01-01,272,1/14/2001 11:00,101,0,CAPE,3,0,0,,BEGIN STERN COUNT
LMG01-01,272,1/14/2001 11:00,101,0,BLPE,2,0,0,,BEGIN STERN COUNT
LMG01-01,272,1/14/2001 11:00,101,3,GHAL,1,0,0,,
LMG01-01,272,1/14/2001 11:00,101,3,BLPE,1,0,0,,
LMG01-01,272,1/14/2001 11:00,101,4,CAPE,5,0,0,,
LMG01-01,272,1/14/2001 11:00,101,4,SOFU,1,0,0,,
LMG01-01,272,1/14/2001 11:00,101,4,BBSP,1,0,2,,
LMG01-01,272,1/14/2001 11:00,101,5,CAPE,2,0,1,,
LMG01-01,272,1/14/2001 11:00,101,8,GIPE,1,0,0,,
LMG01-01,272,1/14/2001 11:00,101,8,BBSP,1,0,0,,
LMG01-01,272,1/14/2001 11:00,101,10,UNSP,1,0,1,,
LMG01-01,272,1/14/2001 11:00,101,12,BBAL,1,0,0,,
LMG01-01,272,1/14/2001 11:00,101,12,BBAL,1,0,0,,
LMG01-01,272,1/14/2001 11:00,101,14,WISP,1,0,1,,
LMG01-01,272,1/14/2001 11:00,101,19,BLPE,1,0,1,,
LMG01-01,272,1/14/2001 11:00,101,26,SOFU,6,0,0,,
LMG01-01,272,1/14/2001 11:00,101,26,CAPE,3,0,0,,
LMG01-01,272,1/14/2001 11:00,101,29,WISP,2,0,1,,
LMG01-01,272,1/14/2001 11:00,101,30,CAPE,1,0,0,,END STERN COUNT
