"Aou","stateroute","n","occ"
3250,81029,15,1
3250,81041,3,0.2
3250,81911,1,0.0666666666666667
3250,82006,15,1
3250,82009,3,0.2
3250,82010,15,1
3250,82016,14,0.933333333333333
3250,82020,14,0.933333333333333
3250,82023,15,1
3250,82025,14,0.933333333333333
3250,82026,6,0.4
3250,82034,9,0.6
3250,82041,12,0.8
3250,82042,10,0.666666666666667
3250,82130,12,0.8
3250,82901,2,0.133333333333333
3250,82902,1,0.0666666666666667
3250,83011,15,1
3250,83017,15,1
3250,83020,15,1
3250,83024,13,0.866666666666667
3250,83026,15,1
3250,83033,15,1
3250,83041,15,1
3250,83042,15,1
3250,83043,15,1
3250,83044,15,1
3250,83045,14,0.933333333333333
3250,83051,15,1
3250,83054,15,1
3250,83064,15,1
3250,83072,15,1
3250,83074,15,1
3250,83075,15,1
3250,83082,15,1
3250,83092,14,0.933333333333333
3250,83140,15,1
3250,83273,15,1
3250,83311,14,0.933333333333333
3250,83317,15,1
3250,83319,15,1
3250,83323,15,1
3250,83326,15,1
3250,83333,15,1
3250,83346,10,0.666666666666667
3250,83347,15,1
3250,83351,15,1
3250,83359,14,0.933333333333333
3250,83368,13,0.866666666666667
3250,83900,15,1
3250,83901,15,1
3250,85011,2,0.133333333333333
3250,85021,13,0.866666666666667
3250,85108,3,0.2
3250,85112,1,0.0666666666666667
3250,85121,6,0.4
3250,85123,3,0.2
3250,85155,4,0.266666666666667
3250,85156,2,0.133333333333333
3250,85169,10,0.666666666666667
3250,85174,6,0.4
3250,85203,1,0.0666666666666667
3250,85206,7,0.466666666666667
3250,85316,4,0.266666666666667
3250,85321,5,0.333333333333333
3250,85323,6,0.4
3250,85904,2,0.133333333333333
3250,87009,1,0.0666666666666667
3250,87015,2,0.133333333333333
3250,87022,3,0.2
3250,88004,13,0.866666666666667
3250,88005,15,1
3250,88007,15,1
3250,88014,2,0.133333333333333
3250,88023,13,0.866666666666667
3250,88026,13,0.866666666666667
3250,88028,13,0.866666666666667
3250,88029,14,0.933333333333333
3250,88042,15,1
3250,88043,15,1
3250,88044,15,1
3250,88048,15,1
3250,88051,12,0.8
3250,88914,15,1
3250,88924,10,0.666666666666667
3250,89001,1,0.0666666666666667
3250,89002,3,0.2
3250,89004,3,0.2
3250,89005,2,0.133333333333333
3250,89006,2,0.133333333333333
3250,89019,13,0.866666666666667
3250,89036,3,0.2
3250,89043,11,0.733333333333333
3250,89053,3,0.2
3250,89078,8,0.533333333333333
3250,89079,7,0.466666666666667
3250,89111,11,0.733333333333333
3250,90003,14,0.933333333333333
3250,90014,15,1
3250,90016,12,0.8
3250,90019,14,0.933333333333333
3250,90026,15,1
3250,90030,9,0.6
3250,90037,11,0.733333333333333
3250,90041,13,0.866666666666667
3250,90046,3,0.2
3250,90048,10,0.666666666666667
3250,90140,6,0.4
3250,91004,8,0.533333333333333
3250,91005,5,0.333333333333333
3250,91008,1,0.0666666666666667
3250,91009,7,0.466666666666667
3250,91010,6,0.4
3250,91012,4,0.266666666666667
3250,91013,7,0.466666666666667
3250,91014,3,0.2
3250,91015,5,0.333333333333333
3250,91016,3,0.2
3250,91017,2,0.133333333333333
3250,91019,3,0.2
3250,91020,2,0.133333333333333
3250,91022,5,0.333333333333333
3250,91024,2,0.133333333333333
3250,91028,1,0.0666666666666667
3250,91029,3,0.2
3250,91031,14,0.933333333333333
3250,91033,11,0.733333333333333
3250,91039,3,0.2
3250,91042,3,0.2
3250,91044,11,0.733333333333333
3250,91047,9,0.6
3250,91048,4,0.266666666666667
3250,91049,8,0.533333333333333
3250,91054,5,0.333333333333333
3250,91055,15,1
3250,91057,4,0.266666666666667
3250,91063,5,0.333333333333333
3250,91068,6,0.4
3250,91118,6,0.4
3250,91167,7,0.466666666666667
3250,91308,2,0.133333333333333
3250,91313,1,0.0666666666666667
3250,91314,3,0.2
3250,91315,11,0.733333333333333
3250,91319,8,0.533333333333333
3250,91320,5,0.333333333333333
3250,92019,13,0.866666666666667
3250,92026,3,0.2
3250,92030,1,0.0666666666666667
3250,92053,2,0.133333333333333
3250,92077,5,0.333333333333333
3250,92083,3,0.2
3250,92084,8,0.533333333333333
3250,92087,15,1
3250,92090,4,0.266666666666667
3250,92104,3,0.2
3250,92148,15,1
3255,83042,1,0.0666666666666667
3260,2001,3,0.2
3260,2010,8,0.533333333333333
3260,2014,3,0.2
3260,2022,10,0.666666666666667
3260,2024,15,1
3260,2029,14,0.933333333333333
3260,2043,5,0.333333333333333
3260,2045,10,0.666666666666667
3260,2047,6,0.4
3260,2050,13,0.866666666666667
3260,2057,3,0.2
3260,2059,11,0.733333333333333
3260,2060,3,0.2
3260,2065,15,1
3260,2072,5,0.333333333333333
3260,2105,14,0.933333333333333
3260,2111,4,0.266666666666667
3260,2156,3,0.2
3260,2164,4,0.266666666666667
3260,2204,1,0.0666666666666667
3260,2205,5,0.333333333333333
3260,2211,8,0.533333333333333
3260,2212,9,0.6
3260,6032,2,0.133333333333333
3260,7004,12,0.8
3260,7005,8,0.533333333333333
3260,7015,2,0.133333333333333
3260,7019,5,0.333333333333333
3260,7020,1,0.0666666666666667
3260,7024,9,0.6
3260,7027,2,0.133333333333333
3260,7028,5,0.333333333333333
3260,7109,1,0.0666666666666667
3260,7111,5,0.333333333333333
3260,7901,1,0.0666666666666667
3260,7902,4,0.266666666666667
3260,21001,2,0.133333333333333
3260,21003,14,0.933333333333333
3260,21010,11,0.733333333333333
3260,21105,4,0.266666666666667
3260,21109,4,0.266666666666667
3260,25010,14,0.933333333333333
3260,25014,14,0.933333333333333
3260,25018,8,0.533333333333333
3260,25021,11,0.733333333333333
3260,25022,15,1
3260,25024,13,0.866666666666667
3260,25025,14,0.933333333333333
3260,25027,15,1
3260,25028,15,1
3260,25031,15,1
3260,25062,6,0.4
3260,25066,9,0.6
3260,25067,15,1
3260,25069,15,1
3260,25073,15,1
3260,25074,14,0.933333333333333
3260,25081,15,1
3260,25084,9,0.6
3260,25086,13,0.866666666666667
3260,25087,15,1
3260,25113,14,0.933333333333333
3260,25132,13,0.866666666666667
3260,25175,11,0.733333333333333
3260,25916,15,1
3260,25922,7,0.466666666666667
3260,27006,12,0.8
3260,27010,13,0.866666666666667
3260,27014,10,0.666666666666667
3260,27015,11,0.733333333333333
3260,27027,5,0.333333333333333
3260,27031,12,0.8
3260,27033,8,0.533333333333333
3260,27036,4,0.266666666666667
3260,27046,13,0.866666666666667
3260,27050,6,0.4
3260,27057,8,0.533333333333333
3260,34059,1,0.0666666666666667
3260,34060,1,0.0666666666666667
3260,34061,13,0.866666666666667
3260,34063,5,0.333333333333333
3260,34080,2,0.133333333333333
3260,35035,12,0.8
3260,35037,2,0.133333333333333
3260,35038,1,0.0666666666666667
3260,35314,5,0.333333333333333
3260,35315,2,0.133333333333333
3260,39002,14,0.933333333333333
3260,39003,12,0.8
3260,39006,6,0.4
3260,39008,4,0.266666666666667
3260,39009,2,0.133333333333333
3260,39010,5,0.333333333333333
3260,39011,1,0.0666666666666667
3260,39022,5,0.333333333333333
3260,39023,4,0.266666666666667
3260,39039,2,0.133333333333333
3260,39041,9,0.6
3260,39044,9,0.6
3260,42015,14,0.933333333333333
3260,42016,13,0.866666666666667
3260,42018,2,0.133333333333333
3260,42056,6,0.4
3260,42059,6,0.4
3260,42101,14,0.933333333333333
3260,42119,3,0.2
3260,42128,12,0.8
3260,42137,10,0.666666666666667
3260,42221,13,0.866666666666667
3260,42903,15,1
3260,42906,15,1
3260,46005,2,0.133333333333333
3260,46006,6,0.4
3260,46011,14,0.933333333333333
3260,46013,9,0.6
3260,46014,5,0.333333333333333
3260,46015,3,0.2
3260,46016,3,0.2
3260,46029,7,0.466666666666667
3260,46030,10,0.666666666666667
3260,46031,8,0.533333333333333
3260,46032,14,0.933333333333333
3260,46033,3,0.2
3260,46035,14,0.933333333333333
3260,46036,10,0.666666666666667
3260,46037,14,0.933333333333333
3260,46038,8,0.533333333333333
3260,46039,7,0.466666666666667
3260,46040,4,0.266666666666667
3260,46042,14,0.933333333333333
3260,46043,13,0.866666666666667
3260,46044,11,0.733333333333333
3260,46046,4,0.266666666666667
3260,46047,9,0.6
3260,46055,2,0.133333333333333
3260,46123,9,0.6
3260,46126,13,0.866666666666667
3260,51023,4,0.266666666666667
3260,51030,11,0.733333333333333
3260,51113,5,0.333333333333333
3260,51119,11,0.733333333333333
3260,52002,4,0.266666666666667
3260,52004,2,0.133333333333333
3260,52010,2,0.133333333333333
3260,59003,1,0.0666666666666667
3260,59010,11,0.733333333333333
3260,59013,1,0.0666666666666667
3260,59020,4,0.266666666666667
3260,59021,6,0.4
3260,63002,5,0.333333333333333
3260,63003,3,0.2
3260,63004,1,0.0666666666666667
3260,63010,10,0.666666666666667
3260,63011,1,0.0666666666666667
3260,63014,15,1
3260,63024,10,0.666666666666667
3260,63027,5,0.333333333333333
3260,63101,13,0.866666666666667
3260,63108,4,0.266666666666667
3260,63202,2,0.133333333333333
3260,63204,4,0.266666666666667
3260,63205,11,0.733333333333333
3260,63208,2,0.133333333333333
3260,63217,6,0.4
3260,63304,8,0.533333333333333
3260,63311,3,0.2
3260,63313,8,0.533333333333333
3260,63913,3,0.2
3260,66064,4,0.266666666666667
3260,66075,1,0.0666666666666667
3260,66908,2,0.133333333333333
3260,67011,7,0.466666666666667
3260,67015,1,0.0666666666666667
3260,67050,11,0.733333333333333
3260,67051,7,0.466666666666667
3260,67125,1,0.0666666666666667
3260,67900,6,0.4
3260,67905,3,0.2
3260,67906,2,0.133333333333333
3260,72025,1,0.0666666666666667
3260,72035,1,0.0666666666666667
3260,72049,1,0.0666666666666667
3260,72061,2,0.133333333333333
3260,72062,2,0.133333333333333
3260,72063,1,0.0666666666666667
3260,72064,1,0.0666666666666667
3260,72071,2,0.133333333333333
3260,72072,7,0.466666666666667
3260,72076,7,0.466666666666667
3260,72086,2,0.133333333333333
3260,72165,3,0.2
3260,72177,3,0.2
3260,72192,1,0.0666666666666667
3260,72193,5,0.333333333333333
3260,72195,2,0.133333333333333
3260,80002,9,0.6
3260,80003,13,0.866666666666667
3260,80018,11,0.733333333333333
3260,80021,5,0.333333333333333
3260,80051,9,0.6
3260,80055,9,0.6
3260,80116,1,0.0666666666666667
3260,80901,6,0.4
3260,82006,15,1
3260,82010,5,0.333333333333333
3260,82016,9,0.6
3260,82020,10,0.666666666666667
3260,82023,15,1
3260,82025,14,0.933333333333333
3260,82026,5,0.333333333333333
3260,82034,2,0.133333333333333
3260,82041,4,0.266666666666667
3260,82130,1,0.0666666666666667
3260,82901,1,0.0666666666666667
3260,83011,15,1
3260,83017,15,1
3260,83020,15,1
3260,83024,15,1
3260,83026,15,1
3260,83033,11,0.733333333333333
3260,83041,8,0.533333333333333
3260,83042,13,0.866666666666667
3260,83043,13,0.866666666666667
3260,83044,11,0.733333333333333
3260,83045,10,0.666666666666667
3260,83051,14,0.933333333333333
3260,83054,9,0.6
3260,83064,15,1
3260,83072,15,1
3260,83074,12,0.8
3260,83075,14,0.933333333333333
3260,83140,15,1
3260,83273,13,0.866666666666667
3260,83311,14,0.933333333333333
3260,83317,15,1
3260,83323,15,1
3260,83326,14,0.933333333333333
3260,83333,15,1
3260,83347,14,0.933333333333333
3260,83351,15,1
3260,83359,13,0.866666666666667
3260,83901,10,0.666666666666667
3260,87015,1,0.0666666666666667
3260,88004,3,0.2
3260,88005,6,0.4
3260,88007,4,0.266666666666667
3260,88023,4,0.266666666666667
3260,88026,10,0.666666666666667
3260,88028,5,0.333333333333333
3260,88029,7,0.466666666666667
3260,88042,13,0.866666666666667
3260,88043,11,0.733333333333333
3260,88044,3,0.2
3260,88048,9,0.6
3260,88051,6,0.4
3260,88914,11,0.733333333333333
3260,90003,5,0.333333333333333
3260,90014,3,0.2
3260,90016,1,0.0666666666666667
3260,90026,3,0.2
3260,90048,2,0.133333333333333
3270,25010,7,0.466666666666667
3270,25014,10,0.666666666666667
3270,25018,7,0.466666666666667
3270,25021,7,0.466666666666667
3270,25022,13,0.866666666666667
3270,25024,8,0.533333333333333
3270,25027,15,1
3270,25028,11,0.733333333333333
3270,25031,3,0.2
3270,25062,4,0.266666666666667
3270,25066,8,0.533333333333333
3270,25067,12,0.8
3270,25069,12,0.8
3270,25073,13,0.866666666666667
3270,25074,7,0.466666666666667
3270,25081,8,0.533333333333333
3270,25084,6,0.4
3270,25086,13,0.866666666666667
3270,25087,8,0.533333333333333
3270,25113,1,0.0666666666666667
3270,25132,1,0.0666666666666667
3270,25916,3,0.2
3270,25922,6,0.4
3270,27006,2,0.133333333333333
3270,27057,1,0.0666666666666667
3270,42016,1,0.0666666666666667
3270,42059,1,0.0666666666666667
3270,42137,1,0.0666666666666667
3270,42903,1,0.0666666666666667
3270,51030,2,0.133333333333333
3270,51119,1,0.0666666666666667
3270,80002,1,0.0666666666666667
3270,80003,2,0.133333333333333
3270,83024,1,0.0666666666666667
3270,83347,4,0.266666666666667
3280,6032,6,0.4
3280,14006,2,0.133333333333333
3280,14016,1,0.0666666666666667
3280,14021,6,0.4
3280,14071,10,0.666666666666667
3280,14080,4,0.266666666666667
3280,14089,6,0.4
3280,14098,5,0.333333333333333
3280,14153,5,0.333333333333333
3280,14155,5,0.333333333333333
3280,14160,1,0.0666666666666667
3280,14186,14,0.933333333333333
3280,14189,10,0.666666666666667
3280,14193,1,0.0666666666666667
3280,14319,1,0.0666666666666667
3280,42016,1,0.0666666666666667
3280,60027,3,0.2
3280,60031,1,0.0666666666666667
3280,60081,3,0.2
3280,60082,3,0.2
3280,83011,1,0.0666666666666667
3280,83024,1,0.0666666666666667
3280,83026,1,0.0666666666666667
3280,83317,3,0.2
3280,83901,7,0.466666666666667
3280,89078,4,0.266666666666667
3290,2014,2,0.133333333333333
3290,2022,1,0.0666666666666667
3290,2047,2,0.133333333333333
3290,2050,3,0.2
3290,2059,1,0.0666666666666667
3290,2060,1,0.0666666666666667
3290,2065,3,0.2
3290,2205,1,0.0666666666666667
3290,2211,3,0.2
3290,7005,9,0.6
3290,7008,5,0.333333333333333
3290,7010,13,0.866666666666667
3290,7019,10,0.666666666666667
3290,7024,4,0.266666666666667
3290,7111,4,0.266666666666667
3290,25010,4,0.266666666666667
3290,25014,4,0.266666666666667
3290,25062,3,0.2
3290,25084,3,0.2
3290,25113,4,0.266666666666667
3290,27006,3,0.2
3290,27010,2,0.133333333333333
3290,27014,7,0.466666666666667
3290,27050,5,0.333333333333333
3290,34059,13,0.866666666666667
3290,34061,1,0.0666666666666667
3290,34080,7,0.466666666666667
3290,34316,1,0.0666666666666667
3290,38006,11,0.733333333333333
3290,38007,6,0.4
3290,38016,1,0.0666666666666667
3290,38019,1,0.0666666666666667
3290,38037,1,0.0666666666666667
3290,39002,3,0.2
3290,42016,1,0.0666666666666667
3290,42018,3,0.2
3290,42034,5,0.333333333333333
3290,42056,1,0.0666666666666667
3290,42059,2,0.133333333333333
3290,42101,14,0.933333333333333
3290,42119,3,0.2
3290,42128,13,0.866666666666667
3290,42137,3,0.2
3290,42221,7,0.466666666666667
3290,42903,14,0.933333333333333
3290,42906,15,1
3290,51030,7,0.466666666666667
3290,51119,2,0.133333333333333
3290,52002,2,0.133333333333333
3290,52007,2,0.133333333333333
3290,52052,1,0.0666666666666667
3290,60080,1,0.0666666666666667
3290,63004,2,0.133333333333333
3290,63010,3,0.2
3290,63011,2,0.133333333333333
3290,63101,4,0.266666666666667
3290,63202,1,0.0666666666666667
3290,63205,4,0.266666666666667
3290,63304,1,0.0666666666666667
3290,63311,1,0.0666666666666667
3290,67015,6,0.4
3290,67050,13,0.866666666666667
3290,67051,2,0.133333333333333
3290,67067,10,0.666666666666667
3290,67125,2,0.133333333333333
3290,80002,4,0.266666666666667
3290,80003,11,0.733333333333333
3290,80055,5,0.333333333333333
3290,80901,1,0.0666666666666667
3290,82006,5,0.333333333333333
3290,82009,1,0.0666666666666667
3290,82010,3,0.2
3290,83011,5,0.333333333333333
3290,83024,1,0.0666666666666667
3290,83033,2,0.133333333333333
3290,83043,1,0.0666666666666667
3290,83064,14,0.933333333333333
3290,83072,7,0.466666666666667
3290,83074,3,0.2
3290,83075,11,0.733333333333333
3290,83092,14,0.933333333333333
3290,83273,3,0.2
3290,83323,1,0.0666666666666667
3290,83351,4,0.266666666666667
3290,83359,2,0.133333333333333
3290,83368,15,1
3290,88043,9,0.6
3300,25024,1,0.0666666666666667
3300,25074,5,0.333333333333333
3310,3011,3,0.2
3310,3192,1,0.0666666666666667
3310,3408,3,0.2
3310,3409,2,0.133333333333333
3310,3418,1,0.0666666666666667
3310,3444,1,0.0666666666666667
3310,4002,8,0.533333333333333
3310,4003,11,0.733333333333333
3310,4004,9,0.6
3310,4022,5,0.333333333333333
3310,4028,2,0.133333333333333
3310,4040,1,0.0666666666666667
3310,4063,5,0.333333333333333
3310,4105,1,0.0666666666666667
3310,4115,3,0.2
3310,4136,4,0.266666666666667
3310,4204,3,0.2
3310,4213,6,0.4
3310,4229,13,0.866666666666667
3310,4302,12,0.8
3310,4304,8,0.533333333333333
3310,11074,1,0.0666666666666667
3310,11223,5,0.333333333333333
3310,11234,1,0.0666666666666667
3310,11244,1,0.0666666666666667
3310,11255,2,0.133333333333333
3310,14016,9,0.6
3310,14021,12,0.8
3310,14080,8,0.533333333333333
3310,14083,1,0.0666666666666667
3310,14089,6,0.4
3310,14155,14,0.933333333333333
3310,14193,2,0.133333333333333
3310,14198,11,0.733333333333333
3310,14319,1,0.0666666666666667
3310,17012,1,0.0666666666666667
3310,17013,9,0.6
3310,17017,2,0.133333333333333
3310,17031,1,0.0666666666666667
3310,17037,3,0.2
3310,17044,12,0.8
3310,17055,4,0.266666666666667
3310,17202,1,0.0666666666666667
3310,17207,6,0.4
3310,17221,9,0.6
3310,17301,6,0.4
3310,17305,1,0.0666666666666667
3310,17315,1,0.0666666666666667
3310,17359,4,0.266666666666667
3310,17412,8,0.533333333333333
3310,17903,3,0.2
3310,21003,3,0.2
3310,21105,5,0.333333333333333
3310,33010,5,0.333333333333333
3310,33014,11,0.733333333333333
3310,33020,7,0.466666666666667
3310,33021,3,0.2
3310,33022,5,0.333333333333333
3310,33023,6,0.4
3310,33025,9,0.6
3310,33027,1,0.0666666666666667
3310,33124,12,0.8
3310,33128,5,0.333333333333333
3310,33211,9,0.6
3310,33217,1,0.0666666666666667
3310,33219,11,0.733333333333333
3310,33220,1,0.0666666666666667
3310,33221,10,0.666666666666667
3310,33901,5,0.333333333333333
3310,33902,4,0.266666666666667
3310,33903,2,0.133333333333333
3310,33904,8,0.533333333333333
3310,33905,14,0.933333333333333
3310,34002,4,0.266666666666667
3310,34020,1,0.0666666666666667
3310,34029,3,0.2
3310,34030,3,0.2
3310,34042,1,0.0666666666666667
3310,34044,3,0.2
3310,34046,1,0.0666666666666667
3310,34051,1,0.0666666666666667
3310,34053,2,0.133333333333333
3310,34070,2,0.133333333333333
3310,34074,1,0.0666666666666667
3310,34312,1,0.0666666666666667
3310,35009,2,0.133333333333333
3310,35010,1,0.0666666666666667
3310,35011,1,0.0666666666666667
3310,35903,3,0.2
3310,36002,1,0.0666666666666667
3310,36006,1,0.0666666666666667
3310,38019,1,0.0666666666666667
3310,38021,3,0.2
3310,38025,5,0.333333333333333
3310,38027,1,0.0666666666666667
3310,38032,2,0.133333333333333
3310,38307,5,0.333333333333333
3310,38315,12,0.8
3310,38317,1,0.0666666666666667
3310,44019,1,0.0666666666666667
3310,44120,1,0.0666666666666667
3310,45002,7,0.466666666666667
3310,45013,4,0.266666666666667
3310,45102,3,0.2
3310,45103,7,0.466666666666667
3310,45203,5,0.333333333333333
3310,45205,8,0.533333333333333
3310,45213,6,0.4
3310,46006,1,0.0666666666666667
3310,46039,1,0.0666666666666667
3310,46043,7,0.466666666666667
3310,46047,1,0.0666666666666667
3310,47102,1,0.0666666666666667
3310,49014,1,0.0666666666666667
3310,49017,1,0.0666666666666667
3310,49033,2,0.133333333333333
3310,49038,1,0.0666666666666667
3310,49070,2,0.133333333333333
3310,49906,2,0.133333333333333
3310,49907,2,0.133333333333333
3310,50003,2,0.133333333333333
3310,50009,2,0.133333333333333
3310,50015,7,0.466666666666667
3310,50035,4,0.266666666666667
3310,50037,1,0.0666666666666667
3310,50042,2,0.133333333333333
3310,50043,5,0.333333333333333
3310,50047,2,0.133333333333333
3310,50048,3,0.2
3310,50055,2,0.133333333333333
3310,50064,10,0.666666666666667
3310,50065,13,0.866666666666667
3310,50067,7,0.466666666666667
3310,50068,9,0.6
3310,52027,1,0.0666666666666667
3310,52066,3,0.2
3310,52068,2,0.133333333333333
3310,53002,7,0.466666666666667
3310,53009,14,0.933333333333333
3310,53017,9,0.6
3310,53019,4,0.266666666666667
3310,53028,7,0.466666666666667
3310,53036,4,0.266666666666667
3310,53040,8,0.533333333333333
3310,53064,3,0.2
3310,53074,11,0.733333333333333
3310,53087,1,0.0666666666666667
3310,53138,14,0.933333333333333
3310,54022,2,0.133333333333333
3310,54034,5,0.333333333333333
3310,54040,8,0.533333333333333
3310,54900,6,0.4
3310,56033,1,0.0666666666666667
3310,57010,3,0.2
3310,58011,1,0.0666666666666667
3310,58017,1,0.0666666666666667
3310,59003,4,0.266666666666667
3310,60013,1,0.0666666666666667
3310,60017,1,0.0666666666666667
3310,60018,6,0.4
3310,60025,1,0.0666666666666667
3310,60027,2,0.133333333333333
3310,60031,1,0.0666666666666667
3310,60052,1,0.0666666666666667
3310,60056,1,0.0666666666666667
3310,60071,1,0.0666666666666667
3310,60080,1,0.0666666666666667
3310,60082,2,0.133333333333333
3310,60126,1,0.0666666666666667
3310,60155,2,0.133333333333333
3310,61045,6,0.4
3310,61049,1,0.0666666666666667
3310,61059,5,0.333333333333333
3310,61064,1,0.0666666666666667
3310,61065,1,0.0666666666666667
3310,63002,1,0.0666666666666667
